time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778196006.350,4682.106,0.0,0.0,0.0,0.0
1778196006.851,4682.607,0.0,0.0,0.0,0.0
1778196007.352,4683.109,0.0,0.0,0.0,0.0
1778196007.855,4683.611,0.0,0.0,0.0,0.0
1778196008.356,4684.113,0.0,0.0,0.0,0.0
1778196008.858,4684.614,0.0,0.0,0.0,0.0
1778196009.360,4685.116,0.0,0.0,0.0,0.0
1778196009.861,4685.618,0.0,0.0,0.0,0.0
1778196010.363,4686.120,0.0,0.0,0.0,0.0
1778196010.865,4686.622,0.0,0.0,0.0,0.0
1778196011.367,4687.123,0.0,0.0,0.0,0.0
1778196011.868,4687.625,0.0,0.0,0.0,0.0
1778196012.369,4688.126,0.0,0.0,0.0,0.0
1778196012.871,4688.627,0.0,0.0,0.0,0.0
1778196013.372,4689.129,0.0,0.0,0.0,0.0
1778196013.874,4689.630,0.0,0.0,0.0,0.0
1778196014.375,4690.132,0.0,0.0,0.0,0.0
1778196014.877,4690.633,0.0,0.0,0.0,0.0
1778196015.378,4691.135,0.0,0.0,0.0,0.0
1778196015.880,4691.636,0.0,0.0,0.0,0.0
1778196016.381,4692.138,0.0,0.0,0.0,0.0
1778196016.883,4692.639,0.0,0.0,0.0,0.0
1778196017.384,4693.140,0.0,0.0,0.0,0.0
1778196017.835,4693.592,0.0,0.0,0.0,0.0
1778196018.337,4694.093,0.0,0.0,0.0,0.0
1778196018.838,4694.595,0.0,0.0,0.0,0.0
1778196019.340,4695.096,0.0,0.0,0.0,0.0
1778196019.841,4695.598,0.0,0.0,0.0,0.0
1778196020.343,4696.099,0.0,0.0,0.0,0.0
1778196020.844,4696.601,0.0,0.0,0.0,0.0
1778196021.345,4697.102,0.0,0.0,0.0,0.0
1778196021.847,4697.603,0.0,0.0,0.0,0.0
1778196022.348,4698.105,0.0,0.0,0.0,0.0
1778196022.850,4698.606,0.0,0.0,0.0,0.0
1778196023.351,4699.108,0.0,0.0,0.0,0.0
1778196023.852,4699.609,0.0,0.0,0.0,0.0
1778196024.354,4700.110,0.0,0.0,0.0,0.0
1778196024.855,4700.612,0.0,0.0,0.0,0.0
1778196025.357,4701.113,0.0,0.0,0.0,0.0
1778196025.858,4701.615,0.0,0.0,0.0,0.0
1778196026.360,4702.117,0.0,0.0,0.0,0.0
1778196026.862,4702.618,0.0,0.0,0.0,0.0
1778196027.363,4703.120,0.0,0.0,0.0,0.0
1778196027.865,4703.622,0.0,0.0,0.0,0.0
1778196028.367,4704.124,0.0,0.0,0.0,0.0
1778196028.870,4704.626,0.0,0.0,0.0,0.0
1778196029.371,4705.127,0.0,0.0,0.0,0.0
1778196029.872,4705.629,0.0,0.0,0.0,0.0
1778196030.374,4706.130,0.0,0.0,0.0,0.0
1778196030.875,4706.631,0.0,0.0,0.0,0.0
1778196031.376,4707.133,0.0,0.0,0.0,0.0
1778196031.878,4707.634,0.0,0.0,0.0,0.0
1778196032.379,4708.136,0.0,0.0,0.0,0.0
1778196032.881,4708.637,0.0,0.0,0.0,0.0
1778196033.383,4709.140,0.0,0.0,0.0,0.0
1778196033.835,4709.591,0.0,0.0,0.0,0.0
1778196034.336,4710.092,0.0,0.0,0.0,0.0
1778196034.838,4710.594,0.0,0.0,0.0,0.0
1778196035.339,4711.095,0.0,0.0,0.0,0.0
1778196035.840,4711.597,0.0,0.0,0.0,0.0
1778196036.342,4712.099,0.0,0.0,0.0,0.0
1778196036.844,4712.600,0.0,0.0,0.0,0.0
1778196037.345,4713.102,0.0,0.0,0.0,0.0
1778196037.846,4713.603,0.0,0.0,0.0,0.0
1778196038.348,4714.104,0.0,0.0,0.0,0.0
1778196038.850,4714.606,0.0,0.0,0.0,0.0
1778196039.351,4715.108,0.0,0.0,0.0,0.0
1778196039.853,4715.609,0.0,0.0,0.0,0.0
1778196040.354,4716.110,0.0,0.0,0.0,0.0
1778196040.856,4716.612,0.0,0.0,0.0,0.0
1778196041.357,4717.114,0.0,0.0,0.0,0.0
1778196041.859,4717.615,0.0,0.0,0.0,0.0
1778196042.360,4718.117,0.0,0.0,0.0,0.0
1778196042.861,4718.618,0.0,0.0,0.0,0.0
1778196043.363,4719.119,0.0,0.0,0.0,0.0
1778196043.864,4719.621,0.0,0.0,0.0,0.0
1778196044.366,4720.122,0.0,0.0,0.0,0.0
1778196044.867,4720.623,0.0,0.0,0.0,0.0
1778196045.369,4721.125,0.0,0.0,0.0,0.0
1778196045.870,4721.627,0.0,0.0,0.0,0.0
1778196046.372,4722.128,0.0,0.0,0.0,0.0
1778196046.873,4722.629,0.0,0.0,0.0,0.0
1778196047.374,4723.131,0.0,0.0,0.0,0.0
1778196047.876,4723.632,0.0,0.0,0.0,0.0
1778196048.377,4724.134,0.0,0.0,0.0,0.0
1778196048.879,4724.635,0.0,0.0,0.0,0.0
1778196049.380,4725.137,0.0,0.0,0.0,0.0
1778196049.882,4725.638,0.0,0.0,0.0,0.0
1778196050.383,4726.140,0.0,0.0,0.0,0.0
1778196050.835,4726.591,0.0,0.0,0.0,0.0
1778196051.336,4727.092,0.0,0.0,0.0,0.0
1778196051.837,4727.594,0.0,0.0,0.0,0.0
1778196052.339,4728.096,0.0,0.0,0.0,0.0
1778196052.841,4728.597,0.0,0.0,0.0,0.0
1778196053.342,4729.099,0.0,0.0,0.0,0.0
1778196053.843,4729.600,0.0,0.0,0.0,0.0
1778196054.345,4730.101,0.0,0.0,0.0,0.0
1778196054.846,4730.603,0.0,0.0,0.0,0.0
1778196055.348,4731.104,0.0,0.0,0.0,0.0
1778196055.849,4731.606,0.0,0.0,0.0,0.0
1778196056.351,4732.107,0.0,0.0,0.0,0.0
1778196056.852,4732.609,0.0,0.0,0.0,0.0
1778196057.354,4733.110,0.0,0.0,0.0,0.0
1778196057.855,4733.611,0.0,0.0,0.0,0.0
1778196058.356,4734.113,0.0,0.0,0.0,0.0
1778196058.858,4734.614,0.0,0.0,0.0,0.0
1778196059.359,4735.116,0.0,0.0,0.0,0.0
1778196059.861,4735.617,0.0,0.0,0.0,0.0
1778196060.362,4736.119,0.0,0.0,0.0,0.0
1778196060.864,4736.620,0.0,0.0,0.0,0.0
1778196061.365,4737.122,0.0,0.0,0.0,0.0
1778196061.867,4737.624,0.0,0.0,0.0,0.0
1778196062.369,4738.125,0.0,0.0,0.0,0.0
1778196062.871,4738.627,0.0,0.0,0.0,0.0
1778196063.372,4739.129,0.0,0.0,0.0,0.0
1778196063.873,4739.630,0.0,0.0,0.0,0.0
1778196064.375,4740.131,0.0,0.0,0.0,0.0
1778196064.876,4740.632,0.0,0.0,0.0,0.0
1778196065.377,4741.134,0.0,0.0,0.0,0.0
1778196065.879,4741.635,0.0,0.0,0.0,0.0
1778196066.380,4742.136,0.0,0.0,0.0,0.0
1778196066.881,4742.638,0.0,0.0,0.0,0.0
1778196067.383,4743.140,0.0,0.0,0.0,0.0
1778196067.835,4743.591,0.0,0.0,0.0,0.0
1778196068.336,4744.092,0.0,0.0,0.0,0.0
1778196068.837,4744.594,0.0,0.0,0.0,0.0
1778196069.339,4745.095,0.0,0.0,0.0,0.0
1778196069.840,4745.597,0.0,0.0,0.0,0.0
1778196070.342,4746.098,0.0,0.0,0.0,0.0
1778196070.843,4746.600,0.0,0.0,0.0,0.0
1778196071.345,4747.101,0.0,0.0,0.0,0.0
1778196071.846,4747.603,0.0,0.0,0.0,0.0
1778196072.348,4748.104,0.0,0.0,0.0,0.0
1778196072.849,4748.606,0.0,0.0,0.0,0.0
1778196073.351,4749.107,0.0,0.0,0.0,0.0
1778196073.852,4749.609,0.0,0.0,0.0,0.0
1778196074.354,4750.110,0.0,0.0,0.0,0.0
1778196074.855,4750.611,0.0,0.0,0.0,0.0
1778196075.356,4751.113,0.0,0.0,0.0,0.0
1778196075.858,4751.614,0.0,0.0,0.0,0.0
1778196076.359,4752.116,0.0,0.0,0.0,0.0
1778196076.861,4752.618,0.0,0.0,0.0,0.0
1778196077.363,4753.119,0.0,0.0,0.0,0.0
1778196077.864,4753.621,0.0,0.0,0.0,0.0
1778196078.366,4754.122,0.0,0.0,0.0,0.0
1778196078.867,4754.623,0.0,0.0,0.0,0.0
1778196079.369,4755.126,0.0,0.0,0.0,0.0
1778196079.871,4755.628,0.0,0.0,0.0,0.0
1778196080.372,4756.129,0.0,0.0,0.0,0.0
1778196080.874,4756.630,0.0,0.0,0.0,0.0
1778196081.375,4757.132,0.0,0.0,0.0,0.0
1778196081.876,4757.633,0.0,0.0,0.0,0.0
1778196082.378,4758.135,0.0,0.0,0.0,0.0
1778196082.879,4758.636,0.0,0.0,0.0,0.0
1778196083.381,4759.137,0.0,0.0,0.0,0.0
1778196083.882,4759.638,0.0,0.0,0.0,0.0
1778196084.383,4760.140,0.0,0.0,0.0,0.0
1778196084.835,4760.591,0.0,0.0,0.0,0.0
1778196085.336,4761.093,0.0,0.0,0.0,0.0
1778196085.838,4761.594,0.0,0.0,0.0,0.0
1778196086.339,4762.096,0.0,0.0,0.0,0.0
1778196086.841,4762.597,0.0,0.0,0.0,0.0
1778196087.342,4763.099,0.0,0.0,0.0,0.0
1778196087.844,4763.600,0.0,0.0,0.0,0.0
1778196088.345,4764.102,0.0,0.0,0.0,0.0
1778196088.847,4764.603,0.0,0.0,0.0,0.0
1778196089.348,4765.105,0.0,0.0,0.0,0.0
1778196089.850,4765.606,0.0,0.0,0.0,0.0
1778196090.351,4766.108,0.0,0.0,0.0,0.0
1778196090.853,4766.609,0.0,0.0,0.0,0.0
1778196091.354,4767.111,0.0,0.0,0.0,0.0
1778196091.855,4767.612,0.0,0.0,0.0,0.0
1778196092.357,4768.113,0.0,0.0,0.0,0.0
1778196092.858,4768.615,0.0,0.0,0.0,0.0
1778196093.360,4769.116,0.0,0.0,0.0,0.0
1778196093.861,4769.618,0.0,0.0,0.0,0.0
1778196094.363,4770.119,0.0,0.0,0.0,0.0
1778196094.864,4770.621,0.0,0.0,0.0,0.0
1778196095.366,4771.122,0.0,0.0,0.0,0.0
1778196095.867,4771.624,0.0,0.0,0.0,0.0
1778196096.369,4772.126,0.0,0.0,0.0,0.0
1778196096.871,4772.627,0.0,0.0,0.0,0.0
1778196097.372,4773.129,0.0,0.0,0.0,0.0
1778196097.874,4773.630,0.0,0.0,0.0,0.0
1778196098.375,4774.132,0.0,0.0,0.0,0.0
1778196098.876,4774.633,0.0,0.0,0.0,0.0
1778196099.378,4775.134,0.0,0.0,0.0,0.0
1778196099.879,4775.636,0.0,0.0,0.0,0.0
1778196100.380,4776.137,0.0,0.0,0.0,0.0
1778196100.882,4776.638,0.0,0.0,0.0,0.0
1778196101.383,4777.140,0.0,0.0,0.0,0.0
1778196101.835,4777.591,0.0,0.0,0.0,0.0
1778196102.336,4778.092,0.0,0.0,0.0,0.0
1778196102.837,4778.594,0.0,0.0,0.0,0.0
1778196103.339,4779.095,0.0,0.0,0.0,0.0
1778196103.840,4779.596,0.0,0.0,0.0,0.0
1778196104.342,4780.098,0.0,0.0,0.0,0.0
1778196104.843,4780.599,0.0,0.0,0.0,0.0
1778196105.344,4781.101,0.0,0.0,0.0,0.0
1778196105.846,4781.602,0.0,0.0,0.0,0.0
1778196106.347,4782.104,0.0,0.0,0.0,0.0
1778196106.849,4782.605,0.0,0.0,0.0,0.0
1778196107.350,4783.107,0.0,0.0,0.0,0.0
1778196107.852,4783.608,0.0,0.0,0.0,0.0
1778196108.353,4784.109,0.0,0.0,0.0,0.0
1778196108.855,4784.611,0.0,0.0,0.0,0.0
1778196109.356,4785.112,0.0,0.0,0.0,0.0
1778196109.857,4785.614,0.0,0.0,0.0,0.0
1778196110.359,4786.115,0.0,0.0,0.0,0.0
1778196110.861,4786.618,0.0,0.0,0.0,0.0
1778196111.363,4787.120,0.0,0.0,0.0,0.0
1778196111.864,4787.621,0.0,0.0,0.0,0.0
1778196112.367,4788.123,0.0,0.0,0.0,0.0
1778196112.868,4788.624,0.0,0.0,0.0,0.0
1778196113.370,4789.126,0.0,0.0,0.0,0.0
1778196113.872,4789.628,0.0,0.0,0.0,0.0
1778196114.374,4790.131,0.0,0.0,0.0,0.0
1778196114.876,4790.632,0.0,0.0,0.0,0.0
1778196115.377,4791.133,0.0,0.0,0.0,0.0
1778196115.878,4791.635,0.0,0.0,0.0,0.0
1778196116.379,4792.136,0.0,0.0,0.0,0.0
1778196116.881,4792.638,0.0,0.0,0.0,0.0
1778196117.383,4793.139,0.0,0.0,0.0,0.0
1778196117.884,4793.641,0.0,0.0,0.0,0.0
1778196118.335,4794.092,0.0,0.0,0.0,0.0
1778196118.837,4794.593,0.0,0.0,0.0,0.0
1778196119.338,4795.095,0.0,0.0,0.0,0.0
1778196119.840,4795.596,0.0,0.0,0.0,0.0
1778196120.341,4796.098,0.0,0.0,0.0,0.0
1778196120.844,4796.601,0.0,0.0,0.0,0.0
1778196121.345,4797.102,0.0,0.0,0.0,0.0
1778196121.847,4797.603,0.0,0.0,0.0,0.0
1778196122.349,4798.105,0.0,0.0,0.0,0.0
1778196122.850,4798.607,0.0,0.0,0.0,0.0
1778196123.352,4799.108,0.0,0.0,0.0,0.0
1778196123.853,4799.609,0.0,0.0,0.0,0.0
1778196124.355,4800.111,0.0,0.0,0.0,0.0
1778196124.856,4800.613,0.0,0.0,0.0,0.0
1778196125.358,4801.114,0.0,0.0,0.0,0.0
1778196125.859,4801.616,0.0,0.0,0.0,0.0
1778196126.361,4802.117,0.0,0.0,0.0,0.0
1778196126.863,4802.620,0.0,0.0,0.0,0.0
1778196127.367,4803.123,0.0,0.0,0.0,0.0
1778196127.868,4803.625,0.0,0.0,0.0,0.0
1778196128.370,4804.126,0.0,0.0,0.0,0.0
1778196128.871,4804.628,0.0,0.0,0.0,0.0
1778196129.373,4805.129,0.0,0.0,0.0,0.0
1778196129.874,4805.630,0.0,0.0,0.0,0.0
1778196130.375,4806.132,0.0,0.0,0.0,0.0
1778196130.877,4806.633,0.0,0.0,0.0,0.0
1778196131.378,4807.135,0.0,0.0,0.0,0.0
1778196131.880,4807.636,0.0,0.0,0.0,0.0
1778196132.381,4808.138,0.0,0.0,0.0,0.0
1778196132.883,4808.639,0.0,0.0,0.0,0.0
1778196133.385,4809.141,0.0,0.0,0.0,0.0
1778196133.836,4809.592,0.0,0.0,0.0,0.0
1778196134.337,4810.094,0.0,0.0,0.0,0.0
1778196134.838,4810.595,0.0,0.0,0.0,0.0
1778196135.340,4811.097,0.0,0.0,0.0,0.0
1778196135.842,4811.598,0.0,0.0,0.0,0.0
1778196136.343,4812.099,0.0,0.0,0.0,0.0
1778196136.844,4812.601,0.0,0.0,0.0,0.0
1778196137.346,4813.102,0.0,0.0,0.0,0.0
1778196137.847,4813.604,0.0,0.0,0.0,0.0
1778196138.348,4814.105,0.0,0.0,0.0,0.0
1778196138.850,4814.606,0.0,0.0,0.0,0.0
1778196139.351,4815.108,0.0,0.0,0.0,0.0
1778196139.853,4815.609,0.0,0.0,0.0,0.0
1778196140.354,4816.110,0.0,0.0,0.0,0.0
1778196140.855,4816.612,0.0,0.0,0.0,0.0
1778196141.357,4817.113,0.0,0.0,0.0,0.0
1778196141.858,4817.615,0.0,0.0,0.0,0.0
1778196142.360,4818.117,0.0,0.0,0.0,0.0
1778196142.862,4818.618,0.0,0.0,0.0,0.0
1778196143.363,4819.120,0.0,0.0,0.0,0.0
1778196143.865,4819.621,0.0,0.0,0.0,0.0
1778196144.367,4820.123,0.0,0.0,0.0,0.0
1778196144.869,4820.626,0.0,0.0,0.0,0.0
1778196145.371,4821.128,0.0,0.0,0.0,0.0
1778196145.873,4821.630,0.0,0.0,0.0,0.0
1778196146.374,4822.131,0.0,0.0,0.0,0.0
1778196146.876,4822.632,0.0,0.0,0.0,0.0
1778196147.377,4823.133,0.0,0.0,0.0,0.0
1778196147.878,4823.635,0.0,0.0,0.0,0.0
1778196148.379,4824.136,0.0,0.0,0.0,0.0
1778196148.881,4824.637,0.0,0.0,0.0,0.0
1778196149.382,4825.139,0.0,0.0,0.0,0.0
1778196149.884,4825.640,0.0,0.0,0.0,0.0
1778196150.336,4826.092,0.0,0.0,0.0,0.0
1778196150.837,4826.593,0.0,0.0,0.0,0.0
1778196151.338,4827.095,0.0,0.0,0.0,0.0
1778196151.840,4827.596,0.0,0.0,0.0,0.0
1778196152.341,4828.098,0.0,0.0,0.0,0.0
1778196152.843,4828.600,0.0,0.0,0.0,0.0
1778196153.345,4829.101,0.0,0.0,0.0,0.0
1778196153.846,4829.603,0.0,0.0,0.0,0.0
1778196154.348,4830.104,0.0,0.0,0.0,0.0
1778196154.849,4830.605,0.0,0.0,0.0,0.0
1778196155.350,4831.107,0.0,0.0,0.0,0.0
1778196155.852,4831.608,0.0,0.0,0.0,0.0
1778196156.353,4832.110,0.0,0.0,0.0,0.0
1778196156.855,4832.611,0.0,0.0,0.0,0.0
1778196157.356,4833.112,0.0,0.0,0.0,0.0
1778196157.857,4833.614,0.0,0.0,0.0,0.0
1778196158.359,4834.115,0.0,0.0,0.0,0.0
1778196158.860,4834.617,0.0,0.0,0.0,0.0
1778196159.362,4835.118,0.0,0.0,0.0,0.0
1778196159.864,4835.620,0.0,0.0,0.0,0.0
1778196160.365,4836.122,0.0,0.0,0.0,0.0
1778196160.867,4836.623,0.0,0.0,0.0,0.0
1778196161.368,4837.125,0.0,0.0,0.0,0.0
1778196161.870,4837.626,0.0,0.0,0.0,0.0
1778196162.371,4838.128,0.0,0.0,0.0,0.0
1778196162.874,4838.630,0.0,0.0,0.0,0.0
1778196163.376,4839.132,0.0,0.0,0.0,0.0
1778196163.877,4839.634,0.0,0.0,0.0,0.0
1778196164.379,4840.135,0.0,0.0,0.0,0.0
1778196164.880,4840.636,0.0,0.0,0.0,0.0
1778196165.381,4841.138,0.0,0.0,0.0,0.0
1778196165.884,4841.640,0.0,0.0,0.0,0.0
1778196166.335,4842.091,0.0,0.0,0.0,0.0
1778196166.836,4842.593,0.0,0.0,0.0,0.0
1778196167.338,4843.094,0.0,0.0,0.0,0.0
1778196167.839,4843.595,0.0,0.0,0.0,0.0
1778196168.341,4844.098,0.0,0.0,0.0,0.0
