time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778196123.753,4799.509,15.8973905,-83.6726703,1601.136,0.7781990766525269,0.0,0
1778196124.756,4800.512,15.8899523,-83.6721531,1599.671,0.7775722742080688,0.0,0
1778196125.759,4801.515,16.0266954,-83.6390972,1626.711,0.7737232446670532,0.0,0
1778196126.712,4802.469,16.0192705,-83.6385637,1625.239,0.7743586897850037,0.0,0
1778196127.718,4803.474,16.0118455,-83.6380304,1623.767,0.7748816609382629,0.0,0
1778196128.721,4804.477,16.0044204,-83.6374976,1622.296,0.7699340581893921,0.0,0
1778196129.723,4805.480,15.8527597,-83.6695721,1592.358,0.7656252384185791,0.0,0
1778196130.726,4806.483,16.034133,-83.6263443,1628.193,0.7679226994514465,0.0,0
1778196131.729,4807.486,15.8378817,-83.6685419,1589.436,0.7655433416366577,0.0,0
1778196132.732,4808.489,16.01929,-83.6252703,1625.249,0.7592355012893677,0.0,0
1778196133.736,4809.492,16.0118684,-83.6247338,1623.778,0.754562258720398,0.0,0
1778196134.738,4810.495,16.1497476,-83.5912155,1651.229,0.7514685988426208,0.0,0
1778196135.741,4811.498,16.1423393,-83.5906625,1649.75,0.747166633605957,0.0,0
1778196136.744,4812.501,16.1349308,-83.5901099,1648.272,0.7451823353767395,0.0,0
1778196137.747,4813.503,16.1275222,-83.5895575,1646.794,0.7473728656768799,0.0,0
1778196138.749,4814.506,15.9747581,-83.6220559,1616.431,0.7505301237106323,0.0,0
1778196139.752,4815.509,16.1127046,-83.5884538,1643.839,0.7480226755142212,0.0,0
1778196140.755,4816.512,15.7709242,-83.6639217,1576.32,0.7446508407592773,0.0,0
1778196141.758,4817.514,15.7634838,-83.6634099,1574.865,0.7397271394729614,0.0,0
1778196142.711,4818.468,15.9450674,-83.6199194,1610.563,0.7378774285316467,0.0,0
1778196143.714,4819.471,15.9376444,-83.6193861,1609.098,0.7376825213432312,0.0,0
1778196144.719,4820.475,15.8855996,-83.6290149,1598.835,0.7377364635467529,0.0,0
1778196145.723,4821.479,15.8781722,-83.6284874,1597.373,0.7366684675216675,0.0,0
1778196146.725,4822.482,15.8707446,-83.6279603,1595.912,0.7365120053291321,0.0,0
1778196147.728,4823.484,15.9079511,-83.617256,1603.242,0.7339270114898682,0.0,0
1778196148.730,4824.487,15.9005274,-83.6167243,1601.78,0.7304183840751648,0.0,0
1778196149.733,4825.490,15.8931036,-83.6161929,1600.318,0.7289367914199829,0.0,0
1778196150.737,4826.493,16.066804,-83.574262,1634.708,0.7359527349472046,0.0,0
1778196151.739,4827.496,16.0593968,-83.57371,1633.236,0.7405760884284973,0.0,0
1778196152.743,4828.499,15.6816309,-83.6578012,1558.904,0.7368006706237793,0.0,0
1778196153.746,4829.502,15.8187479,-83.6242793,1585.703,0.7321475744247437,0.0,0
1778196154.749,4830.505,16.1537481,-83.5453252,1652.051,0.7230473756790161,0.0,0
1778196155.752,4831.508,16.3290016,-83.5027959,1687.254,0.7170354127883911,0.0,0
1778196156.754,4832.511,16.1687369,-83.5373567,1655.051,0.7158024311065674,0.0,0
1778196157.757,4833.514,16.1613425,-83.5367896,1653.573,0.714201807975769,0.0,0
1778196158.710,4834.466,16.328241,-83.4961172,1687.104,0.711258053779602,0.0,0
1778196159.713,4835.469,16.3208626,-83.4955303,1685.616,0.7112338542938232,0.0,0
1778196160.716,4836.473,16.313484,-83.4949438,1684.129,0.7085716724395752,0.0,0
1778196161.719,4837.476,16.1317636,-83.5345242,1647.667,0.6979004144668579,0.0,0
1778196162.723,4838.479,16.4521597,-83.4583468,1712.201,0.6877015233039856,0.0,0
1778196163.727,4839.483,16.4298942,-83.4611875,1707.681,0.6731792092323303,0.0,0
1778196164.729,4840.486,16.4225279,-83.4605861,1706.188,0.6559758186340332,0.0,0
1778196165.733,4841.489,16.430065,-83.4565373,1707.718,0.6471001505851746,0.0,0
1778196166.736,4842.492,16.4226999,-83.4559348,1706.225,0.6484774947166443,0.0,0
1778196167.739,4843.495,16.4289987,-83.4521686,1707.504,0.6512390375137329,0.0,0
1778196168.743,4844.499,16.1073266,-83.524262,1642.799,0.6550132632255554,0.0,0
1778196169.745,4845.502,16.0725992,-83.530009,1635.882,0.6538999676704407,0.0,0
1778196170.748,4846.505,16.2396906,-83.4890963,1669.29,0.646407961845398,0.0,0
1778196171.752,4847.508,16.2519688,-83.483961,1671.758,0.6454176306724548,0.0,0
1778196172.755,4848.511,16.2445903,-83.4833761,1670.276,0.6430344581604004,0.0,0
1778196173.758,4849.514,16.2372118,-83.4827915,1668.795,0.6448922753334045,0.0,0
1778196174.710,4850.467,16.3900256,-83.44503,1699.613,0.6431471109390259,0.0,0
1778196175.715,4851.472,16.2405774,-83.4774187,1669.473,0.6410498023033142,0.0,0
1778196176.719,4852.476,16.0733383,-83.5139091,1636.037,0.6444316506385803,0.0,0
1778196177.722,4853.478,16.2076962,-83.4804565,1662.877,0.6380627751350403,0.0,0
1778196178.725,4854.481,16.2003169,-83.4798736,1661.399,0.6371167898178101,0.0,0
1778196179.728,4855.484,16.65523,-83.3716124,1753.706,0.6347560882568359,0.0,0
1778196180.731,4856.487,16.6478933,-83.3709764,1752.2,0.6334424018859863,0.0,0
1778196181.734,4857.491,16.6405564,-83.3703407,1750.696,0.6322654485702515,0.0,0
1778196182.737,4858.493,16.4725261,-83.4072398,1716.365,0.6409648060798645,0.0,0
1778196183.740,4859.496,16.3111551,-83.4425536,1683.686,0.6385982036590576,0.0,0
1778196184.743,4860.499,16.3163795,-83.4390193,1684.741,0.6377978920936584,0.0,0
1778196185.745,4861.502,16.1486583,-83.4758022,1651.069,0.6402459740638733,0.0,0
1778196186.749,4862.505,16.3016486,-83.4378211,1681.773,0.6372854113578796,0.0,0
1778196187.752,4863.508,16.4483741,-83.4012125,1711.462,0.6387040019035339,0.0,0
1778196188.755,4864.512,16.7373576,-83.3311514,1770.622,0.6370704174041748,0.0,0
1778196189.758,4865.515,16.5818564,-83.3652673,1738.677,0.6345599293708801,0.0,0
1778196190.712,4866.468,16.2595874,-83.4383737,1673.311,0.6359137892723083,0.0,0
1778196191.716,4867.473,16.4129174,-83.4001671,1704.271,0.6350579261779785,0.0,0
1778196192.719,4868.476,16.1151446,-83.4675064,1644.385,0.6299067735671997,0.0,0
1778196193.722,4869.479,15.9476516,-83.5043178,1611.129,0.6267997026443481,0.0,0
1778196194.727,4870.483,15.940257,-83.5037565,1609.669,0.6270699501037598,0.0,0
1778196195.730,4871.486,15.9328623,-83.5031955,1608.209,0.6319536566734314,0.0,0
1778196196.733,4872.489,16.2279857,-83.43185,1666.969,0.633552610874176,0.0,0
1778196197.736,4873.492,16.5231472,-83.3602155,1726.694,0.6335124969482422,0.0,0
1778196198.739,4874.495,16.2132514,-83.4306597,1664.015,0.6333931088447571,0.0,0
1778196199.742,4875.498,16.354092,-83.3952636,1692.373,0.6324228048324585,0.0,0
1778196200.745,4876.502,16.3527929,-83.3932287,1692.111,0.6294209361076355,0.0,0
1778196201.748,4877.505,16.2027895,-83.4261431,1661.921,0.6271291971206665,0.0,0
1778196202.753,4878.510,16.0413421,-83.4617195,1629.704,0.6287981867790222,0.0,0
1778196203.756,4879.513,16.188056,-83.4249534,1658.971,0.620404839515686,0.0,0
1778196204.759,4880.515,16.3233785,-83.3907834,1686.176,0.618078351020813,0.0,0
1778196205.712,4881.468,16.4644289,-83.3551852,1714.747,0.6094740629196167,0.0,0
1778196206.715,4882.471,16.3026124,-83.3909904,1681.991,0.5984651446342468,0.0,0
1778196207.722,4883.478,16.1469405,-83.4253196,1650.75,0.5925185680389404,0.0,0
1778196208.726,4884.482,16.1395719,-83.4247279,1649.279,0.5825804471969604,0.0,0
1778196209.729,4885.485,16.1322032,-83.4241365,1647.809,0.58484947681427,0.0,0
1778196210.731,4886.488,16.1248343,-83.4235455,1646.339,0.5849056839942932,0.0,0
1778196211.735,4887.491,15.9567245,-83.4608192,1612.942,0.5771028399467468,0.0,0
1778196212.738,4888.494,16.2584816,-83.3873405,1673.114,0.5736250281333923,0.0,0
1778196213.741,4889.497,16.0901025,-83.4247527,1639.417,0.5663425922393799,0.0,0
1778196214.743,4890.500,16.2371918,-83.3876817,1668.839,0.5660945773124695,0.0,0
1778196215.746,4891.503,16.2298352,-83.3870759,1667.363,0.5620510578155518,0.0,0
1778196216.749,4892.506,16.2224786,-83.3864705,1665.887,0.5507235527038574,0.0,0
1778196217.752,4893.509,16.2151218,-83.3858654,1664.413,0.5424153208732605,0.0,0
1778196218.756,4894.512,16.0532482,-83.4218144,1632.088,0.5371754169464111,0.0,0
1778196219.759,4895.515,16.045877,-83.4212278,1630.624,0.5303804278373718,0.0,0
1778196220.711,4896.468,16.0247745,-83.4238895,1626.434,0.5278363227844238,0.0,0
1778196221.715,4897.471,16.1856932,-83.3834484,1658.519,0.5240981578826904,0.0,0
1778196222.717,4898.474,16.3396224,-83.3445667,1689.477,0.5289602279663086,0.0,0
1778196223.720,4899.477,16.163809,-83.3839424,1654.141,0.5270635485649109,0.0,0
1778196224.723,4900.480,16.3249366,-83.3433238,1686.515,0.5310928225517273,0.0,0
1778196225.727,4901.484,16.4789143,-83.3043067,1717.718,0.5320812463760376,0.0,0
1778196226.730,4902.487,16.4715859,-83.3036676,1716.228,0.5260137915611267,0.0,0
1778196227.733,4903.489,15.6961608,-83.4854123,1561.811,0.5266846418380737,0.0,0
1778196228.737,4904.493,15.5215759,-83.5243864,1527.963,0.5214812755584717,0.0,0
1778196229.739,4905.496,15.6813624,-83.4843116,1558.931,0.5272400975227356,0.0,0
1778196230.742,4906.499,15.8164069,-83.4500076,1585.325,0.5257334113121033,0.0,0
