time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778195920.841,4596.598,1002.5015258789062,0.0,45.99,90.8403091430664,-0.0017864257097244263,0.0,0.0011908652959391475
1778195921.794,4597.550,1002.4915161132812,0.0,45.99,90.81652069091797,-0.0014635944971814752,0.0,0.00042203249176964164
1778195922.797,4598.553,1002.5065307617188,0.0,45.99,90.86144256591797,-0.001644196338020265,0.0,0.0011587283806875348
1778195923.800,4599.556,1002.5115966796875,0.0,45.99,90.90371704101562,-0.0018358242232352495,0.0,0.0011367370607331395
1778195924.803,4600.559,1002.5191040039062,0.0,45.99,90.62627410888672,-0.001975552411749959,0.0,0.0006102049956098199
1778195925.806,4601.563,1002.5165405273438,0.0,45.99,90.71347045898438,-0.0018514592666178942,0.0,8.048735617194325e-05
1778195926.810,4602.566,1002.4689331054688,0.0,45.98,90.68968963623047,-0.0014668864896520972,0.0,0.0011858822545036674
1778195927.813,4603.570,1002.4987182617188,0.0,45.99,90.77688598632812,-0.0006909744115546346,0.0,0.0005245204665698111
1778195928.816,4604.572,1002.5062255859375,0.0,46.0,90.86144256591797,0.0010835909051820636,0.0,0.0004845839866902679
1778195929.819,4605.575,1002.5062255859375,0.0,46.0,90.73725891113281,0.0013655744260177016,0.0,0.0005373495514504611
1778195930.822,4606.578,1002.5164794921875,0.0,45.99,91.00940704345703,0.0010463366052135825,0.0,0.0006585720693692565
1778195931.825,4607.581,1002.4912109375,0.0,45.99,90.86144256591797,0.0004896646132692695,0.0,0.0009174586739391088
1778195932.828,4608.584,1002.4888916015625,0.0,45.99,90.8403091430664,-0.00021554480190388858,0.0,0.0003662358212750405
1778195933.830,4609.587,1002.4962158203125,0.0,45.99,90.85086822509766,-0.00017808050324674696,0.0,0.0011433527106419206
1778195934.834,4610.590,1002.5267944335938,0.0,45.99,90.79802703857422,0.0002083350991597399,0.0,0.0004266631440259516
1778195935.837,4611.593,1002.489013671875,0.0,45.99,90.69232940673828,0.0004995238850824535,0.0,0.0011473891790956259
1778195936.839,4612.596,1002.5089111328125,0.0,45.99,90.92750549316406,0.001629738719202578,0.0,0.0013987234560772777
1778195937.842,4613.599,1002.4886474609375,0.0,45.99,91.06489562988281,0.0004416001320350915,0.0,0.000836714927572757
1778195938.795,4614.551,1002.489013671875,0.0,45.99,90.88258361816406,0.00018668979464564472,0.0,0.0005923852440901101
1778195939.798,4615.555,1002.503662109375,0.0,46.0,91.05168914794922,-7.789527444401756e-05,0.0,0.0009320710669271648
1778195940.801,4616.558,1002.521240234375,0.0,46.0,90.73725891113281,0.0005065454752184451,0.0,0.0011083532590419054
1778195941.804,4617.560,1002.4963989257812,0.0,45.99,90.77952575683594,0.0007167411968111992,0.0,0.0008020041859708726
1778195942.807,4618.564,1002.5062255859375,0.0,46.0,90.99091339111328,0.0009381418349221349,0.0,0.0013844124041497707
1778195943.810,4619.567,1002.5089111328125,0.0,45.99,90.8403091430664,0.0003201814542990178,0.0,0.0009090439998544753
