time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778195920.189,4595.946,0.05946395546197891,-0.02546822652220726,-1.8843704462051392,-0.0006728868465870619,1.526600681245327e-05,-0.0001383975613862276
1778195920.440,4596.197,0.059338584542274475,-0.02552005462348461,-1.8842382431030273,-2.6574736693874e-05,0.000882520223967731,-0.00011834059841930866
1778195920.691,4596.447,0.059362128376960754,-0.025527749210596085,-1.8841971158981323,-0.0003866850456688553,-0.00018328719306737185,-0.00024177390150725842
1778195920.941,4596.698,0.059403419494628906,-0.025541584938764572,-1.8841564655303955,0.0002552369551267475,0.000466111465357244,4.870654083788395e-05
1778195921.192,4596.949,0.0594179630279541,-0.02552344650030136,-1.8841484785079956,-0.0002798150817397982,-0.00046221644151955843,-4.433514550328255e-05
1778195921.443,4597.199,0.05944080650806427,-0.025546448305249214,-1.884165644645691,-0.0003765128494706005,-0.00033474434167146683,-8.432322647422552e-05
1778195921.694,4597.450,0.05943163484334946,-0.025511356070637703,-1.884143352508545,-0.00027218120521865785,-5.1629263907670975e-05,0.00010464491788297892
1778195921.944,4597.701,0.059456709772348404,-0.02553761750459671,-1.884177565574646,-0.00046550724073313177,-0.0002939680125564337,0.0005840420490130782
1778195922.195,4597.952,0.05946291610598564,-0.025560198351740837,-1.8841595649719238,0.0003087075019720942,-0.0003345164004713297,-0.0004116463242098689
1778195922.446,4598.202,0.059477176517248154,-0.025551937520503998,-1.8841588497161865,-0.0013366870116442442,0.0002565238391980529,-0.00022435258142650127
1778195922.697,4598.453,0.05951875448226929,-0.02553403005003929,-1.884169340133667,0.0007436675950884819,-0.0005121704889461398,-0.00043621938675642014
1778195922.897,4598.654,0.059538573026657104,-0.02555060386657715,-1.8841842412948608,0.0004046058456879109,-3.080384340137243e-05,8.915876969695091e-05
1778195923.148,4598.904,0.06000490114092827,-0.02545679733157158,-1.8842090368270874,-0.0006806363817304373,-0.00033173582050949335,-0.0007896122988313437
1778195923.398,4599.155,0.060382016003131866,-0.025339212268590927,-1.8841928243637085,0.0009473877144046128,0.0006419065175577998,0.00016424013301730156
1778195923.649,4599.406,0.06047278642654419,-0.025242339819669724,-1.8841644525527954,-9.738509834278375e-05,-0.0004092039307579398,0.0005365230608731508
1778195923.900,4599.656,0.06044191122055054,-0.02525337040424347,-1.8841499090194702,-0.00038470810977742076,0.00040204718243330717,0.0010978083591908216
1778195924.151,4599.907,0.060424234718084335,-0.02529025450348854,-1.8841745853424072,-0.0002190791565226391,-0.0006005839677527547,7.333792746067047e-05
1778195924.401,4600.158,0.060395997017621994,-0.025259781628847122,-1.884133219718933,0.0003573099966160953,-1.7498387023806572e-05,0.000298892380669713
1778195924.652,4600.409,0.0604219064116478,-0.025237008929252625,-1.8841338157653809,-6.2582126702182e-05,0.00047713215462863445,0.0005467773880809546
1778195924.903,4600.659,0.06051282957196236,-0.025201736018061638,-1.884128451347351,0.0004022237262688577,1.6592908650636673e-05,0.0005065381992608309
1778195925.154,4600.910,0.06048659607768059,-0.025156566873192787,-1.884135127067566,-1.0722593287937343e-05,-0.00028695701621472836,-0.000626522465609014
1778195925.405,4601.161,0.06044267490506172,-0.025147531181573868,-1.8841328620910645,0.00017255949205718935,-1.6237609088420868e-05,-0.000510741607286036
1778195925.656,4601.412,0.06045997142791748,-0.025145886465907097,-1.8841100931167603,0.00033671464188955724,0.0003864876925945282,-0.0003824905725196004
1778195925.906,4601.663,0.060456182807683945,-0.02515547350049019,-1.8840986490249634,-0.00034830314689315856,-0.00011279690079391003,-8.425337728112936e-05
1778195926.157,4601.914,0.06043640896677971,-0.025099173188209534,-1.8841240406036377,0.0024651384446769953,-5.114637315273285e-05,0.00025278946850448847
1778195926.409,4602.165,0.0604252852499485,-0.02510458044707775,-1.8841514587402344,5.26862422702834e-05,-6.659305654466152e-06,-0.0004196608206257224
1778195926.659,4602.416,0.06044965237379074,-0.025116365402936935,-1.8840887546539307,0.0009776778751984239,0.0005936728557571769,0.0002629751106724143
1778195926.910,4602.667,0.06036848947405815,-0.02518904022872448,-1.8840066194534302,-0.011252262629568577,-0.003414421807974577,0.0008850469021126628
1778195927.161,4602.918,0.060487400740385056,-0.025240296497941017,-1.8840303421020508,0.00042378524085506797,0.000140619114972651,-0.00045539450366050005
1778195927.412,4603.169,0.06051841750741005,-0.025222985073924065,-1.8840943574905396,0.000334404525347054,0.0007323288591578603,-0.00038563611451536417
1778195927.663,4603.419,0.06050875410437584,-0.025221941992640495,-1.8841232061386108,4.87699726363644e-05,-0.0003672257298603654,0.0005657350411638618
1778195927.914,4603.670,0.06050257012248039,-0.025211280211806297,-1.884093165397644,0.00043456454295665026,-4.69662481918931e-05,0.00028814992401748896
1778195928.164,4603.921,0.06051216274499893,-0.025206228718161583,-1.8840675354003906,0.00020807642431464046,0.00012176402378827333,-0.0002573506208136678
1778195928.415,4604.171,0.060432471334934235,-0.025167422369122505,-1.884006381034851,0.008036145009100437,-0.003868517465889454,0.00018831260967999697
1778195928.666,4604.422,0.06057465821504593,-0.02499099262058735,-1.8840523958206177,-0.0007490431307815015,0.0007639504037797451,-0.0010991347953677177
1778195928.916,4604.673,0.06019216403365135,-0.024980967864394188,-1.8840926885604858,-0.003078734502196312,-0.0015291855670511723,0.0003152563003823161
1778195929.167,4604.923,0.05938694626092911,-0.02529093809425831,-1.8839935064315796,0.004912352189421654,3.54335643351078e-05,-0.00012296147178858519
1778195929.417,4605.174,0.05938948318362236,-0.02529149502515793,-1.8839671611785889,0.0004769274382852018,0.00027946929913014174,-0.00044483121018856764
1778195929.668,4605.425,0.05937585234642029,-0.02531208097934723,-1.8839479684829712,-0.0002291545388288796,-8.198304567486048e-05,0.0004888981347903609
1778195929.919,4605.676,0.05932258442044258,-0.02532058209180832,-1.8839478492736816,-2.4917600967455655e-05,0.00030360964592546225,0.000491904909722507
1778195930.170,4605.926,0.05926962196826935,-0.0253324955701828,-1.8839540481567383,-0.0026647280901670456,-0.0007473119767382741,-0.00038920168299227953
1778195930.421,4606.177,0.05936087667942047,-0.025302015244960785,-1.8840103149414062,0.00041980386595241725,7.419532630592585e-05,-0.0002543862210586667
1778195930.671,4606.428,0.05935968831181526,-0.025279546156525612,-1.8839820623397827,0.001364917028695345,0.0005545261083170772,4.32146480306983e-05
1778195930.922,4606.678,0.059555597603321075,-0.025214465335011482,-1.8839727640151978,0.0023864475078880787,0.00034010049421340227,0.0001477660844102502
1778195931.173,4606.929,0.05969687178730965,-0.025217697024345398,-1.8839634656906128,-0.00028774773818440735,-0.0009734496707096696,0.00021067459601908922
1778195931.423,4607.180,0.05980970710515976,-0.025314630940556526,-1.883876919746399,-0.001504432875663042,-0.0009186604293063283,-0.0002172323875129223
1778195931.674,4607.431,0.05988899618387222,-0.025227535516023636,-1.8839247226715088,0.00044727290514856577,0.0010609744349494576,-0.0002521136775612831
1778195931.925,4607.681,0.059925928711891174,-0.025122985243797302,-1.8839987516403198,0.0005184552865102887,4.095060285180807e-05,0.0002846366260200739
1778195932.175,4607.932,0.059980448335409164,-0.0250965878367424,-1.883978009223938,0.00028190866578370333,0.00016638485249131918,-0.00018983008340001106
1778195932.426,4608.183,0.05998534709215164,-0.025116121396422386,-1.8839433193206787,0.0016559805953875184,-0.0007821746403351426,0.0003139345208182931
1778195932.677,4608.434,0.059967804700136185,-0.025165820494294167,-1.883934497833252,-8.585939212935045e-05,-0.0005732305580750108,9.479350410401821e-06
1778195932.928,4608.684,0.059992995113134384,-0.025194406509399414,-1.8839118480682373,-3.1341165595222265e-05,6.799702532589436e-06,-0.00027472677174955606
1778195933.178,4608.935,0.059950511902570724,-0.025261051952838898,-1.8839255571365356,-0.0002494806540198624,-0.0002327013062313199,0.00025164394173771143
1778195933.429,4609.186,0.059958554804325104,-0.02525782212615013,-1.883947491645813,0.00024012758512981236,-0.0005838896613568068,-0.0006213410524651408
1778195933.680,4609.436,0.05997881293296814,-0.02525998279452324,-1.8839212656021118,-0.0004258770204614848,-9.160232730209827e-05,-6.459106225520372e-05
1778195933.931,4609.687,0.05999713018536568,-0.02520987205207348,-1.8839224576950073,0.0007514934986829758,-0.0002421520184725523,-0.00013411941472440958
1778195934.181,4609.938,0.059977155178785324,-0.025230394676327705,-1.8839147090911865,-0.00042956226388923824,-0.0011907084845006466,-0.0003290666500106454
1778195934.432,4610.188,0.059973061084747314,-0.025268863886594772,-1.8838571310043335,-0.0003748054150491953,0.00013635086361318827,-0.0006372734205797315
1778195934.683,4610.439,0.05999832600355148,-0.02520604431629181,-1.8838609457015991,0.0010907056275755167,1.933320891112089e-05,0.000926795182749629
1778195934.934,4610.691,0.060061175376176834,-0.025138232856988907,-1.8839304447174072,-0.0018813788192346692,5.180982407182455e-05,-0.0005069944309070706
1778195935.185,4610.941,0.0597156397998333,-0.02513124793767929,-1.8839415311813354,-0.0005147196352481842,-0.0003004855243489146,-6.80205412209034e-05
1778195935.435,4611.192,0.05972558632493019,-0.025109121575951576,-1.8839030265808105,0.00033063191222026944,0.00034819485154002905,-0.0003778024110943079
1778195935.686,4611.443,0.059779826551675797,-0.025028152391314507,-1.883906602859497,-0.00020671234233304858,0.00017679540906101465,0.00022809719666838646
1778195935.937,4611.693,0.05986088514328003,-0.024988863617181778,-1.8838996887207031,0.00015085824998095632,-4.140951205044985e-05,-0.0007282341830432415
1778195936.188,4611.944,0.059918224811553955,-0.025021562352776527,-1.883913278579712,0.0018505898769944906,-0.00030020333360880613,-8.731614798307419e-05
1778195936.438,4612.195,0.059891682118177414,-0.025050293654203415,-1.8838828802108765,-0.0011440550442785025,-7.195747457444668e-06,0.00023909867741167545
1778195936.689,4612.445,0.05990405008196831,-0.02506021410226822,-1.883865237236023,-2.7955524274148047e-05,-0.0003099028253927827,-0.0005302614299580455
1778195936.940,4612.696,0.059900183230638504,-0.025063831359148026,-1.8838022947311401,0.00040065357461571693,7.162091787904501e-05,0.0003108775708824396
1778195937.190,4612.947,0.059867486357688904,-0.025076555088162422,-1.8837788105010986,-6.433125236071646e-06,0.00022726377937942743,-2.3863976821303368e-05
1778195937.441,4613.198,0.059844229370355606,-0.02512449026107788,-1.8838080167770386,-1.3811892131343484e-05,-0.0006261031376197934,0.0006137869786471128
1778195937.692,4613.448,0.05981804430484772,-0.025138583034276962,-1.8838735818862915,-0.0004812364059034735,0.0005556688411161304,5.0383154302835464e-05
