time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778195920.290,4596.046,0.0,0.0,0.0,22.6,0.0,0
1778195920.791,4596.548,0.0,0.0,0.0,22.6,0.0,0
1778195921.292,4597.049,0.0,0.0,0.0,22.7,0.0,0
1778195921.794,4597.550,0.0,0.0,0.0,22.7,0.0,0
1778195922.296,4598.052,0.0,0.0,0.0,22.7,0.0,0
1778195922.797,4598.553,0.0,0.0,0.0,22.7,0.0,0
1778195923.298,4599.055,0.0,0.0,0.0,22.7,0.0,0
1778195923.800,4599.556,0.0,0.0,0.0,22.7,0.0,0
1778195924.301,4600.057,0.0,0.0,0.0,22.7,0.0,0
1778195924.753,4600.509,0.0,0.0,0.0,22.7,0.0,0
1778195925.254,4601.011,0.0,0.0,0.0,22.7,0.0,0
1778195925.756,4601.512,0.0,0.0,0.0,22.7,0.0,0
1778195926.258,4602.014,0.0,0.0,0.0,22.7,0.0,0
1778195926.760,4602.516,0.0,0.0,0.0,22.7,0.0,0
1778195927.261,4603.018,0.0,0.0,0.0,22.7,0.0,0
1778195927.763,4603.520,0.0,0.0,0.0,22.7,0.0,0
1778195928.264,4604.021,0.0,0.0,0.0,22.7,0.0,0
1778195928.766,4604.522,0.0,0.0,0.0,22.7,0.0,0
1778195929.267,4605.024,0.0,0.0,0.0,22.7,0.0,0
1778195929.769,4605.525,0.0,0.0,0.0,22.7,0.0,0
1778195930.270,4606.027,0.0,0.0,0.0,22.7,0.0,0
1778195930.771,4606.528,0.0,0.0,0.0,22.7,0.0,0
1778195931.273,4607.029,0.0,0.0,0.0,22.7,0.0,0
1778195931.774,4607.531,0.0,0.0,0.0,22.7,0.0,0
1778195932.276,4608.032,0.0,0.0,0.0,22.7,0.0,0
1778195932.777,4608.534,0.0,0.0,0.0,22.7,0.0,0
1778195933.279,4609.035,0.0,0.0,0.0,22.7,0.0,0
1778195933.780,4609.537,0.0,0.0,0.0,22.7,0.0,0
1778195934.282,4610.038,0.0,0.0,0.0,22.7,0.0,0
