time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778193973.157,2648.913,0.0,0.0,0.0,0.0
1778193973.658,2649.415,0.0,0.0,0.0,0.0
1778193974.160,2649.916,0.0,0.0,0.0,0.0
1778193974.661,2650.418,0.0,0.0,0.0,0.0
1778193975.162,2650.919,0.0,0.0,0.0,0.0
1778193975.665,2651.421,0.0,0.0,0.0,0.0
1778193976.166,2651.923,0.0,0.0,0.0,0.0
1778193976.667,2652.424,0.0,0.0,0.0,0.0
1778193977.169,2652.925,0.0,0.0,0.0,0.0
1778193977.670,2653.427,0.0,0.0,0.0,0.0
1778193978.172,2653.928,0.0,0.0,0.0,0.0
1778193978.673,2654.430,0.0,0.0,0.0,0.0
1778193979.175,2654.931,0.0,0.0,0.0,0.0
1778193979.676,2655.432,0.0,0.0,0.0,0.0
1778193980.177,2655.934,0.0,0.0,0.0,0.0
1778193980.679,2656.435,0.0,0.0,0.0,0.0
1778193981.180,2656.937,0.0,0.0,0.0,0.0
1778193981.682,2657.438,0.0,0.0,0.0,0.0
1778193982.183,2657.939,0.0,0.0,0.0,0.0
1778193982.684,2658.441,0.0,0.0,0.0,0.0
1778193983.186,2658.943,0.0,0.0,0.0,0.0
1778193983.688,2659.444,0.0,0.0,0.0,0.0
1778193984.189,2659.945,0.0,0.0,0.0,0.0
1778193984.690,2660.447,0.0,0.0,0.0,0.0
1778193985.192,2660.948,0.0,0.0,0.0,0.0
1778193985.693,2661.450,0.0,0.0,0.0,0.0
1778193986.195,2661.952,0.0,0.0,0.0,0.0
1778193986.696,2662.453,0.0,0.0,0.0,0.0
1778193987.198,2662.954,0.0,0.0,0.0,0.0
1778193987.699,2663.456,0.0,0.0,0.0,0.0
1778193988.201,2663.957,0.0,0.0,0.0,0.0
1778193988.652,2664.409,0.0,0.0,0.0,0.0
1778193989.154,2664.910,0.0,0.0,0.0,0.0
1778193989.655,2665.411,0.0,0.0,0.0,0.0
1778193990.157,2665.913,0.0,0.0,0.0,0.0
1778193990.659,2666.415,0.0,0.0,0.0,0.0
1778193991.160,2666.917,0.0,0.0,0.0,0.0
1778193991.662,2667.418,0.0,0.0,0.0,0.0
1778193992.163,2667.920,0.0,0.0,0.0,0.0
1778193992.664,2668.421,0.0,0.0,0.0,0.0
1778193993.166,2668.922,0.0,0.0,0.0,0.0
1778193993.668,2669.425,0.0,0.0,0.0,0.0
1778193994.170,2669.926,0.0,0.0,0.0,0.0
1778193994.671,2670.427,0.0,0.0,0.0,0.0
1778193995.172,2670.929,0.0,0.0,0.0,0.0
1778193995.674,2671.430,0.0,0.0,0.0,0.0
1778193996.175,2671.932,0.0,0.0,0.0,0.0
1778193996.677,2672.433,0.0,0.0,0.0,0.0
1778193997.178,2672.934,0.0,0.0,0.0,0.0
1778193997.679,2673.436,0.0,0.0,0.0,0.0
1778193998.181,2673.937,0.0,0.0,0.0,0.0
1778193998.682,2674.439,0.0,0.0,0.0,0.0
1778193999.184,2674.940,0.0,0.0,0.0,0.0
1778193999.685,2675.442,0.0,0.0,0.0,0.0
1778194000.187,2675.943,0.0,0.0,0.0,0.0
1778194000.688,2676.445,0.0,0.0,0.0,0.0
1778194001.190,2676.947,0.0,0.0,0.0,0.0
1778194001.692,2677.449,0.0,0.0,0.0,0.0
1778194002.194,2677.950,0.0,0.0,0.0,0.0
1778194002.695,2678.452,0.0,0.0,0.0,0.0
1778194003.196,2678.953,0.0,0.0,0.0,0.0
1778194003.698,2679.455,0.0,0.0,0.0,0.0
1778194004.200,2679.956,0.0,0.0,0.0,0.0
1778194004.651,2680.408,0.0,0.0,0.0,0.0
1778194005.152,2680.909,0.0,0.0,0.0,0.0
1778194005.654,2681.410,0.0,0.0,0.0,0.0
1778194006.155,2681.912,0.0,0.0,0.0,0.0
1778194006.657,2682.414,0.0,0.0,0.0,0.0
1778194007.159,2682.915,0.0,0.0,0.0,0.0
1778194007.660,2683.417,0.0,0.0,0.0,0.0
1778194008.162,2683.918,0.0,0.0,0.0,0.0
1778194008.663,2684.419,0.0,0.0,0.0,0.0
1778194009.164,2684.921,0.0,0.0,0.0,0.0
1778194009.666,2685.423,0.0,0.0,0.0,0.0
1778194010.168,2685.924,0.0,0.0,0.0,0.0
1778194010.669,2686.426,0.0,0.0,0.0,0.0
1778194011.171,2686.927,0.0,0.0,0.0,0.0
1778194011.672,2687.428,0.0,0.0,0.0,0.0
1778194012.174,2687.930,0.0,0.0,0.0,0.0
1778194012.675,2688.432,0.0,0.0,0.0,0.0
1778194013.176,2688.933,0.0,0.0,0.0,0.0
1778194013.678,2689.434,0.0,0.0,0.0,0.0
1778194014.179,2689.936,0.0,0.0,0.0,0.0
1778194014.681,2690.437,0.0,0.0,0.0,0.0
1778194015.182,2690.939,0.0,0.0,0.0,0.0
1778194015.684,2691.440,0.0,0.0,0.0,0.0
1778194016.185,2691.941,0.0,0.0,0.0,0.0
1778194016.686,2692.443,0.0,0.0,0.0,0.0
1778194017.188,2692.945,0.0,0.0,0.0,0.0
1778194017.689,2693.446,0.0,0.0,0.0,0.0
1778194018.191,2693.947,0.0,0.0,0.0,0.0
1778194018.692,2694.449,0.0,0.0,0.0,0.0
1778194019.194,2694.950,0.0,0.0,0.0,0.0
1778194019.695,2695.452,0.0,0.0,0.0,0.0
1778194020.197,2695.953,0.0,0.0,0.0,0.0
1778194020.698,2696.454,0.0,0.0,0.0,0.0
1778194021.199,2696.956,0.0,0.0,0.0,0.0
1778194021.651,2697.407,0.0,0.0,0.0,0.0
1778194022.153,2697.909,0.0,0.0,0.0,0.0
1778194022.654,2698.411,0.0,0.0,0.0,0.0
1778194023.155,2698.912,0.0,0.0,0.0,0.0
1778194023.657,2699.413,0.0,0.0,0.0,0.0
1778194024.159,2699.915,0.0,0.0,0.0,0.0
1778194024.660,2700.417,0.0,0.0,0.0,0.0
1778194025.162,2700.918,0.0,0.0,0.0,0.0
1778194025.663,2701.420,0.0,0.0,0.0,0.0
1778194026.164,2701.921,0.0,0.0,0.0,0.0
1778194026.666,2702.422,0.0,0.0,0.0,0.0
1778194027.168,2702.924,0.0,0.0,0.0,0.0
1778194027.669,2703.425,0.0,0.0,0.0,0.0
1778194028.170,2703.927,0.0,0.0,0.0,0.0
1778194028.672,2704.428,0.0,0.0,0.0,0.0
1778194029.173,2704.930,0.0,0.0,0.0,0.0
1778194029.675,2705.431,0.0,0.0,0.0,0.0
1778194030.176,2705.933,0.0,0.0,0.0,0.0
1778194030.678,2706.434,0.0,0.0,0.0,0.0
1778194031.179,2706.935,0.0,0.0,0.0,0.0
1778194031.680,2707.437,0.0,0.0,0.0,0.0
1778194032.182,2707.938,0.0,0.0,0.0,0.0
1778194032.683,2708.439,0.0,0.0,0.0,0.0
1778194033.184,2708.941,0.0,0.0,0.0,0.0
1778194033.686,2709.442,0.0,0.0,0.0,0.0
1778194034.187,2709.944,0.0,0.0,0.0,0.0
1778194034.689,2710.445,0.0,0.0,0.0,0.0
1778194035.190,2710.947,0.0,0.0,0.0,0.0
1778194035.692,2711.448,0.0,0.0,0.0,0.0
1778194036.193,2711.950,0.0,0.0,0.0,0.0
1778194036.695,2712.451,0.0,0.0,0.0,0.0
1778194037.197,2712.953,0.0,0.0,0.0,0.0
1778194037.699,2713.455,0.0,0.0,0.0,0.0
1778194038.200,2713.956,0.0,0.0,0.0,0.0
1778194038.651,2714.408,0.0,0.0,0.0,0.0
1778194039.152,2714.909,0.0,0.0,0.0,0.0
1778194039.654,2715.411,0.0,0.0,0.0,0.0
1778194040.156,2715.912,0.0,0.0,0.0,0.0
1778194040.657,2716.414,0.0,0.0,0.0,0.0
1778194041.159,2716.915,0.0,0.0,0.0,0.0
1778194041.660,2717.417,0.0,0.0,0.0,0.0
1778194042.162,2717.918,0.0,0.0,0.0,0.0
1778194042.664,2718.420,0.0,0.0,0.0,0.0
1778194043.165,2718.922,0.0,0.0,0.0,0.0
1778194043.666,2719.423,0.0,0.0,0.0,0.0
1778194044.168,2719.924,0.0,0.0,0.0,0.0
1778194044.669,2720.426,0.0,0.0,0.0,0.0
1778194045.171,2720.928,0.0,0.0,0.0,0.0
1778194045.673,2721.429,0.0,0.0,0.0,0.0
1778194046.174,2721.930,0.0,0.0,0.0,0.0
1778194046.675,2722.432,0.0,0.0,0.0,0.0
1778194047.177,2722.933,0.0,0.0,0.0,0.0
1778194047.679,2723.435,0.0,0.0,0.0,0.0
1778194048.180,2723.937,0.0,0.0,0.0,0.0
1778194048.682,2724.438,0.0,0.0,0.0,0.0
1778194049.183,2724.940,0.0,0.0,0.0,0.0
1778194049.685,2725.441,0.0,0.0,0.0,0.0
1778194050.186,2725.943,0.0,0.0,0.0,0.0
1778194050.688,2726.444,0.0,0.0,0.0,0.0
1778194051.189,2726.946,0.0,0.0,0.0,0.0
1778194051.690,2727.447,0.0,0.0,0.0,0.0
1778194052.192,2727.948,0.0,0.0,0.0,0.0
1778194052.693,2728.449,0.0,0.0,0.0,0.0
1778194053.194,2728.951,0.0,0.0,0.0,0.0
1778194053.696,2729.452,0.0,0.0,0.0,0.0
1778194054.197,2729.954,0.0,0.0,0.0,0.0
1778194054.698,2730.455,0.0,0.0,0.0,0.0
1778194055.201,2730.957,0.0,0.0,0.0,0.0
1778194055.652,2731.408,0.0,0.0,0.0,0.0
1778194056.153,2731.910,0.0,0.0,0.0,0.0
1778194056.655,2732.411,0.0,0.0,0.0,0.0
1778194057.156,2732.912,0.0,0.0,0.0,0.0
1778194057.657,2733.414,0.0,0.0,0.0,0.0
1778194058.159,2733.915,0.0,0.0,0.0,0.0
1778194058.660,2734.417,0.0,0.0,0.0,0.0
1778194059.161,2734.918,0.0,0.0,0.0,0.0
1778194059.663,2735.420,0.0,0.0,0.0,0.0
1778194060.166,2735.922,0.0,0.0,0.0,0.0
1778194060.667,2736.424,0.0,0.0,0.0,0.0
