time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778193973.107,2648.863,0.0,0.0,0.0,0.0,0.0,0
1778193973.608,2649.364,0.0,0.0,0.0,0.0,0.0,0
1778193974.110,2649.866,0.0,0.0,0.0,0.0,0.0,0
1778193974.611,2650.367,0.0,0.0,0.0,0.0,0.0,0
1778193975.112,2650.869,0.0,0.0,0.0,0.0,0.0,0
1778193975.614,2651.371,0.0,0.0,0.0,0.0,0.0,0
1778193976.116,2651.873,0.0,0.0,0.0,0.0,0.0,0
1778193976.617,2652.374,0.0,0.0,0.0,0.0,0.0,0
1778193977.069,2652.825,0.0,0.0,0.0,0.0,0.0,0
1778193977.570,2653.327,0.0,0.0,0.0,0.0,0.0,0
1778193978.071,2653.828,0.0,0.0,0.0,0.0,0.0,0
1778193978.573,2654.330,0.0,0.0,0.0,0.0,0.0,0
1778193979.074,2654.831,0.0,0.0,0.0,0.0,0.0,0
1778193979.576,2655.332,0.0,0.0,0.0,0.0,0.0,0
1778193980.077,2655.833,0.0,0.0,0.0,0.0,0.0,0
1778193980.578,2656.335,0.0,0.0,0.0,0.0,0.0,0
1778193981.080,2656.836,0.0,0.0,0.0,0.0,0.0,0
1778193981.581,2657.338,0.0,0.0,0.0,0.0,0.0,0
1778193982.083,2657.839,0.0,0.0,0.0,0.0,0.0,0
1778193982.584,2658.340,0.0,0.0,0.0,0.0,0.0,0
1778193983.086,2658.842,0.0,0.0,0.0,0.0,0.0,0
1778193983.587,2659.344,0.0,0.0,0.0,0.0,0.0,0
1778193984.089,2659.845,0.0,0.0,0.0,0.0,0.0,0
1778193984.590,2660.346,0.0,0.0,0.0,0.0,0.0,0
1778193985.091,2660.848,0.0,0.0,0.0,0.0,0.0,0
1778193985.593,2661.349,0.0,0.0,0.0,0.0,0.0,0
1778193986.095,2661.851,0.0,0.0,0.0,0.0,0.0,0
1778193986.596,2662.353,0.0,0.0,0.0,0.0,0.0,0
1778193987.098,2662.854,0.0,0.0,0.0,0.0,0.0,0
1778193987.599,2663.355,0.0,0.0,0.0,0.0,0.0,0
1778193988.100,2663.857,0.0,0.0,0.0,0.0,0.0,0
1778193988.602,2664.359,0.0,0.0,0.0,0.0,0.0,0
1778193989.103,2664.860,0.0,0.0,0.0,0.0,0.0,0
1778193989.605,2665.361,0.0,0.0,0.0,0.0,0.0,0
1778193990.106,2665.863,0.0,0.0,0.0,0.0,0.0,0
1778193990.609,2666.365,0.0,0.0,0.0,0.0,0.0,0
1778193991.110,2666.867,0.0,0.0,0.0,0.0,0.0,0
1778193991.612,2667.368,0.0,0.0,0.0,0.0,0.0,0
1778193992.113,2667.869,0.0,0.0,0.0,0.0,0.0,0
1778193992.614,2668.371,0.0,0.0,0.0,0.0,0.0,0
1778193993.116,2668.872,0.0,0.0,0.0,0.0,0.0,0
1778193993.568,2669.324,0.0,0.0,0.0,0.0,0.0,0
1778193994.069,2669.826,0.0,0.0,0.0,0.0,0.0,0
1778193994.571,2670.327,0.0,0.0,0.0,0.0,0.0,0
1778193995.072,2670.828,0.0,0.0,0.0,0.0,0.0,0
1778193995.573,2671.330,0.0,0.0,0.0,0.0,0.0,0
1778193996.075,2671.831,0.0,0.0,0.0,0.0,0.0,0
1778193996.576,2672.333,0.0,0.0,0.0,0.0,0.0,0
1778193997.078,2672.834,0.0,0.0,0.0,0.0,0.0,0
1778193997.579,2673.335,0.0,0.0,0.0,0.0,0.0,0
1778193998.081,2673.837,0.0,0.0,0.0,0.0,0.0,0
1778193998.582,2674.339,0.0,0.0,0.0,0.0,0.0,0
1778193999.084,2674.840,0.0,0.0,0.0,0.0,0.0,0
1778193999.585,2675.342,0.0,0.0,0.0,0.0,0.0,0
1778194000.086,2675.843,0.0,0.0,0.0,0.0,0.0,0
1778194000.588,2676.344,0.0,0.0,0.0,0.0,0.0,0
1778194001.089,2676.846,0.0,0.0,0.0,0.0,0.0,0
1778194001.592,2677.348,0.0,0.0,0.0,0.0,0.0,0
1778194002.093,2677.850,0.0,0.0,0.0,0.0,0.0,0
1778194002.595,2678.351,0.0,0.0,0.0,0.0,0.0,0
1778194003.096,2678.853,0.0,0.0,0.0,0.0,0.0,0
1778194003.598,2679.354,0.0,0.0,0.0,0.0,0.0,0
1778194004.099,2679.856,0.0,0.0,0.0,0.0,0.0,0
1778194004.601,2680.357,0.0,0.0,0.0,0.0,0.0,0
1778194005.102,2680.859,0.0,0.0,0.0,0.0,0.0,0
1778194005.604,2681.360,0.0,0.0,0.0,0.0,0.0,0
1778194006.105,2681.862,0.0,0.0,0.0,0.0,0.0,0
1778194006.607,2682.364,0.0,0.0,0.0,0.0,0.0,0
1778194007.109,2682.865,0.0,0.0,0.0,0.0,0.0,0
1778194007.610,2683.367,0.0,0.0,0.0,0.0,0.0,0
1778194008.111,2683.868,0.0,0.0,0.0,0.0,0.0,0
1778194008.613,2684.369,0.0,0.0,0.0,0.0,0.0,0
1778194009.114,2684.871,0.0,0.0,0.0,0.0,0.0,0
