time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778194442.081,3117.837,1778194440.7628467,24.214368899999954,83.837890625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194442.582,3118.338,1778194440.7628467,24.214368899999954,83.837890625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194443.083,3118.840,1778194442.7828312,26.234353140000167,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194443.585,3119.341,1778194442.7828312,26.234353140000167,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194444.086,3119.843,1778194442.7828312,26.234353140000167,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194444.588,3120.344,1778194442.7828312,26.234353140000167,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194445.089,3120.846,1778194444.8014662,28.252988475000166,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194445.590,3121.347,1778194444.8014662,28.252988475000166,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194446.042,3121.798,1778194444.8014662,28.252988475000166,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194446.543,3122.299,1778194444.8014662,28.252988475000166,85.15625,6.100813538529892,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194447.044,3122.801,1778194446.819336,30.270858043000317,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194447.546,3123.303,1778194446.819336,30.270858043000317,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194448.048,3123.804,1778194446.819336,30.270858043000317,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194448.549,3124.306,1778194446.819336,30.270858043000317,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194449.051,3124.807,1778194448.8389807,32.290502715,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194449.552,3125.308,1778194448.8389807,32.290502715,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194450.053,3125.810,1778194448.8389807,32.290502715,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194450.555,3126.311,1778194448.8389807,32.290502715,94.384765625,6.100763508486851,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194451.056,3126.812,1778194450.8584793,34.31000158300003,94.384765625,6.1004132981855586,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194451.557,3127.314,1778194450.8584793,34.31000158300003,94.384765625,6.1004132981855586,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194452.059,3127.816,1778194450.8584793,34.31000158300003,94.384765625,6.1004132981855586,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194452.561,3128.317,1778194450.8584793,34.31000158300003,94.384765625,6.1004132981855586,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194453.062,3128.819,1778194452.8779418,36.32946410800014,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194453.564,3129.320,1778194452.8779418,36.32946410800014,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194454.065,3129.822,1778194452.8779418,36.32946410800014,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194454.567,3130.323,1778194452.8779418,36.32946410800014,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194455.068,3130.825,1778194454.89796,38.349481921999995,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194455.570,3131.326,1778194454.89796,38.349481921999995,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194456.071,3131.828,1778194454.89796,38.349481921999995,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194456.573,3132.329,1778194454.89796,38.349481921999995,86.81640625,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194457.074,3132.831,1778194456.9169915,40.368514139000126,79.833984375,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194457.576,3133.333,1778194456.9169915,40.368514139000126,79.833984375,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194458.078,3133.834,1778194456.9169915,40.368514139000126,79.833984375,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194458.579,3134.336,1778194456.9169915,40.368514139000126,79.833984375,6.100313238099475,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194459.081,3134.837,1778194458.9367647,42.3882869009999,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194459.582,3135.339,1778194458.9367647,42.3882869009999,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194460.084,3135.840,1778194458.9367647,42.3882869009999,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194460.585,3136.342,1778194458.9367647,42.3882869009999,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194461.087,3136.843,1778194460.9537532,44.40527563000023,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194461.588,3137.345,1778194460.9537532,44.40527563000023,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194462.090,3137.847,1778194460.9537532,44.40527563000023,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194462.591,3138.348,1778194460.9537532,44.40527563000023,79.833984375,6.100263208056433,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194463.043,3138.799,1778194462.972879,46.424401234000015,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194463.545,3139.302,1778194462.972879,46.424401234000015,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194464.047,3139.803,1778194462.972879,46.424401234000015,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194464.549,3140.305,1778194462.972879,46.424401234000015,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194465.050,3140.806,1778194464.9920578,48.44358030100011,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194465.551,3141.308,1778194464.9920578,48.44358030100011,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194466.053,3141.810,1778194464.9920578,48.44358030100011,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194466.554,3142.311,1778194464.9920578,48.44358030100011,73.4375,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194467.056,3142.812,1778194467.0115745,50.4630967410003,67.529296875,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194467.557,3143.314,1778194467.0115745,50.4630967410003,67.529296875,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194468.059,3143.815,1778194467.0115745,50.4630967410003,67.529296875,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194468.560,3144.317,1778194467.0115745,50.4630967410003,67.529296875,6.1001631479703615,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194469.061,3144.818,1778194469.0300922,52.48161445100004,67.529296875,6.100063087884278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194469.563,3145.319,1778194469.0300922,52.48161445100004,67.529296875,6.100063087884278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194470.064,3145.821,1778194469.0300922,52.48161445100004,67.529296875,6.100063087884278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194470.565,3146.322,1778194469.0300922,52.48161445100004,67.529296875,6.100063087884278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194471.067,3146.823,1778194471.049993,54.50151512100001,67.529296875,6.099462727367788,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194471.568,3147.325,1778194471.049993,54.50151512100001,67.529296875,6.099462727367788,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194472.070,3147.826,1778194471.049993,54.50151512100001,67.529296875,6.099462727367788,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194472.571,3148.328,1778194471.049993,54.50151512100001,67.529296875,6.099462727367788,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194473.073,3148.829,1778194473.0700285,56.521550696000304,62.109375,6.102514559993278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194473.574,3149.330,1778194473.0700285,56.521550696000304,62.109375,6.102514559993278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194474.076,3149.832,1778194473.0700285,56.521550696000304,62.109375,6.102514559993278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194474.577,3150.334,1778194473.0700285,56.521550696000304,62.109375,6.102514559993278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194475.079,3150.835,1778194473.0700285,56.521550696000304,62.109375,6.102514559993278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194475.580,3151.337,1778194475.089283,58.54080524700021,62.109375,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194476.081,3151.838,1778194475.089283,58.54080524700021,62.109375,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194476.583,3152.340,1778194475.089283,58.54080524700021,62.109375,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194477.085,3152.841,1778194475.089283,58.54080524700021,62.109375,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194477.586,3153.342,1778194477.109237,60.56075899000007,57.12890625,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194478.087,3153.844,1778194477.109237,60.56075899000007,57.12890625,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194478.589,3154.345,1778194477.109237,60.56075899000007,57.12890625,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194479.090,3154.847,1778194477.109237,60.56075899000007,57.12890625,6.102414499907194,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194479.542,3155.298,1778194479.126809,62.57833097299999,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194480.043,3155.800,1778194479.126809,62.57833097299999,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194480.544,3156.301,1778194479.126809,62.57833097299999,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194481.047,3156.803,1778194479.126809,62.57833097299999,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194481.549,3157.305,1778194481.1438928,64.59541500000023,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194482.051,3157.807,1778194481.1438928,64.59541500000023,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194482.552,3158.308,1778194481.1438928,64.59541500000023,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194483.053,3158.810,1778194481.1438928,64.59541500000023,57.12890625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194483.555,3159.311,1778194483.1624718,66.61399403299993,52.5390625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194484.056,3159.813,1778194483.1624718,66.61399403299993,52.5390625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194484.557,3160.314,1778194483.1624718,66.61399403299993,52.5390625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194485.059,3160.815,1778194483.1624718,66.61399403299993,52.5390625,6.102264409778069,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194485.560,3161.317,1778194485.1823907,68.63391304800007,52.5390625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194486.061,3161.818,1778194485.1823907,68.63391304800007,52.5390625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194486.563,3162.320,1778194485.1823907,68.63391304800007,52.5390625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194487.064,3162.821,1778194485.1823907,68.63391304800007,52.5390625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194487.566,3163.322,1778194487.2010002,70.65252256400026,56.34765625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194488.067,3163.824,1778194487.2010002,70.65252256400026,56.34765625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194488.569,3164.325,1778194487.2010002,70.65252256400026,56.34765625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194489.070,3164.827,1778194487.2010002,70.65252256400026,56.34765625,6.1022143797350274,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194489.572,3165.328,1778194489.2176425,72.66916481299995,56.34765625,6.102064289605913,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194490.073,3165.830,1778194489.2176425,72.66916481299995,56.34765625,6.102064289605913,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194490.575,3166.331,1778194489.2176425,72.66916481299995,56.34765625,6.102064289605913,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194491.076,3166.833,1778194489.2176425,72.66916481299995,56.34765625,6.102064289605913,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194491.579,3167.335,1778194491.2342465,74.68576858000006,56.34765625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194492.080,3167.836,1778194491.2342465,74.68576858000006,56.34765625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194492.581,3168.338,1778194491.2342465,74.68576858000006,56.34765625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194493.083,3168.839,1778194491.2342465,74.68576858000006,56.34765625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194493.584,3169.341,1778194493.2529428,76.70446494599992,51.806640625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194494.086,3169.842,1778194493.2529428,76.70446494599992,51.806640625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194494.587,3170.344,1778194493.2529428,76.70446494599992,51.806640625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194495.089,3170.845,1778194493.2529428,76.70446494599992,51.806640625,6.101864169433746,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194495.590,3171.347,1778194495.2723706,78.72389280200014,51.806640625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194496.042,3171.798,1778194495.2723706,78.72389280200014,51.806640625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194496.543,3172.300,1778194495.2723706,78.72389280200014,51.806640625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194497.044,3172.801,1778194495.2723706,78.72389280200014,51.806640625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194497.546,3173.302,1778194497.2915418,80.74306385,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194498.047,3173.804,1778194497.2915418,80.74306385,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194498.549,3174.306,1778194497.2915418,80.74306385,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194499.051,3174.807,1778194497.2915418,80.74306385,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194499.552,3175.309,1778194499.3105102,82.762032224,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194500.054,3175.810,1778194499.3105102,82.762032224,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194500.555,3176.311,1778194499.3105102,82.762032224,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194501.056,3176.813,1778194499.3105102,82.762032224,47.65625,6.101513959132454,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194501.558,3177.314,1778194501.3297274,84.78124967900021,47.65625,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194502.059,3177.816,1778194501.3297274,84.78124967900021,47.65625,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194502.561,3178.317,1778194501.3297274,84.78124967900021,47.65625,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194503.062,3178.819,1778194501.3297274,84.78124967900021,47.65625,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194503.564,3179.320,1778194503.348372,86.79989429500029,43.798828125,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194504.065,3179.822,1778194503.348372,86.79989429500029,43.798828125,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194504.566,3180.323,1778194503.348372,86.79989429500029,43.798828125,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194505.068,3180.824,1778194503.348372,86.79989429500029,43.798828125,6.101463929089423,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194505.569,3181.326,1778194505.3672414,88.81876368500025,43.798828125,6.1012137788742145,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194506.071,3181.827,1778194505.3672414,88.81876368500025,43.798828125,6.1012137788742145,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194506.572,3182.329,1778194505.3672414,88.81876368500025,43.798828125,6.1012137788742145,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194507.074,3182.830,1778194505.3672414,88.81876368500025,43.798828125,6.1012137788742145,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194507.575,3183.331,1778194507.3875582,90.83908062899991,40.283203125,6.1043656715857875,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194508.076,3183.833,1778194507.3875582,90.83908062899991,40.283203125,6.1043656715857875,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194508.578,3184.334,1778194507.3875582,90.83908062899991,40.283203125,6.1043656715857875,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194509.079,3184.836,1778194507.3875582,90.83908062899991,40.283203125,6.1043656715857875,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194509.581,3185.337,1778194509.4062994,92.85782178,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194510.082,3185.838,1778194509.4062994,92.85782178,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194510.583,3186.340,1778194509.4062994,92.85782178,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194511.085,3186.841,1778194509.4062994,92.85782178,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194511.586,3187.343,1778194511.425289,94.87681102099987,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194512.088,3187.844,1778194511.425289,94.87681102099987,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194512.589,3188.346,1778194511.425289,94.87681102099987,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194513.091,3188.847,1778194511.425289,94.87681102099987,40.283203125,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194513.542,3189.298,1778194513.4440854,96.8956074130001,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194514.043,3189.800,1778194513.4440854,96.8956074130001,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194514.545,3190.301,1778194513.4440854,96.8956074130001,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194515.047,3190.803,1778194513.4440854,96.8956074130001,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194515.548,3191.305,1778194515.462564,98.91408647100025,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194516.050,3191.806,1778194515.462564,98.91408647100025,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194516.551,3192.307,1778194515.462564,98.91408647100025,37.01171875,6.104015461284506,12.0,1.0,1.0,0.0,0.0,1.0,0.0
