time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778193892.394,2568.151,0.05385882779955864,-0.022148821502923965,-2.0876870155334473,-1.7827172996476293e-05,-6.152014248073101e-05,0.00010818627197295427
1778193892.645,2568.402,0.05385882779955864,-0.022148821502923965,-2.0876870155334473,-1.7827172996476293e-05,-6.152014248073101e-05,0.00010818627197295427
1778193892.896,2568.652,0.05385366827249527,-0.02210899442434311,-2.0876407623291016,-0.00013962379307486117,-0.0005511925555765629,-0.0007661139825358987
1778193893.096,2568.853,0.05388884246349335,-0.022108012810349464,-2.087764263153076,0.00019447607337497175,0.00010821432806551456,-0.0008567349286749959
1778193893.347,2569.104,0.05388929322361946,-0.022135289385914803,-2.0877020359039307,-3.68034525308758e-05,-0.0003956831060349941,0.00033699406776577234
1778193893.598,2569.354,0.05387497320771217,-0.0221407487988472,-2.0876541137695312,-0.0003687890712171793,0.000484027317725122,0.00011616596020758152
1778193893.849,2569.605,0.05388392135500908,-0.022134331986308098,-2.0877797603607178,-0.0004253019578754902,0.00024963950272649527,9.15674027055502e-05
1778193894.099,2569.856,0.05389084294438362,-0.02211342751979828,-2.087839126586914,-0.0005386928096413612,0.0006733244517818093,-0.0004930522991344333
1778193894.350,2570.106,0.05388137325644493,-0.022117260843515396,-2.0878686904907227,-0.0004842283669859171,0.0003028850769624114,-0.0003772552590817213
1778193894.601,2570.357,0.05388791114091873,-0.022067103534936905,-2.0880846977233887,0.0003062065225094557,0.0001885469537228346,-0.0006830707425251603
1778193894.851,2570.608,0.053854770958423615,-0.022055773064494133,-2.088240623474121,-0.0002543169539421797,-6.731110624969006e-05,0.0003995085135102272
1778193895.102,2570.858,0.05380736291408539,-0.02202543430030346,-2.088289260864258,0.0004149975720793009,5.989451892673969e-05,-0.0007424273062497377
1778193895.353,2571.109,0.05377715453505516,-0.022030923515558243,-2.088334560394287,-7.678684778511524e-05,-0.00024824892170727253,0.00034939637407660484
1778193895.603,2571.360,0.053801264613866806,-0.022045638412237167,-2.0883922576904297,0.0003800418053288013,0.0009369858307763934,0.0005142012378200889
1778193895.854,2571.610,0.05379212275147438,-0.022051388397812843,-2.088366985321045,-5.2594084991142154e-05,-0.00030505971517413855,-0.00041587871965020895
1778193896.104,2571.861,0.05377848073840141,-0.022045105695724487,-2.088453769683838,-0.0006266997661441565,0.00023449317086488008,-7.108168210834265e-05
1778193896.355,2572.112,0.053746845573186874,-0.022069986909627914,-2.088520050048828,3.2684096368029714e-05,-8.539122063666582e-05,0.00011596840340644121
1778193896.606,2572.362,0.05374756082892418,-0.022030889987945557,-2.088507890701294,0.00033984024776145816,-0.00022296176757663488,0.00028656318318098783
1778193896.857,2572.613,0.05377292260527611,-0.022048240527510643,-2.088486433029175,7.148407166823745e-05,-0.00021840597037225962,0.0002823903923854232
1778193897.107,2572.864,0.05380672961473465,-0.02205558307468891,-2.08852219581604,0.00020264409249648452,-0.00018792238552123308,-0.00032343261409550905
1778193897.358,2573.115,0.05383622646331787,-0.022037342190742493,-2.0883240699768066,0.0003602238721214235,-0.00021883531007915735,-0.00022439926397055387
1778193897.609,2573.365,0.053847406059503555,-0.022052330896258354,-2.0880091190338135,0.00017104455037042499,-0.0004972066963091493,0.00048558798152953386
1778193897.859,2573.616,0.05383513495326042,-0.022062581032514572,-2.0879008769989014,-0.000422556942794472,5.479285027831793e-05,-1.548323780298233e-08
1778193898.110,2573.867,0.053828466683626175,-0.022117724642157555,-2.087880849838257,-6.068829679861665e-05,9.397056419402361e-05,-0.0003756806254386902
1778193898.361,2574.117,0.05379696190357208,-0.02212677337229252,-2.087855815887451,-0.000596485158894211,-0.00018287019338458776,1.977954525500536e-05
