time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778197249.480,5925.237,0.04923557862639427,-0.030508773401379585,-1.7116559743881226,-0.00038795688305981457,-0.0003213218878954649,-0.00013829057570546865
1778197249.731,5925.487,0.04924926906824112,-0.030515512451529503,-1.7116695642471313,-0.000301966822007671,-6.80465018376708e-05,5.1239971071481705e-05
1778197249.982,5925.738,0.04915625974535942,-0.03052041493356228,-1.7116961479187012,0.0004296641272958368,-0.00024025014135986567,0.00016949977725744247
1778197250.233,5925.989,0.04921025410294533,-0.030519019812345505,-1.7116280794143677,0.0004406358057167381,-7.724564056843519e-05,0.00039446051232516766
1778197250.483,5926.240,0.0492757111787796,-0.030552666634321213,-1.7115546464920044,-0.000368053704733029,-0.001086450065486133,6.973044946789742e-05
1778197250.734,5926.491,0.04933452978730202,-0.03056449070572853,-1.7116132974624634,0.0022521154023706913,0.0005116136744618416,-0.0002095714444294572
1778197250.985,5926.741,0.049296632409095764,-0.030559780076146126,-1.7116838693618774,0.00014766074309591204,-0.00045004021376371384,0.00022524513769894838
1778197251.235,5926.992,0.04930097982287407,-0.030581438913941383,-1.7116279602050781,0.00014178619312588125,-0.00010393303819000721,0.0004626550944522023
1778197251.486,5927.243,0.04918091371655464,-0.030578410252928734,-1.7116063833236694,-0.00038131442852318287,-0.0012564552016556263,0.0002756285248324275
1778197251.737,5927.494,0.0491299070417881,-0.030629243701696396,-1.7116444110870361,-0.0005661964532919228,4.694692324846983e-05,-0.00011731742415577173
1778197251.938,5927.694,0.049140214920043945,-0.030641164630651474,-1.7116166353225708,0.0005026843282394111,2.9746326617896557e-05,0.00029124889988452196
1778197252.189,5927.945,0.049159105867147446,-0.030619893223047256,-1.7115793228149414,-0.00011393318709451705,-6.306101568043232e-06,0.0003017539856955409
1778197252.440,5928.196,0.04914878308773041,-0.0305539108812809,-1.711640477180481,0.0006132260314188898,0.00026221678126603365,-0.0005140420980751514
1778197252.691,5928.447,0.049154628068208694,-0.03054833598434925,-1.7116646766662598,-1.3228345778770745e-05,-0.0008247162913903594,7.029506377875805e-06
1778197252.942,5928.698,0.049151115119457245,-0.030533170327544212,-1.711634635925293,0.0001695383107289672,0.000637775519862771,-0.00034621974918991327
1778197253.192,5928.949,0.049170929938554764,-0.030531611293554306,-1.711635947227478,0.00029548874590545893,3.3294083550572395e-05,1.0460265912115574e-05
1778197253.443,5929.199,0.04914437234401703,-0.030503470450639725,-1.7116386890411377,-0.0002130590146407485,-7.61919654905796e-05,0.000702514429576695
1778197253.694,5929.450,0.04913770407438278,-0.030498076230287552,-1.7116279602050781,-0.00013648823369294405,-0.0003467744681984186,-0.0002832211321219802
1778197253.944,5929.701,0.049137137830257416,-0.030493056401610374,-1.7116131782531738,-0.00019535819592420012,-0.0001729584764689207,0.0002840671222656965
1778197254.195,5929.951,0.049120984971523285,-0.03049907647073269,-1.7116321325302124,-0.0006022281013429165,-0.0003359224647283554,-0.0005481117404997349
1778197254.445,5930.202,0.049097053706645966,-0.030521081760525703,-1.711671233177185,-0.00021369780006352812,-0.00021954532712697983,0.0003359259571880102
1778197254.696,5930.453,0.04910445213317871,-0.030514732003211975,-1.7116730213165283,0.00012131802213843912,4.473188892006874e-05,-0.0008567448239773512
1778197254.947,5930.703,0.0491056963801384,-0.030464129522442818,-1.711660623550415,-0.0007448224350810051,0.0005361969815567136,0.0001831867266446352
1778197255.198,5930.954,0.04908883944153786,-0.030465805903077126,-1.7116128206253052,-0.0005629041697829962,-0.0005809991853311658,0.00032049999572336674
1778197255.449,5931.205,0.049070246517658234,-0.030456703156232834,-1.7115890979766846,-0.00025645646383054554,0.0002713958965614438,7.957359775900841e-05
1778197255.699,5931.456,0.04908048361539841,-0.030463088303804398,-1.7116153240203857,-0.000386147788958624,-0.0008272038539871573,0.0004414091818034649
1778197255.950,5931.706,0.04913069307804108,-0.030437486246228218,-1.7116156816482544,0.0005955695523880422,0.00021340767852962017,-0.0005874074995517731
1778197256.201,5931.957,0.049105241894721985,-0.030414268374443054,-1.7116113901138306,-0.0007643681601621211,-0.00041054049506783485,1.3083918020129204e-06
1778197256.451,5932.208,0.04902755096554756,-0.03048652783036232,-1.7115999460220337,-0.0036068647168576717,-0.0008876316715031862,-0.0003335258224979043
1778197256.702,5932.458,0.048951949924230576,-0.030527567490935326,-1.7120652198791504,-0.003283393569290638,-0.0006462996825575829,-0.0013269360642880201
1778197256.953,5932.709,0.04894115403294563,-0.030505996197462082,-1.7124321460723877,-0.004984063096344471,-0.003161824308335781,-0.0005535628879442811
1778197257.203,5932.960,0.04891689866781235,-0.0305398590862751,-1.7120755910873413,-0.0011327910469844937,0.000619482365436852,-8.78551509231329e-05
1778197257.454,5933.211,0.04900670796632767,-0.03053945302963257,-1.711758017539978,0.0025637170765548944,0.0029439572244882584,-0.0002528389450162649
1778197257.705,5933.462,0.04900200664997101,-0.03058445453643799,-1.7116445302963257,-0.0024548030924052,0.00022412498947232962,0.0003130196128040552
1778197257.956,5933.712,0.0490356907248497,-0.030526354908943176,-1.711620569229126,0.0068292138166725636,0.0022051676642149687,-0.0009344677673652768
1778197258.206,5933.963,0.048912886530160904,-0.03056848794221878,-1.7117723226547241,-0.008662817999720573,-0.0014714279677718878,0.0007580892415717244
1778197258.457,5934.214,0.04898155853152275,-0.030558332800865173,-1.7116641998291016,-6.450383807532489e-06,-0.00046917935833334923,-0.0007823217893019319
1778197258.708,5934.464,0.04871821030974388,-0.030636196956038475,-1.711758017539978,-0.0897771418094635,-0.031116830185055733,0.00780219491571188
1778197258.958,5934.715,0.04909897223114967,-0.030497103929519653,-1.7117701768875122,0.0073607428930699825,0.0004928198177367449,-0.00027607649099081755
1778197259.209,5934.966,0.04915817081928253,-0.030467385426163673,-1.7118709087371826,0.0015349637251347303,0.0015958219300955534,-0.0004115913761779666
1778197259.460,5935.216,0.04901447892189026,-0.03048672340810299,-1.7117997407913208,-0.0043825930915772915,0.00026651215739548206,0.0012054675025865436
1778197259.711,5935.467,0.04907482489943504,-0.030477970838546753,-1.7118194103240967,-0.00643876614049077,-0.00192112079821527,3.827654290944338e-05
1778197259.962,5935.718,0.04907934367656708,-0.03051544539630413,-1.7118865251541138,0.01562543213367462,-3.2485462725162506e-05,-0.0015565069625154138
1778197260.213,5935.969,0.049106497317552567,-0.030447253957390785,-1.7118932008743286,-0.004170304164290428,0.001022891141474247,-0.00172105070669204
1778197260.463,5936.220,0.04902840033173561,-0.03046693466603756,-1.7119218111038208,0.0003162211214657873,0.0014197281561791897,-0.00018589489627629519
1778197260.714,5936.470,0.04895341023802757,-0.030413737520575523,-1.7119255065917969,-0.0031702432315796614,-0.0003378232941031456,-0.000258462387137115
1778197260.965,5936.721,0.04886777326464653,-0.03048238344490528,-1.711877703666687,-0.0007410577964037657,-0.0008528707548975945,-0.00019210611935704947
1778197261.215,5936.972,0.048911988735198975,-0.030479958280920982,-1.7122278213500977,0.0019491894636303186,-0.0015041143633425236,3.147928509861231e-05
1778197261.466,5937.222,0.048816997557878494,-0.030530890449881554,-1.7122324705123901,-0.00554438354447484,-0.001712311990559101,0.00034883583430200815
1778197261.717,5937.473,0.04876125976443291,-0.030555056408047676,-1.7122079133987427,0.0008431312162429094,0.0008782730437815189,0.0009975939756259322
1778197261.967,5937.724,0.04874745011329651,-0.030587375164031982,-1.7121872901916504,0.0007696739048697054,0.0004864918300881982,0.00037970743142068386
1778197262.218,5937.975,0.04878611117601395,-0.030567418783903122,-1.712178111076355,0.018831657245755196,0.001032348838634789,-0.001025454606860876
1778197262.469,5938.225,0.048621341586112976,-0.03058294765651226,-1.7121819257736206,-0.0013992836466059089,-0.0009156953310593963,-3.044470213353634e-05
1778197262.720,5938.476,0.04859601706266403,-0.030638014897704124,-1.712144136428833,-0.0006191871943883598,-0.00024976313579827547,0.0005364685785025358
1778197262.970,5938.727,0.048573192209005356,-0.030760301277041435,-1.7120412588119507,-0.004418747965246439,-0.0018491412047296762,0.0009918411960825324
1778197263.221,5938.978,0.047768734395504,-0.03108244203031063,-1.7118778228759766,-0.002166530815884471,-0.0011438217479735613,-0.0037349374033510685
1778197263.472,5939.228,0.048822589218616486,-0.03076329082250595,-1.7171357870101929,-0.05562878027558327,-0.015385018661618233,0.016474967822432518
1778197263.722,5939.479,0.04882213473320007,-0.030644210055470467,-1.7222065925598145,-0.03331143409013748,-0.009748539887368679,-0.015884829685091972
1778197263.973,5939.730,0.047781672328710556,-0.030891915783286095,-1.7282198667526245,-0.003902766853570938,-0.00010623654816299677,0.07760033011436462
1778197264.224,5939.980,0.05086168274283409,-0.030091287568211555,-1.7218108177185059,0.0040437886491417885,-0.0026058759540319443,-0.10236392915248871
1778197264.475,5940.231,0.04996281489729881,-0.03033066727221012,-1.728541374206543,-0.0013097523478791118,-0.0006007215706631541,-0.00013160868547856808
1778197264.725,5940.482,0.051163677126169205,-0.029948892071843147,-1.7286577224731445,-0.0034020207822322845,-0.0010369931114837527,0.0002388693392276764
1778197264.976,5940.733,0.033418238162994385,-0.03176112845540047,-1.7238250970840454,0.015872135758399963,-0.0020484919659793377,0.007605608087033033
1778197265.227,5940.984,0.05045041814446449,-0.029985737055540085,-1.7338508367538452,0.04138964042067528,0.014545807614922523,-0.0010936935432255268
