time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778197249.430,5925.187,1778197249.4204023,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197249.681,5925.437,1778197249.671154,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197249.932,5925.688,1778197249.9218543,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197250.182,5925.939,1778197250.1725857,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197250.433,5926.190,1778197250.4234083,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197250.684,5926.440,1778197250.6741726,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197250.935,5926.691,1778197250.9248898,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197251.185,5926.942,1778197251.1756346,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197251.436,5927.193,1778197251.4263206,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197251.687,5927.443,1778197251.6770842,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197251.938,5927.694,1778197251.9280164,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197252.189,5927.945,1778197252.1787443,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197252.440,5928.196,1778197252.4294815,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197252.691,5928.447,1778197252.6807287,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197252.942,5928.698,1778197252.9316707,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197253.192,5928.949,1778197253.1823857,3.965198660000169,67.48046875,6.234994113965431,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197253.443,5929.199,1778197253.4330485,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197253.694,5929.450,1778197253.6837175,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197253.944,5929.701,1778197253.9343884,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197254.195,5929.951,1778197254.1851494,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197254.445,5930.202,1778197254.4358299,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197254.696,5930.453,1778197254.6867123,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197254.947,5930.703,1778197254.937699,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197255.198,5930.954,1778197255.1888635,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197255.449,5931.205,1778197255.4397519,5.977378636999674,67.48046875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197255.699,5931.456,1778197255.690585,7.9916652259998955,70.1171875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197255.950,5931.706,1778197255.9413335,7.9916652259998955,70.1171875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197256.201,5931.957,1778197256.1920123,7.9916652259998955,70.1171875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197256.451,5932.208,1778197256.44266,7.9916652259998955,70.1171875,6.237795796375723,12.0,1.0,1.0,0.0,0.0,1.0,0.0
