time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778194907.866,3583.623,1,0.0,0.0,0.0,0.0,0.0,0,0
1778194908.869,3584.626,1,45.505543599999996,-73.5760155,62.258,0.020999999716877937,141.1408233642578,3,11
1778194909.872,3585.629,1,45.5055437,-73.5760154,62.443,0.03200000151991844,141.1408233642578,3,12
1778194910.875,3586.631,1,45.505543599999996,-73.57601439999999,62.544000000000004,0.014999999664723873,141.1408233642578,3,12
1778194911.879,3587.635,1,45.505543599999996,-73.57601439999999,62.544000000000004,0.014999999664723873,141.1408233642578,3,12
1778194912.881,3588.638,1,45.505544,-73.576014,62.625,0.004000000189989805,141.1408233642578,3,13
1778194913.884,3589.640,1,45.5055443,-73.5760135,62.854,0.029999999329447746,141.1408233642578,3,13
1778194914.887,3590.643,1,45.505544699999994,-73.5760136,62.977000000000004,0.03999999910593033,141.1408233642578,3,11
1778194915.889,3591.646,1,45.5055452,-73.5760138,63.190000000000005,0.014999999664723873,141.1408233642578,3,12
1778194916.892,3592.649,1,45.5055457,-73.5760136,63.299,0.039000000804662704,141.1408233642578,3,11
1778194917.895,3593.652,1,45.5055457,-73.5760136,63.299,0.039000000804662704,141.1408233642578,3,11
1778194918.899,3594.655,1,45.505547299999996,-73.5760135,63.660000000000004,0.024000000208616257,141.1408233642578,3,12
1778194919.902,3595.658,1,45.505547899999996,-73.5760131,63.805,0.014999999664723873,141.1408233642578,3,12
1778194920.854,3596.611,1,45.505548399999995,-73.5760131,64.168,0.017999999225139618,141.1408233642578,3,10
1778194921.857,3597.614,1,45.5055489,-73.5760131,64.446,0.01899999938905239,141.1408233642578,3,12
1778194922.860,3598.617,1,45.5055495,-73.5760129,64.937,0.05299999937415123,141.1408233642578,3,12
1778194923.864,3599.620,1,45.5055501,-73.57601249999999,65.345,0.00800000037997961,141.1408233642578,3,13
1778194924.867,3600.623,1,45.5055507,-73.5760126,65.741,0.020999999716877937,141.1408233642578,3,12
1778194925.869,3601.626,1,45.5055513,-73.57601249999999,66.066,0.020999999716877937,141.1408233642578,3,10
1778194926.873,3602.629,1,45.5055513,-73.57601249999999,66.066,0.020999999716877937,141.1408233642578,3,10
1778194927.875,3603.632,1,45.5055513,-73.57601249999999,66.066,0.020999999716877937,141.1408233642578,3,10
1778194928.878,3604.635,1,45.5055534,-73.5760134,66.928,0.008999999612569809,141.1408233642578,3,12
1778194929.881,3605.638,1,45.505554,-73.5760136,67.115,0.012000000104308128,141.1408233642578,3,9
1778194930.884,3606.641,1,45.505554499999995,-73.5760136,67.353,0.009999999776482582,141.1408233642578,3,10
1778194931.887,3607.644,1,45.5055549,-73.5760136,67.522,0.024000000208616257,141.1408233642578,3,11
1778194932.890,3608.647,1,45.5055553,-73.5760136,67.70700000000001,0.014999999664723873,141.1408233642578,3,11
1778194933.893,3609.650,1,45.505555699999995,-73.5760138,67.839,0.009999999776482582,141.1408233642578,3,9
1778194934.896,3610.653,1,45.505555699999995,-73.5760138,67.839,0.009999999776482582,141.1408233642578,3,9
1778194935.899,3611.656,1,45.505556399999996,-73.57601389999999,68.089,0.02500000037252903,141.1408233642578,3,10
1778194936.852,3612.609,1,45.505556399999996,-73.57601389999999,68.089,0.02500000037252903,141.1408233642578,3,10
1778194937.855,3613.612,1,45.5055571,-73.57601439999999,68.168,0.009999999776482582,141.1408233642578,3,11
1778194938.858,3614.614,1,45.5055574,-73.5760142,68.263,0.010999999940395355,141.1408233642578,3,9
1778194939.860,3615.617,1,45.5055577,-73.57601389999999,68.307,0.008999999612569809,141.1408233642578,3,9
1778194940.864,3616.620,1,45.505558,-73.57601369999999,68.362,0.004000000189989805,141.1408233642578,3,10
1778194941.867,3617.623,1,45.505558199999996,-73.5760136,68.402,0.007000000216066837,141.1408233642578,3,10
1778194942.869,3618.626,1,45.5055583,-73.5760134,68.434,0.02500000037252903,141.1408233642578,3,10
1778194943.872,3619.629,1,45.5055585,-73.5760133,68.486,0.008999999612569809,141.1408233642578,3,11
1778194944.875,3620.632,1,45.505558799999996,-73.5760135,68.477,0.017999999225139618,141.1408233642578,3,11
1778194945.878,3621.635,1,45.505559,-73.5760134,68.58500000000001,0.008999999612569809,141.1408233642578,3,12
1778194946.881,3622.638,1,45.5055592,-73.5760135,68.691,0.007000000216066837,141.1408233642578,3,10
1778194947.884,3623.640,1,45.5055595,-73.5760133,68.827,0.014000000432133675,141.1408233642578,3,12
1778194948.887,3624.643,1,45.5055597,-73.57601249999999,69.08,0.010999999940395355,141.1408233642578,3,11
1778194949.889,3625.646,1,45.505559899999994,-73.57601199999999,69.331,0.008999999612569809,141.1408233642578,3,11
1778194950.892,3626.649,1,45.505559999999996,-73.5760117,69.543,0.019999999552965164,141.1408233642578,3,11
1778194951.895,3627.652,1,45.5055602,-73.576011,69.852,0.023000000044703484,141.1408233642578,3,10
1778194952.898,3628.654,1,45.5055603,-73.5760106,70.062,0.017000000923871994,141.1408233642578,3,12
1778194953.900,3629.657,1,45.5055603,-73.5760102,70.33500000000001,0.020999999716877937,141.1408233642578,3,11
