time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778194907.566,3583.322,0.0,0.0,0.0,22.7,0.0,0
1778194908.067,3583.823,0.0,0.0,0.0,22.6,0.0,0
1778194908.568,3584.325,0.0,0.0,0.0,22.6,0.0,0
1778194909.020,3584.776,0.0,0.0,0.0,22.7,0.0,0
1778194909.521,3585.278,0.0,0.0,0.0,22.7,0.0,0
1778194910.023,3585.779,0.0,0.0,0.0,22.7,0.0,0
1778194910.524,3586.280,0.0,0.0,0.0,22.7,0.0,0
1778194911.025,3586.782,0.0,0.0,0.0,22.7,0.0,0
1778194911.527,3587.284,0.0,0.0,0.0,22.6,0.0,0
1778194912.029,3587.785,0.0,0.0,0.0,22.7,0.0,0
1778194912.530,3588.287,0.0,0.0,0.0,22.6,0.0,0
1778194913.032,3588.788,0.0,0.0,0.0,22.7,0.0,0
1778194913.533,3589.289,0.0,0.0,0.0,22.7,0.0,0
1778194914.034,3589.791,0.0,0.0,0.0,22.7,0.0,0
1778194914.536,3590.292,0.0,0.0,0.0,22.7,0.0,0
1778194915.037,3590.794,0.0,0.0,0.0,22.7,0.0,0
1778194915.539,3591.295,0.0,0.0,0.0,22.7,0.0,0
1778194916.040,3591.796,0.0,0.0,0.0,22.7,0.0,0
1778194916.542,3592.298,0.0,0.0,0.0,22.7,0.0,0
1778194917.043,3592.799,0.0,0.0,0.0,22.7,0.0,0
1778194917.544,3593.301,0.0,0.0,0.0,22.7,0.0,0
1778194918.046,3593.802,0.0,0.0,0.0,22.6,0.0,0
1778194918.547,3594.304,0.0,0.0,0.0,22.7,0.0,0
1778194919.049,3594.806,0.0,0.0,0.0,22.6,0.0,0
1778194919.551,3595.307,0.0,0.0,0.0,22.7,0.0,0
1778194920.052,3595.809,0.0,0.0,0.0,22.7,0.0,0
1778194920.554,3596.310,0.0,0.0,0.0,22.6,0.0,0
1778194921.055,3596.811,0.0,0.0,0.0,22.7,0.0,0
1778194921.556,3597.313,0.0,0.0,0.0,22.7,0.0,0
1778194922.058,3597.815,0.0,0.0,0.0,22.6,0.0,0
1778194922.560,3598.316,0.0,0.0,0.0,22.7,0.0,0
1778194923.061,3598.817,0.0,0.0,0.0,22.7,0.0,0
1778194923.562,3599.319,0.0,0.0,0.0,22.6,0.0,0
1778194924.064,3599.821,0.0,0.0,0.0,22.7,0.0,0
1778194924.566,3600.322,0.0,0.0,0.0,22.6,0.0,0
1778194925.067,3600.824,0.0,0.0,0.0,22.6,0.0,0
1778194925.569,3601.325,0.0,0.0,0.0,22.7,0.0,0
1778194926.020,3601.776,0.0,0.0,0.0,22.7,0.0,0
1778194926.521,3602.278,0.0,0.0,0.0,22.6,0.0,0
1778194927.023,3602.779,0.0,0.0,0.0,22.7,0.0,0
1778194927.524,3603.281,0.0,0.0,0.0,22.6,0.0,0
1778194928.026,3603.782,0.0,0.0,0.0,22.7,0.0,0
1778194928.527,3604.284,0.0,0.0,0.0,22.7,0.0,0
1778194929.029,3604.785,0.0,0.0,0.0,22.7,0.0,0
1778194929.531,3605.287,0.0,0.0,0.0,22.7,0.0,0
1778194930.032,3605.788,0.0,0.0,0.0,22.7,0.0,0
1778194930.533,3606.290,0.0,0.0,0.0,22.6,0.0,0
1778194931.035,3606.791,0.0,0.0,0.0,22.7,0.0,0
1778194931.536,3607.293,0.0,0.0,0.0,22.6,0.0,0
1778194932.038,3607.794,0.0,0.0,0.0,22.6,0.0,0
1778194932.539,3608.296,0.0,0.0,0.0,22.7,0.0,0
1778194933.041,3608.797,0.0,0.0,0.0,22.6,0.0,0
1778194933.542,3609.298,0.0,0.0,0.0,22.7,0.0,0
1778194934.044,3609.801,0.0,0.0,0.0,22.7,0.0,0
1778194934.545,3610.302,0.0,0.0,0.0,22.7,0.0,0
1778194935.047,3610.803,0.0,0.0,0.0,22.7,0.0,0
1778194935.548,3611.305,0.0,0.0,0.0,22.6,0.0,0
1778194936.050,3611.806,0.0,0.0,0.0,22.7,0.0,0
1778194936.552,3612.308,0.0,0.0,0.0,22.6,0.0,0
1778194937.053,3612.809,0.0,0.0,0.0,22.7,0.0,0
1778194937.554,3613.311,0.0,0.0,0.0,22.7,0.0,0
1778194938.056,3613.812,0.0,0.0,0.0,22.7,0.0,0
1778194938.557,3614.313,0.0,0.0,0.0,22.6,0.0,0
1778194939.058,3614.815,0.0,0.0,0.0,22.7,0.0,0
1778194939.560,3615.316,0.0,0.0,0.0,22.6,0.0,0
1778194940.061,3615.818,0.0,0.0,0.0,22.7,0.0,0
1778194940.563,3616.319,0.0,0.0,0.0,22.6,0.0,0
1778194941.064,3616.821,0.0,0.0,0.0,22.6,0.0,0
1778194941.566,3617.322,0.0,0.0,0.0,22.7,0.0,0
1778194942.067,3617.824,0.0,0.0,0.0,22.6,0.0,0
1778194942.569,3618.325,0.0,0.0,0.0,22.7,0.0,0
1778194943.020,3618.776,0.0,0.0,0.0,22.7,0.0,0
1778194943.521,3619.278,0.0,0.0,0.0,22.7,0.0,0
1778194944.023,3619.779,0.0,0.0,0.0,22.6,0.0,0
1778194944.524,3620.281,0.0,0.0,0.0,22.7,0.0,0
1778194945.025,3620.782,0.0,0.0,0.0,22.6,0.0,0
1778194945.527,3621.284,0.0,0.0,0.0,22.7,0.0,0
1778194946.029,3621.785,0.0,0.0,0.0,22.6,0.0,0
1778194946.530,3622.287,0.0,0.0,0.0,22.6,0.0,0
1778194947.032,3622.788,0.0,0.0,0.0,22.7,0.0,0
1778194947.533,3623.289,0.0,0.0,0.0,22.6,0.0,0
1778194948.034,3623.791,0.0,0.0,0.0,22.7,0.0,0
1778194948.536,3624.292,0.0,0.0,0.0,22.7,0.0,0
1778194949.037,3624.794,0.0,0.0,0.0,22.6,0.0,0
1778194949.538,3625.295,0.0,0.0,0.0,22.6,0.0,0
1778194950.040,3625.796,0.0,0.0,0.0,22.7,0.0,0
1778194950.541,3626.298,0.0,0.0,0.0,22.6,0.0,0
1778194951.043,3626.799,0.0,0.0,0.0,22.7,0.0,0
1778194951.544,3627.301,0.0,0.0,0.0,22.6,0.0,0
1778194952.046,3627.802,0.0,0.0,0.0,22.7,0.0,0
1778194952.547,3628.303,0.0,0.0,0.0,22.7,0.0,0
1778194953.048,3628.805,0.0,0.0,0.0,22.6,0.0,0
1778194953.549,3629.306,0.0,0.0,0.0,22.7,0.0,0
1778194954.051,3629.807,0.0,0.0,0.0,22.6,0.0,0
1778194954.552,3630.309,0.0,0.0,0.0,22.7,0.0,0
1778194955.053,3630.810,0.0,0.0,0.0,22.7,0.0,0
1778194955.555,3631.312,0.0,0.0,0.0,22.7,0.0,0
1778194956.056,3631.813,0.0,0.0,0.0,22.6,0.0,0
1778194956.558,3632.314,0.0,0.0,0.0,22.7,0.0,0
1778194957.060,3632.816,0.0,0.0,0.0,22.6,0.0,0
1778194957.561,3633.318,0.0,0.0,0.0,22.7,0.0,0
1778194958.063,3633.820,0.0,0.0,0.0,22.6,0.0,0
1778194958.564,3634.321,0.0,0.0,0.0,22.6,0.0,0
1778194959.066,3634.822,0.0,0.0,0.0,22.7,0.0,0
1778194959.567,3635.323,0.0,0.0,0.0,22.7,0.0,0
1778194960.068,3635.825,0.0,0.0,0.0,22.6,0.0,0
1778194960.520,3636.276,0.0,0.0,0.0,22.7,0.0,0
1778194961.021,3636.778,0.0,0.0,0.0,22.6,0.0,0
1778194961.522,3637.279,0.0,0.0,0.0,22.6,0.0,0
