time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active
1778194919.751,3595.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194920.253,3596.009,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194920.754,3596.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194921.255,3597.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194921.757,3597.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194922.259,3598.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194922.760,3598.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194923.261,3599.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194923.763,3599.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194924.265,3600.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194924.766,3600.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194925.268,3601.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194925.769,3601.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194926.270,3602.027,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194926.772,3602.529,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194927.274,3603.030,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194927.775,3603.532,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194928.276,3604.033,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194928.728,3604.484,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194929.230,3604.986,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194929.731,3605.488,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194930.232,3605.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194930.734,3606.490,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194931.235,3606.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194931.737,3607.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194932.238,3607.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194932.740,3608.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194933.241,3608.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194933.743,3609.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194934.245,3610.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194934.746,3610.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194935.247,3611.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194935.749,3611.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194936.250,3612.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194936.752,3612.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194937.253,3613.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194937.755,3613.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194938.256,3614.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194938.758,3614.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194939.259,3615.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194939.760,3615.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194940.262,3616.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194940.763,3616.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194941.265,3617.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194941.767,3617.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194942.268,3618.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194942.769,3618.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194943.270,3619.027,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194943.772,3619.528,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194944.273,3620.030,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194944.775,3620.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194945.276,3621.033,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194945.728,3621.484,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194946.229,3621.986,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194946.731,3622.487,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194947.232,3622.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194947.733,3623.490,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194948.235,3623.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194948.736,3624.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194949.238,3624.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194949.739,3625.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194950.240,3625.997,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194950.742,3626.498,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194951.243,3627.000,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194951.745,3627.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194952.246,3628.003,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194952.747,3628.504,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194953.249,3629.005,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194953.750,3629.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194954.251,3630.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194954.753,3630.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194955.254,3631.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194955.756,3631.512,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194956.257,3632.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194956.758,3632.515,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194957.260,3633.017,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194957.762,3633.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194958.264,3634.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194958.765,3634.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194959.266,3635.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194959.767,3635.524,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194960.269,3636.026,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194960.770,3636.527,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194961.272,3637.028,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194961.773,3637.530,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194962.275,3638.031,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194962.776,3638.533,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194963.228,3638.984,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194963.729,3639.486,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194964.231,3639.987,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194964.732,3640.488,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194965.234,3640.990,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194965.735,3641.492,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194966.236,3641.993,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194966.738,3642.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194967.239,3642.996,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194967.741,3643.497,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194968.242,3643.999,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194968.744,3644.500,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194969.245,3645.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194969.746,3645.503,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194970.248,3646.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194970.749,3646.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194971.250,3647.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194971.752,3647.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194972.253,3648.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194972.755,3648.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194973.256,3649.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194973.757,3649.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194974.259,3650.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194974.761,3650.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194975.262,3651.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194975.764,3651.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194976.265,3652.022,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194976.766,3652.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194977.268,3653.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194977.769,3653.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194978.271,3654.027,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194978.772,3654.528,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194979.273,3655.030,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194979.775,3655.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194980.277,3656.033,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194980.728,3656.484,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194981.229,3656.986,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194981.731,3657.487,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194982.232,3657.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194982.734,3658.490,0,0,1,0,0,0,0,0,0,0,0,0,1
1778194983.235,3658.992,0,0,1,0,0,0,0,0,0,0,0,0,1
