time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778194908.067,3583.823,1002.4458618164062,0.0,45.83,91.35291290283203,0.0005087544559501112,0.0,0.0007163273403421044
1778194909.020,3584.776,1002.4533081054688,0.0,45.84,91.54051208496094,0.0005109647172503173,0.0,0.0008391267620027065
1778194910.023,3585.779,1002.4537353515625,0.0,45.83,91.47974395751953,0.00010168086009798571,0.0,0.0013338940916582942
1778194911.025,3586.782,1002.4360961914062,0.0,45.83,91.38197326660156,0.0005207945359870791,0.0,0.00035158218815922737
1778194912.029,3587.785,1002.4407348632812,0.0,45.84,91.24722290039062,0.001349426805973053,0.0,0.00023214929387904704
1778194913.032,3588.788,1002.455810546875,0.0,45.84,91.50352478027344,0.0009717026259750128,0.0,0.0005379482172429562
1778194914.034,3589.791,1002.4356689453125,0.0,45.84,91.54051208496094,5.962121213087812e-05,0.0,0.0012359812390059233
1778194915.037,3590.794,1002.4612426757812,0.0,45.83,91.23664855957031,-0.00016682317072991282,0.0,0.0013033930445089936
1778194916.040,3591.796,1002.4557495117188,0.0,45.84,91.58544158935547,-0.0006872917874716222,0.0,0.0005343435914255679
1778194917.043,3592.799,1002.4432373046875,0.0,45.84,91.63035583496094,-0.00022013005218468606,0.0,0.0006992596318013966
1778194918.046,3593.802,1002.4509887695312,0.0,45.83,91.11246490478516,-0.00030512860394082963,0.0,0.0009615271701477468
1778194919.049,3594.806,1002.4533081054688,0.0,45.84,91.37405395507812,-0.0002573435485828668,0.0,0.0003538483870215714
1778194920.052,3595.809,1002.4660034179688,0.0,45.84,91.44011688232422,-0.0005248071975074708,0.0,0.0007970375008881092
1778194921.055,3596.811,1002.4609985351562,0.0,45.84,91.39254760742188,-0.00041358027374371886,0.0,0.0007218518876470625
1778194922.058,3597.815,1002.46875,0.0,45.83,91.45597076416016,-0.00041222022264264524,0.0,0.00032544112764298916
1778194923.061,3598.817,1002.4685668945312,0.0,45.84,91.56430053710938,0.0005229510134086013,0.0,0.0009749531745910645
1778194924.064,3599.821,1002.4632568359375,0.0,45.84,91.32384490966797,0.0009132323320955038,0.0,0.00011974447988905013
1778194925.067,3600.824,1002.4707641601562,0.0,45.84,91.50352478027344,0.0006569378892891109,0.0,0.0005572306108660996
1778194926.020,3601.776,1002.4508666992188,0.0,45.84,91.43746948242188,0.0005167497438378632,0.0,0.0003906484926119447
1778194927.023,3602.779,1002.4357299804688,0.0,45.83,91.23136901855469,-0.000398410513298586,0.0,0.0003564519283827394
1778194928.026,3603.782,1002.455810546875,0.0,45.84,91.40840148925781,-0.0008626652415841818,0.0,0.0006082723848521709
1778194929.029,3604.785,1002.455810546875,0.0,45.84,91.60657501220703,0.0002544052549637854,0.0,0.0007089031860232353
1778194930.032,3605.788,1002.4534912109375,0.0,45.83,91.14153289794922,-0.0001461704378016293,0.0,0.00024097354616969824
1778194931.035,3606.791,1002.4507446289062,0.0,45.84,91.49031829833984,-0.0008924873545765877,0.0,0.0016212648479267955
1778194932.038,3607.794,1002.4280395507812,0.0,45.84,91.54580688476562,-0.0008833284373395145,0.0,0.0008439578814432025
1778194933.041,3608.797,1002.4531860351562,0.0,45.84,91.18644714355469,-0.0011611031368374825,0.0,0.0009508398361504078
1778194934.044,3609.801,1002.4732055664062,0.0,45.85,91.27100372314453,-0.0015071396483108401,0.0,0.0007058197516016662
1778194935.047,3610.803,1002.4482421875,0.0,45.84,91.58808135986328,-0.0009648053091950715,0.0,0.001081454218365252
1778194936.050,3611.806,1002.458251953125,0.0,45.84,91.18644714355469,-0.0009465464390814304,0.0,0.00017414023750461638
1778194937.053,3612.809,1002.432861328125,0.0,45.84,91.31327819824219,-0.0006263791583478451,0.0,0.0004631511401385069
1778194938.056,3613.812,1002.4505004882812,0.0,45.84,91.36347961425781,-0.000790865218732506,0.0,0.001391901634633541
1778194939.058,3614.815,1002.4430541992188,0.0,45.84,91.24722290039062,-0.0007355970446951687,0.0,0.0003323019773233682
1778194940.061,3615.818,1002.468017578125,0.0,45.85,91.66999816894531,-0.0003958054003305733,0.0,0.0009303985862061381
1778194941.064,3616.821,1002.4508666992188,0.0,45.84,91.33441925048828,0.0003420060675125569,0.0,0.0005597546696662903
1778194942.067,3617.824,1002.4531860351562,0.0,45.84,91.14417266845703,0.0008289737743325531,0.0,0.0004129188891965896
1778194943.020,3618.776,1002.4580078125,0.0,45.85,91.31327819824219,0.0002638344303704798,0.0,0.0007323024910874665
1778194944.023,3619.779,1002.4454345703125,0.0,45.84,91.17852020263672,-0.0005010369932278991,0.0,0.00043341293348930776
1778194945.025,3620.782,1002.460693359375,0.0,45.84,91.58808135986328,-0.00021941731392871588,0.0,0.00020679322187788785
1778194946.029,3621.785,1002.4605102539062,0.0,45.85,91.08074951171875,-0.000656078802421689,0.0,0.0005848825676366687
1778194947.032,3622.788,1002.4554443359375,0.0,45.85,91.39518737792969,-0.0007302936282940209,0.0,0.0008975184173323214
1778194948.034,3623.791,1002.4530029296875,0.0,45.84,91.45331573486328,-0.00026599495322443545,0.0,0.0007164761773310602
1778194949.037,3624.794,1002.458251953125,0.0,45.84,91.22872924804688,-8.950492338044569e-05,0.0,0.0006266460404731333
1778194950.040,3625.796,1002.4404296875,0.0,45.84,91.68849182128906,-0.00040340272244066,0.0,0.0005324225057847798
1778194951.043,3626.799,1002.4832763671875,0.0,45.85,91.47181701660156,-4.791580977325793e-06,0.0,0.0004370641545392573
1778194952.046,3627.802,1002.4605102539062,0.0,45.85,91.71491241455078,0.00018557703879196197,0.0,0.0007003856590017676
1778194953.048,3628.805,1002.4605102539062,0.0,45.85,91.524658203125,0.00012099574814783409,0.0,0.0010097053600475192
1778194954.051,3629.807,1002.4203491210938,0.0,45.84,91.34498596191406,0.0006841134163551033,0.0,0.0007435946608893573
1778194955.053,3630.810,1002.4353637695312,0.0,45.84,91.24986267089844,8.58249914017506e-05,0.0,0.0010622855043038726
1778194956.056,3631.813,1002.462890625,0.0,45.85,91.69113159179688,0.0008911454933695495,0.0,0.0005632894462905824
1778194957.060,3632.816,1002.4403686523438,0.0,45.85,91.66999816894531,0.0009275205084122717,0.0,0.0005637892754748464
