time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778194907.365,3583.121,1778194907.3527431,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778194907.866,3583.623,1778194907.854417,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778194908.368,3584.124,1778194908.3558893,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778194908.869,3584.626,1778194908.8572814,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778194909.371,3585.127,1778194909.3586583,4.029027959000359,63.720703125,6.17200628977701,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194909.872,3585.629,1778194909.8601508,4.029027959000359,63.720703125,6.17200628977701,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194910.374,3586.130,1778194910.361498,4.029027959000359,63.720703125,6.17200628977701,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194910.875,3586.631,1778194910.862832,4.029027959000359,63.720703125,6.17200628977701,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194911.377,3587.133,1778194911.3642354,4.029027959000359,63.720703125,6.17200628977701,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194911.879,3587.635,1778194911.8655572,6.048075455000344,63.720703125,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194912.380,3588.136,1778194912.3669856,6.048075455000344,63.720703125,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194912.881,3588.638,1778194912.8684316,6.048075455000344,63.720703125,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194913.383,3589.139,1778194913.3697684,6.048075455000344,63.720703125,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194913.884,3589.640,1778194913.8719234,8.066360647000238,58.59375,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194914.385,3590.142,1778194914.3733323,8.066360647000238,58.59375,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194914.887,3590.643,1778194914.874605,8.066360647000238,58.59375,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194915.388,3591.145,1778194915.375934,8.066360647000238,58.59375,6.171906229690927,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194915.889,3591.646,1778194915.8772445,10.085919085000114,58.59375,6.171806169604843,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194916.391,3592.148,1778194916.3791611,10.085919085000114,58.59375,6.171806169604843,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194916.892,3592.649,1778194916.8806348,10.085919085000114,58.59375,6.171806169604843,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194917.394,3593.150,1778194917.3820176,10.085919085000114,58.59375,6.171806169604843,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194917.895,3593.652,1778194917.8833947,12.105097211000157,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194918.397,3594.153,1778194918.3853316,12.105097211000157,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194918.899,3594.655,1778194918.8869934,12.105097211000157,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194919.400,3595.157,1778194919.3884332,12.105097211000157,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194919.902,3595.658,1778194919.889786,14.1240524130003,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194920.353,3596.109,1778194920.3409762,14.1240524130003,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194920.854,3596.611,1778194920.8423533,14.1240524130003,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194921.356,3597.112,1778194921.3441534,14.1240524130003,53.857421875,6.1717561395618015,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194921.857,3597.614,1778194921.845467,16.144360356000107,53.857421875,6.17165607947573,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194922.359,3598.115,1778194922.3468401,16.144360356000107,53.857421875,6.17165607947573,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194922.860,3598.617,1778194922.8482575,16.144360356000107,53.857421875,6.17165607947573,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194923.362,3599.118,1778194923.3498673,16.144360356000107,53.857421875,6.17165607947573,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194923.864,3599.620,1778194923.8514886,18.163607684,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194924.365,3600.122,1778194924.3528535,18.163607684,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194924.867,3600.623,1778194924.8542438,18.163607684,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194925.368,3601.124,1778194925.3559294,18.163607684,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194925.869,3601.626,1778194925.8579297,20.183643333999953,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194926.371,3602.127,1778194926.3599753,20.183643333999953,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194926.873,3602.629,1778194926.8615274,20.183643333999953,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194927.374,3603.130,1778194927.3629348,20.183643333999953,49.51171875,6.171606049432688,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194927.875,3603.632,1778194927.8642647,22.202724034000312,53.564453125,6.171556019389646,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194928.377,3604.133,1778194928.365579,22.202724034000312,53.564453125,6.171556019389646,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194928.878,3604.635,1778194928.8672252,22.202724034000312,53.564453125,6.171556019389646,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194929.380,3605.137,1778194929.368661,22.202724034000312,53.564453125,6.171556019389646,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194929.881,3605.638,1778194929.870143,24.220152908000273,53.564453125,6.174657882058177,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194930.383,3606.139,1778194930.3716788,24.220152908000273,53.564453125,6.174657882058177,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194930.884,3606.641,1778194930.8730404,24.220152908000273,53.564453125,6.174657882058177,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194931.386,3607.142,1778194931.3744898,24.220152908000273,53.564453125,6.174657882058177,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194931.887,3607.644,1778194931.8761945,26.239764511999965,53.564453125,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194932.389,3608.145,1778194932.3775227,26.239764511999965,53.564453125,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194932.890,3608.647,1778194932.8788192,26.239764511999965,53.564453125,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194933.391,3609.148,1778194933.3803422,26.239764511999965,53.564453125,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194933.893,3609.650,1778194933.8820195,28.258827766000195,57.32421875,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194934.395,3610.151,1778194934.3834426,28.258827766000195,57.32421875,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194934.896,3610.653,1778194934.8848376,28.258827766000195,57.32421875,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194935.398,3611.154,1778194935.3862255,28.258827766000195,57.32421875,6.174557821972093,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194935.899,3611.656,1778194935.8881836,30.277645580000353,57.32421875,6.17445776188601,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194936.401,3612.158,1778194936.3899698,30.277645580000353,57.32421875,6.17445776188601,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194936.852,3612.609,1778194936.841277,30.277645580000353,57.32421875,6.17445776188601,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194937.354,3613.110,1778194937.342626,30.277645580000353,57.32421875,6.17445776188601,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194937.855,3613.612,1778194937.844014,32.294311004000065,52.685546875,6.174407731842968,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194938.356,3614.113,1778194938.3453636,32.294311004000065,52.685546875,6.174407731842968,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194938.858,3614.614,1778194938.8472674,32.294311004000065,52.685546875,6.174407731842968,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194939.359,3615.116,1778194939.3487709,32.294311004000065,52.685546875,6.174407731842968,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194939.860,3615.617,1778194939.8501313,34.31323717500027,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194940.362,3616.118,1778194940.3515577,34.31323717500027,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194940.864,3616.620,1778194940.8530314,34.31323717500027,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194941.365,3617.122,1778194941.3547978,34.31323717500027,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194941.867,3617.623,1778194941.856123,36.332449175999955,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194942.368,3618.125,1778194942.3574314,36.332449175999955,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194942.869,3618.626,1778194942.858978,36.332449175999955,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194943.371,3619.127,1778194943.3611488,36.332449175999955,52.685546875,6.174257641713854,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194943.872,3619.629,1778194943.8630192,38.35210477999999,56.494140625,6.174157581627771,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778194944.374,3620.130,1778194944.364564,38.35210477999999,56.494140625,6.174157581627771,12.0,1.0,1.0,0.0,0.0,1.0,0.0
