time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778206181.455,544.127,1,0.0,0.0,0.0,0.0,0.0,0,0
1778206182.458,545.130,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206183.461,546.133,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206184.464,547.136,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206185.467,548.139,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206186.469,549.142,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206187.472,550.144,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206188.475,551.147,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206189.478,552.150,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206190.481,553.154,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206191.484,554.156,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206192.437,555.109,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206193.439,556.112,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206194.443,557.115,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206195.446,558.118,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206196.448,559.120,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206197.451,560.123,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206198.454,561.126,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206199.457,562.129,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206200.459,563.131,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206201.462,564.134,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206202.465,565.138,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206203.468,566.140,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206204.472,567.144,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206205.474,568.146,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206206.477,569.150,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206207.481,570.153,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206208.483,571.156,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206209.436,572.108,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206210.439,573.111,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206211.442,574.114,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206212.446,575.118,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206213.448,576.121,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206214.451,577.123,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206215.454,578.126,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206216.456,579.129,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206217.460,580.132,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206218.462,581.135,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206219.465,582.137,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206220.468,583.140,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206221.471,584.143,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206222.474,585.146,1,0.0,0.0,-17.0,0.0,0.0,0,0
