time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778206180.954,543.626,1778206180.9368198,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206181.205,543.877,1778206181.1874897,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206181.455,544.127,1778206181.4381897,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206181.706,544.378,1778206181.688895,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206181.957,544.629,1778206181.9395874,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206182.207,544.880,1778206182.1904736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206182.458,545.130,1778206182.4412136,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206182.709,545.381,1778206182.6919112,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206182.960,545.632,1778206182.942789,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206183.210,545.882,1778206183.1936967,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206183.461,546.133,1778206183.4445138,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206183.712,546.384,1778206183.695245,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206183.962,546.634,1778206183.9458914,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206184.213,546.885,1778206184.1965451,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206184.464,547.136,1778206184.4471788,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206184.714,547.386,1778206184.6979897,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206184.965,547.637,1778206184.9486456,4.036698537000007,9.423828125,6.244549852186243,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206185.216,547.888,1778206185.1993158,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206185.467,548.139,1778206185.4499755,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206185.717,548.389,1778206185.701068,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206185.968,548.640,1778206185.951901,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206186.219,548.891,1778206186.2025778,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206186.469,549.142,1778206186.4532254,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206186.720,549.392,1778206186.7039242,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206186.971,549.643,1778206186.9545987,6.059995665999963,9.423828125,6.244449792100159,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206187.221,549.894,1778206187.2052875,8.083275276999984,9.423828125,6.247601684811732,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206187.472,550.144,1778206187.4559252,8.083275276999984,9.423828125,6.247601684811732,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778206187.723,550.395,1778206187.7066102,8.083275276999984,9.423828125,6.247601684811732,12.0,1.0,1.0,0.0,0.0,0.0,0.0
