time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778206181.104,543.776,22.56800079345703,0.484000027179718,12.44800090789795,-0.012000000104308128,5.360000133514404,0.8999999761581421
1778206182.107,544.779,22.576000213623047,0.3240000009536743,12.40000057220459,-0.004000000189989805,5.28000020980835,0.9239999651908875
1778206183.110,545.782,22.56800079345703,0.4560000002384186,12.432000160217285,-0.004000000189989805,5.28000020980835,1.440000057220459
1778206184.113,546.785,22.576000213623047,0.335999995470047,12.416000366210938,-0.004000000189989805,5.368000030517578,0.9320000410079956
1778206185.116,547.788,22.576000213623047,0.3199999928474426,12.408000946044922,-0.004000000189989805,5.360000133514404,0.8440000414848328
1778206186.118,548.791,22.576000213623047,0.3240000009536743,12.408000946044922,-0.004000000189989805,5.368000030517578,0.8799999952316284
1778206187.121,549.793,22.576000213623047,0.328000009059906,12.40000057220459,-0.004000000189989805,5.28000020980835,1.4240000247955322
1778206188.124,550.796,22.576000213623047,0.328000009059906,12.432000160217285,-0.004000000189989805,5.368000030517578,0.9280000329017639
1778206189.127,551.799,22.576000213623047,0.3319999873638153,12.44800090789795,-0.00800000037997961,5.28000020980835,1.4279999732971191
1778206190.130,552.803,22.56800079345703,0.484000027179718,12.392000198364258,-0.004000000189989805,5.368000030517578,0.9039999842643738
1778206191.133,553.805,22.56800079345703,0.4960000216960907,12.408000946044922,-0.004000000189989805,5.336000442504883,0.9920000433921814
1778206192.136,554.808,22.576000213623047,0.4519999921321869,12.408000946044922,-0.004000000189989805,5.368000030517578,0.9520000219345093
1778206193.139,555.811,22.576000213623047,0.343999981880188,12.416000366210938,-0.004000000189989805,5.368000030517578,0.968000054359436
1778206194.142,556.814,22.576000213623047,0.3319999873638153,12.40000057220459,-0.004000000189989805,5.336000442504883,1.4240000247955322
1778206195.145,557.817,22.576000213623047,0.3199999928474426,12.42400074005127,-0.004000000189989805,5.368000030517578,0.9160000085830688
1778206196.147,558.820,22.576000213623047,0.3199999928474426,12.408000946044922,-0.004000000189989805,5.360000133514404,0.8519999980926514
1778206197.150,559.822,22.576000213623047,0.30799999833106995,12.40000057220459,-0.004000000189989805,5.360000133514404,0.8519999980926514
1778206198.103,560.775,22.576000213623047,0.328000009059906,12.40000057220459,-0.004000000189989805,5.368000030517578,0.9120000004768372
1778206199.105,561.778,22.576000213623047,0.3400000035762787,12.408000946044922,-0.004000000189989805,5.368000030517578,0.8639999628067017
1778206200.108,562.780,22.576000213623047,0.3240000009536743,12.40000057220459,-0.004000000189989805,5.368000030517578,0.9120000004768372
1778206201.111,563.783,22.576000213623047,0.3319999873638153,12.42400074005127,-0.004000000189989805,5.368000030517578,0.8999999761581421
1778206202.114,564.787,22.576000213623047,0.30799999833106995,12.440000534057617,-0.00800000037997961,5.360000133514404,0.8159999847412109
1778206203.117,565.789,22.576000213623047,0.3199999928474426,12.440000534057617,-0.004000000189989805,5.360000133514404,0.8799999952316284
1778206204.120,566.792,22.576000213623047,0.3240000009536743,12.432000160217285,-0.004000000189989805,5.368000030517578,0.8960000276565552
1778206205.123,567.796,22.576000213623047,0.335999995470047,12.416000366210938,-0.004000000189989805,5.368000030517578,0.9760000109672546
1778206206.126,568.798,22.56800079345703,0.47600001096725464,12.408000946044922,-0.004000000189989805,5.2960004806518555,0.8840000629425049
