time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778206181.606,544.278,1003.3958129882812,0.0,36.13,83.59242248535156,0.009651705622673035,0.0,0.003589058294892311
1778206182.608,545.281,1003.3865356445312,0.0,36.14,83.35725402832031,0.009043804369866848,0.0,0.0037888989318162203
1778206183.611,546.283,1003.382080078125,0.0,36.15,83.54486083984375,0.00894879549741745,0.0,0.001962929032742977
1778206184.614,547.286,1003.38037109375,0.0,36.16,83.2040023803711,0.0086132250726223,0.0,0.0026244157925248146
1778206185.617,548.289,1003.406005859375,0.0,36.18,83.26477813720703,0.007610367611050606,0.0,0.004797475878149271
1778206186.620,549.292,1003.3789672851562,0.0,36.18,83.49201965332031,0.007652053609490395,0.0,0.0026189142372459173
1778206187.623,550.295,1003.374755859375,0.0,36.2,83.44709777832031,0.007293103262782097,0.0,0.0031661747489124537
1778206188.625,551.297,1003.3853149414062,0.0,36.21,83.38103485107422,0.007438231725245714,0.0,0.001589225954376161
1778206189.628,552.301,1003.38818359375,0.0,36.22,83.19078826904297,0.007932986132800579,0.0,0.0020058457739651203
1778206190.632,553.304,1003.34912109375,0.0,36.23,83.31233215332031,0.008260807953774929,0.0,0.004988141357898712
1778206191.634,554.307,1003.3744506835938,0.0,36.24,83.56336212158203,0.007712622173130512,0.0,0.0030763002578169107
1778206192.637,555.309,1003.3675537109375,0.0,36.25,83.24628448486328,0.007942470721900463,0.0,0.003416009247303009
1778206193.640,556.312,1003.3580322265625,0.0,36.26,83.87250518798828,0.007158434484153986,0.0,0.002527557546272874
1778206194.643,557.316,1003.3435668945312,0.0,36.26,83.43917083740234,0.007536810822784901,0.0,0.00368231232278049
1778206195.646,558.318,1003.3693237304688,0.0,36.28,83.50786590576172,0.008725529536604881,0.0,0.005234856624156237
1778206196.649,559.321,1003.379638671875,0.0,36.29,83.35989379882812,0.008496318012475967,0.0,0.0020388339180499315
1778206197.601,560.274,1003.3653564453125,0.0,36.3,83.42859649658203,0.007963374257087708,0.0,0.0035835059825330973
1778206198.604,561.276,1003.370849609375,0.0,36.31,83.77738952636719,0.007766121998429298,0.0,0.002093686955049634
1778206199.607,562.279,1003.3715209960938,0.0,36.33,83.39424896240234,0.007593868300318718,0.0,0.0017382405931130052
1778206200.610,563.282,1003.3868408203125,0.0,36.34,83.49729919433594,0.0077551123686134815,0.0,0.0049363537691533566
1778206201.612,564.285,1003.3851318359375,0.0,36.35,83.52635955810547,0.007787830661982298,0.0,0.001967694843187928
1778206202.616,565.288,1003.3606567382812,0.0,36.36,83.38896942138672,0.008637504652142525,0.0,0.0038675565738230944
1778206203.619,566.291,1003.368896484375,0.0,36.37,83.57392120361328,0.008560367859899998,0.0,0.0028215833008289337
1778206204.622,567.294,1003.3819580078125,0.0,36.38,83.25420379638672,0.008657821454107761,0.0,0.0022883519995957613
1778206205.625,568.297,1003.3872680664062,0.0,36.39,83.6082763671875,0.007645133882761002,0.0,0.006630447693169117
1778206206.628,569.300,1003.3980102539062,0.0,36.41,83.65055847167969,0.007590754888951778,0.0,0.0017220944864675403
1778206207.631,570.303,1003.4036254882812,0.0,36.42,83.4153823852539,0.007455728016793728,0.0,0.004527538549154997
1778206208.634,571.306,1003.3990478515625,0.0,36.43,83.3678207397461,0.006483567412942648,0.0,0.0024467390030622482
1778206209.637,572.309,1003.3999633789062,0.0,36.45,83.59770965576172,0.006171341985464096,0.0,0.0018546057399362326
1778206210.640,573.312,1003.4076538085938,0.0,36.45,83.34140014648438,0.005960012786090374,0.0,0.00520517211407423
1778206211.643,574.315,1003.4260864257812,0.0,36.47,83.45501708984375,0.005335649941116571,0.0,0.0030089369975030422
1778206212.646,575.318,1003.4091186523438,0.0,36.48,83.33612060546875,0.00519382581114769,0.0,0.0029901296366006136
1778206213.649,576.321,1003.4047241210938,0.0,36.49,83.4814453125,0.005176223814487457,0.0,0.0030448308680206537
1778206214.601,577.274,1003.4049682617188,0.0,36.5,83.4365234375,0.004651038907468319,0.0,0.002046363428235054
1778206215.604,578.276,1003.3955078125,0.0,36.51,83.37046813964844,0.005448407027870417,0.0,0.0052904998883605
1778206216.607,579.279,1003.3787231445312,0.0,36.52,83.3678207397461,0.006101665552705526,0.0,0.0017944971332326531
1778206217.610,580.282,1003.3466186523438,0.0,36.52,83.3757553100586,0.006172309163957834,0.0,0.0034061078913509846
1778206218.613,581.285,1003.3722534179688,0.0,36.54,83.42859649658203,0.006087469402700663,0.0,0.003405514173209667
1778206219.615,582.288,1003.3929443359375,0.0,36.56,83.35989379882812,0.021338166669011116,0.0,0.036864664405584335
1778206220.618,583.290,1003.3935546875,0.0,36.57,83.27269744873047,0.018292656168341637,0.0,0.01796755939722061
1778206221.621,584.293,1003.386474609375,0.0,36.58,83.3757553100586,0.009945898316800594,0.0,0.002401716308668256
1778206222.624,585.296,1003.3995971679688,0.0,36.59,83.182861328125,0.010458393022418022,0.0,0.03711359575390816
1778206223.627,586.299,1003.3872680664062,0.0,36.59,83.38896942138672,0.020855359733104706,0.0,0.1285877525806427
1778206224.630,587.303,1003.378173828125,0.0,36.61,83.33876037597656,0.02310696430504322,0.0,0.19410520792007446
1778206225.633,588.305,1003.4010009765625,0.0,36.62,83.32290649414062,0.019444217905402184,0.0,0.1767425388097763
1778206226.636,589.308,1003.4114379882812,0.0,36.63,83.48936462402344,0.006863673683255911,0.0,0.34078866243362427
1778206227.639,590.311,1003.4171142578125,0.0,36.65,83.49729919433594,0.0063067227602005005,0.0,0.22471554577350616
1778206228.642,591.315,1003.4077758789062,0.0,36.66,83.32026672363281,0.00761593971401453,0.0,0.34443598985671997
1778206229.646,592.318,1003.3754272460938,0.0,36.66,83.1247329711914,0.014652314595878124,0.0,0.3673744797706604
1778206230.649,593.321,1003.3709716796875,0.0,36.67,83.27005767822266,0.016172345727682114,0.0,0.3741239011287689
1778206231.601,594.273,1003.3986206054688,0.0,36.67,83.24628448486328,0.009205582551658154,0.0,0.5587180256843567
1778206232.604,595.276,1003.3966064453125,0.0,36.69,83.22513580322266,0.002847118303179741,0.0,0.0390847846865654
1778206233.607,596.279,1003.3826293945312,0.0,36.7,83.3678207397461,-0.001234923955053091,0.0,0.1765555739402771
1778206234.610,597.282,1003.3656616210938,0.0,36.71,83.62940979003906,0.008136209100484848,0.0,0.20355750620365143
1778206235.613,598.285,1003.3811645507812,0.0,36.72,83.69811248779297,0.0189806055277586,0.0,0.24736852943897247
1778206236.615,599.288,1003.3638916015625,0.0,36.73,83.25684356689453,0.02515740692615509,0.0,0.014408417046070099
1778206237.618,600.290,1003.3819580078125,0.0,36.74,83.55806732177734,0.01532523799687624,0.0,0.2947438359260559
1778206238.621,601.293,1003.3922729492188,0.0,36.75,83.62940979003906,-0.0258046705275774,0.0,1.1256784200668335
1778206239.624,602.296,1003.3728637695312,0.0,36.76,83.227783203125,-0.055052220821380615,0.0,0.39741429686546326
1778206240.627,603.299,1003.3361206054688,0.0,36.77,83.22513580322266,-0.0066382549703121185,0.0,0.6441388130187988
1778206241.630,604.302,1003.38623046875,0.0,36.78,83.23307037353516,-0.025216639041900635,0.0,0.15366962552070618
1778206242.633,605.305,1003.3817749023438,0.0,36.79,83.53693389892578,0.015779029577970505,0.0,0.3787139058113098
1778206243.636,606.308,1003.352294921875,0.0,36.8,83.30176544189453,0.021005641669034958,0.0,0.7996482253074646
1778206244.639,607.311,1003.382568359375,0.0,36.81,83.37310791015625,0.008265829645097256,0.0,0.24294820427894592
1778206245.642,608.314,1003.3582763671875,0.0,36.82,83.5501480102539,0.039410196244716644,0.0,0.1665690392255783
1778206246.645,609.317,1003.3663940429688,0.0,36.83,83.52635955810547,0.03784668445587158,0.0,0.083944171667099
1778206247.648,610.320,1003.3589477539062,0.0,36.83,83.46295166015625,0.025197718292474747,0.0,0.10398168116807938
1778206248.651,611.323,1003.3745727539062,0.0,36.85,83.4814453125,0.017021458595991135,0.0,0.06233052536845207
1778206249.603,612.276,1003.3899536132812,0.0,36.86,83.33082580566406,0.017320433631539345,0.0,0.12601296603679657
1778206250.606,613.278,1003.3753662109375,0.0,36.87,83.11944580078125,0.012209028005599976,0.0,0.07053980976343155
1778206251.609,614.281,1003.3706665039062,0.0,36.87,83.47616577148438,0.009618905372917652,0.0,0.05720033869147301
1778206252.612,615.285,1003.3812255859375,0.0,36.89,83.07453155517578,0.005306257400661707,0.0,0.042697977274656296
1778206253.615,616.287,1003.3916015625,0.0,36.9,83.45237731933594,0.0013780805747956038,0.0,0.07214564830064774
1778206254.618,617.290,1003.3845825195312,0.0,36.9,83.46031188964844,0.0032513036858290434,0.0,0.10465699434280396
1778206255.621,618.293,1003.3775024414062,0.0,36.91,83.46823120117188,0.0036576688289642334,0.0,0.035378243774175644
