time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778206181.556,544.228,0.0,0.0,-17.0,0.06779131293296814,0.0,0
1778206182.558,545.231,0.0,0.0,-17.0,0.07118213176727295,0.0,0
1778206183.561,546.233,0.0,0.0,-17.0,0.0702308788895607,0.0,0
1778206184.564,547.236,0.0,0.0,-17.0,0.0725567564368248,0.0,0
1778206185.567,548.239,0.0,0.0,-17.0,0.06619402021169662,0.0,0
1778206186.519,549.192,0.0,0.0,-17.0,0.06432157009840012,0.0,0
1778206187.522,550.195,0.0,0.0,-17.0,0.06304321438074112,0.0,0
1778206188.525,551.197,0.0,0.0,-17.0,0.06316236406564713,0.0,0
1778206189.528,552.200,0.0,0.0,-17.0,0.06957175582647324,0.0,0
1778206190.531,553.204,0.0,0.0,-17.0,0.07333897799253464,0.0,0
1778206191.534,554.206,0.0,0.0,-17.0,0.07305364310741425,0.0,0
1778206192.537,555.209,0.0,0.0,-17.0,0.07648564875125885,0.0,0
1778206193.540,556.212,0.0,0.0,-17.0,0.07332237809896469,0.0,0
1778206194.543,557.215,0.0,0.0,-17.0,0.08354918658733368,0.0,0
1778206195.546,558.218,0.0,0.0,-17.0,0.0952749103307724,0.0,0
1778206196.548,559.221,0.0,0.0,-17.0,0.10140309482812881,0.0,0
1778206197.551,560.224,0.0,0.0,-17.0,0.10688361525535583,0.0,0
1778206198.554,561.226,0.0,0.0,-17.0,0.1096186414361,0.0,0
1778206199.557,562.229,0.0,0.0,-17.0,0.11748378723859787,0.0,0
1778206200.559,563.232,0.0,0.0,-17.0,0.1205710843205452,0.0,0
1778206201.562,564.235,0.0,0.0,-17.0,0.12323347479104996,0.0,0
1778206202.566,565.238,0.0,0.0,-17.0,0.1297232210636139,0.0,0
1778206203.518,566.191,0.0,0.0,-17.0,0.13367311656475067,0.0,0
1778206204.522,567.194,0.0,0.0,-17.0,0.14014776051044464,0.0,0
1778206205.524,568.197,0.0,0.0,-17.0,0.13739679753780365,0.0,0
1778206206.528,569.200,0.0,0.0,-17.0,0.14025144279003143,0.0,0
1778206207.531,570.203,0.0,0.0,-17.0,0.13968947529792786,0.0,0
1778206208.533,571.206,0.0,0.0,-17.0,0.12841564416885376,0.0,0
1778206209.537,572.209,0.0,0.0,-17.0,0.12350230664014816,0.0,0
1778206210.539,573.212,0.0,0.0,-17.0,0.11652491241693497,0.0,0
1778206211.542,574.215,0.0,0.0,-17.0,0.10790910571813583,0.0,0
1778206212.546,575.218,0.0,0.0,-17.0,0.10661563277244568,0.0,0
1778206213.549,576.221,0.0,0.0,-17.0,0.10699720680713654,0.0,0
1778206214.551,577.223,0.0,0.0,-17.0,0.10450441390275955,0.0,0
1778206215.554,578.226,0.0,0.0,-17.0,0.10737729072570801,0.0,0
1778206216.557,579.229,0.0,0.0,-17.0,0.10814544558525085,0.0,0
1778206217.560,580.232,0.0,0.0,-17.0,0.1091904267668724,0.0,0
1778206218.563,581.235,0.0,0.0,-17.0,0.10607266426086426,0.0,0
1778206219.565,582.238,0.0,0.0,-17.0,0.09970781207084656,0.0,0
1778206220.568,583.240,0.0,0.0,-17.0,0.09357723593711853,0.0,0
1778206221.521,584.193,0.0,0.0,-17.0,0.09392285346984863,0.0,0
1778206222.524,585.196,0.0,0.0,-17.0,0.08886928111314774,0.0,0
1778206223.526,586.198,0.0,0.0,-17.0,0.082860067486763,0.0,0
1778206224.530,587.202,0.0,0.0,-17.0,0.07678887248039246,0.0,0
1778206225.533,588.205,0.0,0.0,-17.0,0.0777374729514122,0.0,0
1778206226.536,589.208,0.0,0.0,-17.0,0.08516434580087662,0.0,0
1778206227.539,590.211,0.0,0.0,-17.0,0.09629113227128983,0.0,0
1778206228.542,591.214,0.0,0.0,-17.0,0.10305583477020264,0.0,0
1778206229.545,592.218,0.0,0.0,-17.0,0.0809977799654007,0.0,0
1778206230.548,593.221,0.0,0.0,-17.0,0.06204266473650932,0.0,0
1778206231.551,594.223,0.0,0.0,-17.0,0.03943781927227974,0.0,0
1778206232.554,595.226,0.0,0.0,-17.0,0.01023257989436388,0.0,0
1778206233.557,596.229,0.0,0.0,-17.0,0.010915331542491913,0.0,0
1778206234.560,597.232,0.0,0.0,-17.0,0.034697867929935455,0.0,0
1778206235.563,598.235,0.0,0.0,-17.0,0.06708381325006485,0.0,0
1778206236.565,599.238,0.0,0.0,-17.0,0.10098696500062943,0.0,0
1778206237.518,600.190,0.0,0.0,-17.0,0.08364985883235931,0.0,0
1778206238.521,601.193,0.0,0.0,-17.0,0.07269290089607239,0.0,0
1778206239.524,602.196,0.0,0.0,-17.0,0.05406002700328827,0.0,0
1778206240.527,603.199,0.0,0.0,-17.0,0.08650483191013336,0.0,0
1778206241.529,604.202,0.0,0.0,-17.0,0.07746072113513947,0.0,0
1778206242.533,605.205,0.0,0.0,-17.0,0.09819778800010681,0.0,0
1778206243.535,606.208,0.0,0.0,-17.0,0.12546192109584808,0.0,0
1778206244.539,607.211,0.0,0.0,-17.0,0.10755511373281479,0.0,0
1778206245.541,608.214,0.0,0.0,-17.0,0.1270248144865036,0.0,0
1778206246.544,609.217,0.0,0.0,-17.0,0.12403586506843567,0.0,0
1778206247.547,610.220,0.0,0.0,-17.0,0.11377615481615067,0.0,0
1778206248.550,611.223,0.0,0.0,-17.0,0.10221268981695175,0.0,0
1778206249.553,612.226,0.0,0.0,-17.0,0.09735733270645142,0.0,0
1778206250.556,613.228,0.0,0.0,-17.0,0.08840477466583252,0.0,0
1778206251.559,614.231,0.0,0.0,-17.0,0.08109596371650696,0.0,0
1778206252.562,615.234,0.0,0.0,-17.0,0.07598508894443512,0.0,0
1778206253.565,616.237,0.0,0.0,-17.0,0.06605268269777298,0.0,0
1778206254.568,617.240,0.0,0.0,-17.0,0.0635395497083664,0.0,0
1778206255.520,618.193,0.0,0.0,-17.0,0.06201844662427902,0.0,0
1778206256.523,619.196,0.0,0.0,-17.0,0.06456409394741058,0.0,0
1778206257.526,620.199,0.0,0.0,-17.0,0.05771337449550629,0.0,0
1778206258.529,621.202,0.0,0.0,-17.0,0.06066448614001274,0.0,0
1778206259.533,622.205,0.0,0.0,-17.0,0.0582117959856987,0.0,0
1778206260.536,623.208,0.0,0.0,-17.0,0.04887659475207329,0.0,0
1778206261.539,624.211,0.0,0.0,-17.0,0.04830622300505638,0.0,0
1778206262.542,625.215,0.0,0.0,-17.0,0.04265769198536873,0.0,0
1778206263.546,626.218,0.0,0.0,-17.0,0.04421298950910568,0.0,0
