time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778206181.104,543.776,0.0,0.0,0.0,22.4,0.0,0
1778206181.606,544.278,0.0,0.0,0.0,22.4,0.0,0
1778206182.107,544.779,0.0,0.0,0.0,22.4,0.0,0
1778206182.608,545.281,0.0,0.0,0.0,22.4,0.0,0
1778206183.060,545.732,0.0,0.0,0.0,22.4,0.0,0
1778206183.561,546.233,0.0,0.0,0.0,22.4,0.0,0
1778206184.062,546.735,0.0,0.0,0.0,22.4,0.0,0
1778206184.564,547.236,0.0,0.0,0.0,22.4,0.0,0
1778206185.065,547.738,0.0,0.0,0.0,22.4,0.0,0
1778206185.567,548.239,0.0,0.0,0.0,22.4,0.0,0
1778206186.068,548.740,0.0,0.0,0.0,22.4,0.0,0
1778206186.570,549.242,0.0,0.0,0.0,22.4,0.0,0
1778206187.071,549.743,0.0,0.0,0.0,22.4,0.0,0
1778206187.572,550.245,0.0,0.0,0.0,22.4,0.0,0
1778206188.074,550.746,0.0,0.0,0.0,22.4,0.0,0
1778206188.575,551.247,0.0,0.0,0.0,22.4,0.0,0
1778206189.077,551.749,0.0,0.0,0.0,22.4,0.0,0
1778206189.578,552.251,0.0,0.0,0.0,22.4,0.0,0
1778206190.080,552.752,0.0,0.0,0.0,22.4,0.0,0
1778206190.582,553.254,0.0,0.0,0.0,22.4,0.0,0
1778206191.083,553.755,0.0,0.0,0.0,22.4,0.0,0
1778206191.584,554.256,0.0,0.0,0.0,22.4,0.0,0
1778206192.086,554.758,0.0,0.0,0.0,22.4,0.0,0
1778206192.587,555.259,0.0,0.0,0.0,22.4,0.0,0
1778206193.088,555.761,0.0,0.0,0.0,22.4,0.0,0
1778206193.590,556.262,0.0,0.0,0.0,22.4,0.0,0
1778206194.091,556.764,0.0,0.0,0.0,22.4,0.0,0
1778206194.593,557.265,0.0,0.0,0.0,22.4,0.0,0
1778206195.095,557.767,0.0,0.0,0.0,22.4,0.0,0
1778206195.596,558.268,0.0,0.0,0.0,22.4,0.0,0
1778206196.097,558.769,0.0,0.0,0.0,22.4,0.0,0
1778206196.598,559.271,0.0,0.0,0.0,22.4,0.0,0
1778206197.100,559.772,0.0,0.0,0.0,22.4,0.0,0
