time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778196762.498,5438.254,22.72800064086914,0.3720000088214874,12.432000160217285,-0.004000000189989805,5.28000020980835,0.9879999756813049
1778196763.500,5439.257,22.720001220703125,0.5479999780654907,12.44800090789795,-0.00800000037997961,5.28000020980835,1.6680001020431519
1778196764.453,5440.209,22.72800064086914,0.35600000619888306,12.440000534057617,-0.004000000189989805,5.368000030517578,0.9440000653266907
1778196765.456,5441.212,22.71200180053711,0.5600000023841858,12.440000534057617,-0.004000000189989805,5.288000106811523,1.6039999723434448
1778196766.459,5442.215,22.720001220703125,0.46000000834465027,12.42400074005127,-0.004000000189989805,5.368000030517578,0.9479999542236328
1778196767.462,5443.218,22.71200180053711,0.5719999670982361,12.408000946044922,-0.004000000189989805,5.28000020980835,1.6160000562667847
1778196768.465,5444.221,22.72800064086914,0.3840000033378601,12.40000057220459,-0.00800000037997961,5.28000020980835,1.0119999647140503
1778196769.468,5445.224,22.72800064086914,0.36000001430511475,12.408000946044922,-0.004000000189989805,5.28000020980835,1.5720000267028809
1778196770.471,5446.227,22.720001220703125,0.36000001430511475,12.440000534057617,-0.004000000189989805,5.37600040435791,0.956000030040741
1778196771.474,5447.230,22.71200180053711,0.41600000858306885,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6440000534057617
1778196772.477,5448.234,22.720001220703125,0.5839999914169312,12.44800090789795,-0.00800000037997961,5.28000020980835,1.0240000486373901
1778196773.481,5449.237,22.71200180053711,0.5680000185966492,12.408000946044922,0.0,5.28000020980835,0.9879999756813049
1778196774.483,5450.240,22.720001220703125,0.3840000033378601,12.44800090789795,-0.004000000189989805,5.368000030517578,0.9760000109672546
1778196775.487,5451.243,22.720001220703125,0.3800000250339508,12.42400074005127,-0.004000000189989805,5.28000020980835,1.6000001430511475
1778196776.490,5452.246,22.71200180053711,0.3920000195503235,12.40000057220459,-0.004000000189989805,5.28000020980835,1.1399999856948853
1778196777.493,5453.250,22.720001220703125,0.3760000169277191,12.44800090789795,-0.004000000189989805,5.28000020980835,1.6399999856948853
1778196778.497,5454.253,22.71200180053711,0.5760000348091125,12.40000057220459,-0.004000000189989805,5.28000020980835,1.0
1778196779.499,5455.256,22.720001220703125,0.36400002241134644,12.40000057220459,-0.004000000189989805,5.368000030517578,0.9639999866485596
1778196780.452,5456.209,22.720001220703125,0.5080000162124634,12.42400074005127,-0.004000000189989805,5.28000020980835,1.0360000133514404
1778196781.455,5457.211,22.720001220703125,0.3720000088214874,12.40000057220459,-0.004000000189989805,5.28000020980835,0.9920000433921814
1778196782.458,5458.214,22.720001220703125,0.3800000250339508,12.456000328063965,-0.012000000104308128,5.28000020980835,1.5479999780654907
1778196783.460,5459.217,22.720001220703125,0.3760000169277191,12.440000534057617,-0.004000000189989805,5.368000030517578,1.027999997138977
1778196784.463,5460.220,22.71200180053711,0.5760000348091125,12.408000946044922,-0.004000000189989805,5.28000020980835,1.0
1778196785.466,5461.223,22.71200180053711,0.3880000114440918,12.440000534057617,-0.004000000189989805,5.28000020980835,1.656000018119812
1778196786.469,5462.226,22.720001220703125,0.3720000088214874,12.408000946044922,-0.004000000189989805,5.28000020980835,1.040000081062317
1778196787.472,5463.228,22.71200180053711,0.5799999833106995,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6360000371932983
1778196788.475,5464.231,22.720001220703125,0.3840000033378601,12.408000946044922,-0.004000000189989805,5.368000030517578,1.6160000562667847
1778196789.477,5465.234,22.720001220703125,0.3720000088214874,12.416000366210938,-0.004000000189989805,5.3520002365112305,0.9840000867843628
1778196790.482,5466.238,22.71200180053711,0.3840000033378601,12.440000534057617,-0.004000000189989805,5.368000030517578,1.6399999856948853
1778196791.484,5467.241,22.720001220703125,0.3720000088214874,12.40000057220459,-0.004000000189989805,5.368000030517578,0.9599999785423279
1778196792.488,5468.244,22.71200180053711,0.5600000023841858,12.432000160217285,-0.004000000189989805,5.336000442504883,1.6399999856948853
1778196793.491,5469.247,22.720001220703125,0.3680000305175781,12.40000057220459,-0.004000000189989805,5.37600040435791,0.9440000653266907
1778196794.494,5470.251,22.720001220703125,0.3840000033378601,12.416000366210938,-0.004000000189989805,5.368000030517578,0.9639999866485596
1778196795.497,5471.254,22.71200180053711,0.3800000250339508,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6440000534057617
1778196796.500,5472.256,22.71200180053711,0.5600000023841858,12.44800090789795,-0.00800000037997961,5.368000030517578,0.9399999976158142
1778196797.453,5473.209,22.71200180053711,0.47999998927116394,12.432000160217285,-0.004000000189989805,5.28000020980835,1.6279999017715454
1778196798.456,5474.212,22.720001220703125,0.3800000250339508,12.440000534057617,-0.004000000189989805,5.28000020980835,1.1160000562667847
1778196799.458,5475.215,22.720001220703125,0.36000001430511475,12.44800090789795,-0.004000000189989805,5.28000020980835,1.0200001001358032
1778196800.461,5476.218,22.720001220703125,0.3680000305175781,12.408000946044922,-0.004000000189989805,5.2960004806518555,1.5839999914169312
1778196801.464,5477.220,22.720001220703125,0.3760000169277191,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6279999017715454
1778196802.467,5478.223,22.71200180053711,0.5600000023841858,12.440000534057617,-0.004000000189989805,5.28000020980835,1.0200001001358032
1778196803.469,5479.226,22.71200180053711,0.3760000169277191,12.408000946044922,-0.004000000189989805,5.28000020980835,0.9879999756813049
1778196804.472,5480.229,22.71200180053711,0.5479999780654907,12.44800090789795,-0.004000000189989805,5.368000030517578,0.8920000195503235
1778196805.475,5481.232,22.720001220703125,0.3840000033378601,12.440000534057617,-0.004000000189989805,5.368000030517578,0.9120000004768372
1778196806.478,5482.235,22.720001220703125,0.5559999942779541,12.408000946044922,-0.004000000189989805,5.28000020980835,0.9960000514984131
1778196807.482,5483.238,22.720001220703125,0.3720000088214874,12.432000160217285,-0.004000000189989805,5.28000020980835,1.6399999856948853
