time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778196762.447,5438.204,0.0,0.0,0.0,22.6,0.0,0
1778196762.949,5438.705,0.0,0.0,0.0,22.6,0.0,0
1778196763.450,5439.207,0.0,0.0,0.0,22.6,0.0,0
1778196763.952,5439.708,0.0,0.0,0.0,22.6,0.0,0
1778196764.453,5440.209,0.0,0.0,0.0,22.6,0.0,0
1778196764.954,5440.711,0.0,0.0,0.0,22.6,0.0,0
1778196765.456,5441.212,0.0,0.0,0.0,22.6,0.0,0
1778196765.958,5441.714,0.0,0.0,0.0,22.6,0.0,0
1778196766.459,5442.215,0.0,0.0,0.0,22.6,0.0,0
1778196766.910,5442.667,0.0,0.0,0.0,22.6,0.0,0
1778196767.411,5443.168,0.0,0.0,0.0,22.6,0.0,0
1778196767.913,5443.670,0.0,0.0,0.0,22.6,0.0,0
1778196768.415,5444.171,0.0,0.0,0.0,22.6,0.0,0
1778196768.916,5444.673,0.0,0.0,0.0,22.6,0.0,0
1778196769.418,5445.174,0.0,0.0,0.0,22.6,0.0,0
1778196769.919,5445.675,0.0,0.0,0.0,22.6,0.0,0
1778196770.420,5446.177,0.0,0.0,0.0,22.6,0.0,0
1778196770.922,5446.678,0.0,0.0,0.0,22.6,0.0,0
1778196771.423,5447.180,0.0,0.0,0.0,22.6,0.0,0
1778196771.925,5447.681,0.0,0.0,0.0,22.6,0.0,0
1778196772.426,5448.183,0.0,0.0,0.0,22.6,0.0,0
1778196772.929,5448.686,0.0,0.0,0.0,22.6,0.0,0
1778196773.430,5449.187,0.0,0.0,0.0,22.6,0.0,0
1778196773.932,5449.688,0.0,0.0,0.0,22.6,0.0,0
1778196774.433,5450.190,0.0,0.0,0.0,22.6,0.0,0
1778196774.935,5450.691,0.0,0.0,0.0,22.6,0.0,0
1778196775.437,5451.193,0.0,0.0,0.0,22.6,0.0,0
1778196775.938,5451.695,0.0,0.0,0.0,22.6,0.0,0
1778196776.440,5452.196,0.0,0.0,0.0,22.6,0.0,0
1778196776.941,5452.698,0.0,0.0,0.0,22.6,0.0,0
1778196777.443,5453.200,0.0,0.0,0.0,22.6,0.0,0
1778196777.945,5453.701,0.0,0.0,0.0,22.6,0.0,0
1778196778.447,5454.203,0.0,0.0,0.0,22.6,0.0,0
1778196778.948,5454.704,0.0,0.0,0.0,22.6,0.0,0
1778196779.449,5455.206,0.0,0.0,0.0,22.6,0.0,0
1778196779.951,5455.707,0.0,0.0,0.0,22.6,0.0,0
1778196780.452,5456.209,0.0,0.0,0.0,22.6,0.0,0
1778196780.954,5456.710,0.0,0.0,0.0,22.6,0.0,0
1778196781.455,5457.211,0.0,0.0,0.0,22.6,0.0,0
1778196781.956,5457.713,0.0,0.0,0.0,22.6,0.0,0
1778196782.458,5458.214,0.0,0.0,0.0,22.6,0.0,0
1778196782.959,5458.716,0.0,0.0,0.0,22.6,0.0,0
1778196783.410,5459.167,0.0,0.0,0.0,22.6,0.0,0
1778196783.912,5459.668,0.0,0.0,0.0,22.6,0.0,0
1778196784.413,5460.170,0.0,0.0,0.0,22.6,0.0,0
1778196784.915,5460.671,0.0,0.0,0.0,22.6,0.0,0
1778196785.416,5461.173,0.0,0.0,0.0,22.6,0.0,0
1778196785.918,5461.674,0.0,0.0,0.0,22.6,0.0,0
1778196786.419,5462.176,0.0,0.0,0.0,22.6,0.0,0
1778196786.920,5462.677,0.0,0.0,0.0,22.6,0.0,0
1778196787.422,5463.178,0.0,0.0,0.0,22.6,0.0,0
1778196787.923,5463.680,0.0,0.0,0.0,22.6,0.0,0
1778196788.425,5464.181,0.0,0.0,0.0,22.6,0.0,0
1778196788.926,5464.682,0.0,0.0,0.0,22.6,0.0,0
1778196789.427,5465.184,0.0,0.0,0.0,22.6,0.0,0
1778196789.930,5465.686,0.0,0.0,0.0,22.6,0.0,0
1778196790.431,5466.188,0.0,0.0,0.0,22.6,0.0,0
1778196790.933,5466.689,0.0,0.0,0.0,22.6,0.0,0
1778196791.434,5467.191,0.0,0.0,0.0,22.6,0.0,0
1778196791.936,5467.692,0.0,0.0,0.0,22.6,0.0,0
1778196792.437,5468.194,0.0,0.0,0.0,22.6,0.0,0
