time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778196762.297,5438.054,1778196762.2878468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778196762.548,5438.304,1778196762.5385735,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196762.798,5438.555,1778196762.7892416,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196763.049,5438.806,1778196763.039915,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196763.300,5439.056,1778196763.290841,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196763.551,5439.307,1778196763.541583,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196763.801,5439.558,1778196763.792507,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196764.052,5439.808,1778196764.0433874,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778196764.303,5440.059,1778196764.294094,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196764.553,5440.310,1778196764.5447876,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196764.804,5440.560,1778196764.7954564,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196765.055,5440.811,1778196765.0461187,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196765.305,5441.062,1778196765.2967699,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196765.556,5441.313,1778196765.547651,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196765.807,5441.564,1778196765.7983797,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196766.058,5441.814,1778196766.0491931,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196766.308,5442.065,1778196766.3003328,4.039077426000404,41.015625,6.13208231543042,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196766.559,5442.316,1778196766.5511146,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196766.810,5442.566,1778196766.8018696,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196767.060,5442.817,1778196767.0527833,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196767.311,5443.068,1778196767.3035772,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196767.562,5443.319,1778196767.5542629,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196767.813,5443.569,1778196767.8049617,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196768.064,5443.820,1778196768.0556445,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196768.315,5444.071,1778196768.3063827,6.057235029999902,41.015625,6.13178213517217,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196768.565,5444.322,1778196768.5570474,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196768.816,5444.572,1778196768.8079205,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196769.067,5444.823,1778196769.0585458,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196769.317,5445.074,1778196769.309189,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196769.568,5445.325,1778196769.5598326,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196769.819,5445.575,1778196769.8104653,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196770.069,5445.826,1778196770.0611053,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196770.320,5446.077,1778196770.3117225,8.076579522999964,41.015625,6.131732105129128,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196770.571,5446.327,1778196770.5628695,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196770.822,5446.578,1778196770.8135927,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196771.072,5446.829,1778196771.0644407,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196771.323,5447.080,1778196771.3151498,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196771.574,5447.330,1778196771.565891,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196771.825,5447.581,1778196771.816571,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196772.075,5447.832,1778196772.0673673,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196772.326,5448.082,1778196772.318124,10.096208474999912,53.759765625,6.131682075086086,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196772.578,5448.334,1778196772.5688426,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196772.829,5448.585,1778196772.8195934,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196773.080,5448.836,1778196773.0705438,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196773.330,5449.087,1778196773.3214176,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196773.581,5449.337,1778196773.5721314,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196773.832,5449.588,1778196773.822834,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196774.082,5449.839,1778196774.073542,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196774.333,5450.090,1778196774.3242202,12.115566577000209,53.759765625,6.131632045043045,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196774.584,5450.341,1778196774.574933,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196774.785,5450.541,1778196774.7754927,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196775.035,5450.792,1778196775.0262206,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196775.286,5451.043,1778196775.2769105,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196775.537,5451.294,1778196775.5276887,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196775.788,5451.544,1778196775.778768,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778196776.038,5451.795,1778196776.0295024,14.13461519700013,57.470703125,6.131531984956961,12.0,1.0,1.0,0.0,0.0,1.0,0.0
