time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778196791.785,5467.542,0.0,0.0,0.0,0.0
1778196792.287,5468.043,0.0,0.0,0.0,0.0
1778196792.789,5468.545,0.0,0.0,0.0,0.0
1778196793.290,5469.047,0.0,0.0,0.0,0.0
1778196793.791,5469.548,0.0,0.0,0.0,0.0
1778196794.243,5469.999,0.0,0.0,0.0,0.0
1778196794.745,5470.501,0.0,0.0,0.0,0.0
1778196795.247,5471.003,0.0,0.0,0.0,0.0
1778196795.748,5471.504,0.0,0.0,0.0,0.0
1778196796.249,5472.006,0.0,0.0,0.0,0.0
1778196796.751,5472.507,0.0,0.0,0.0,0.0
1778196797.252,5473.008,0.0,0.0,0.0,0.0
1778196797.754,5473.510,0.0,0.0,0.0,0.0
1778196798.255,5474.012,0.0,0.0,0.0,0.0
1778196798.757,5474.513,0.0,0.0,0.0,0.0
1778196799.258,5475.014,0.0,0.0,0.0,0.0
1778196799.759,5475.516,0.0,0.0,0.0,0.0
1778196800.261,5476.017,0.0,0.0,0.0,0.0
1778196800.762,5476.518,0.0,0.0,0.0,0.0
1778196801.263,5477.020,0.0,0.0,0.0,0.0
1778196801.765,5477.521,0.0,0.0,0.0,0.0
1778196802.266,5478.023,0.0,0.0,0.0,0.0
1778196802.767,5478.524,0.0,0.0,0.0,0.0
1778196803.269,5479.025,0.0,0.0,0.0,0.0
1778196803.770,5479.527,0.0,0.0,0.0,0.0
1778196804.272,5480.028,0.0,0.0,0.0,0.0
1778196804.773,5480.530,0.0,0.0,0.0,0.0
1778196805.275,5481.031,0.0,0.0,0.0,0.0
1778196805.776,5481.533,0.0,0.0,0.0,0.0
1778196806.277,5482.034,0.0,0.0,0.0,0.0
1778196806.779,5482.536,0.0,0.0,0.0,0.0
1778196807.281,5483.038,0.0,0.0,0.0,0.0
1778196807.783,5483.539,0.0,0.0,0.0,0.0
1778196808.284,5484.040,0.0,0.0,0.0,0.0
1778196808.786,5484.542,0.0,0.0,0.0,0.0
1778196809.287,5485.043,0.0,0.0,0.0,0.0
1778196809.789,5485.545,0.0,0.0,0.0,0.0
1778196810.290,5486.047,0.0,0.0,0.0,0.0
1778196810.792,5486.548,0.0,0.0,0.0,0.0
1778196811.243,5486.999,0.0,0.0,0.0,0.0
1778196811.744,5487.501,0.0,0.0,0.0,0.0
1778196812.246,5488.002,0.0,0.0,0.0,0.0
1778196812.748,5488.504,0.0,0.0,0.0,0.0
1778196813.249,5489.006,0.0,0.0,0.0,0.0
1778196813.750,5489.507,0.0,0.0,0.0,0.0
1778196814.252,5490.008,0.0,0.0,0.0,0.0
1778196814.753,5490.510,0.0,0.0,0.0,0.0
1778196815.255,5491.011,0.0,0.0,0.0,0.0
1778196815.756,5491.513,0.0,0.0,0.0,0.0
1778196816.258,5492.014,0.0,0.0,0.0,0.0
1778196816.759,5492.516,0.0,0.0,0.0,0.0
1778196817.260,5493.017,0.0,0.0,0.0,0.0
1778196817.762,5493.518,0.0,0.0,0.0,0.0
1778196818.263,5494.020,0.0,0.0,0.0,0.0
1778196818.765,5494.521,0.0,0.0,0.0,0.0
1778196819.266,5495.023,0.0,0.0,0.0,0.0
1778196819.767,5495.524,0.0,0.0,0.0,0.0
1778196820.269,5496.026,0.0,0.0,0.0,0.0
1778196820.770,5496.527,0.0,0.0,0.0,0.0
1778196821.272,5497.028,0.0,0.0,0.0,0.0
1778196821.773,5497.530,0.0,0.0,0.0,0.0
1778196822.275,5498.031,0.0,0.0,0.0,0.0
1778196822.776,5498.533,0.0,0.0,0.0,0.0
1778196823.278,5499.034,0.0,0.0,0.0,0.0
1778196823.779,5499.536,0.0,0.0,0.0,0.0
1778196824.281,5500.037,0.0,0.0,0.0,0.0
1778196824.783,5500.539,0.0,0.0,0.0,0.0
1778196825.285,5501.041,0.0,0.0,0.0,0.0
1778196825.786,5501.543,0.0,0.0,0.0,0.0
1778196826.288,5502.044,0.0,0.0,0.0,0.0
1778196826.789,5502.545,0.0,0.0,0.0,0.0
1778196827.291,5503.047,0.0,0.0,0.0,0.0
1778196827.792,5503.549,0.0,0.0,0.0,0.0
1778196828.243,5504.000,0.0,0.0,0.0,0.0
1778196828.745,5504.501,0.0,0.0,0.0,0.0
1778196829.246,5505.003,0.0,0.0,0.0,0.0
1778196829.749,5505.505,0.0,0.0,0.0,0.0
1778196830.251,5506.008,0.0,0.0,0.0,0.0
1778196830.753,5506.509,0.0,0.0,0.0,0.0
1778196831.254,5507.011,0.0,0.0,0.0,0.0
1778196831.755,5507.512,0.0,0.0,0.0,0.0
1778196832.257,5508.013,0.0,0.0,0.0,0.0
1778196832.759,5508.515,0.0,0.0,0.0,0.0
1778196833.260,5509.016,0.0,0.0,0.0,0.0
1778196833.761,5509.518,0.0,0.0,0.0,0.0
1778196834.263,5510.019,0.0,0.0,0.0,0.0
1778196834.764,5510.521,0.0,0.0,0.0,0.0
1778196835.266,5511.022,0.0,0.0,0.0,0.0
1778196835.767,5511.523,0.0,0.0,0.0,0.0
1778196836.268,5512.025,0.0,0.0,0.0,0.0
1778196836.770,5512.526,0.0,0.0,0.0,0.0
1778196837.271,5513.028,0.0,0.0,0.0,0.0
1778196837.772,5513.529,0.0,0.0,0.0,0.0
1778196838.274,5514.030,0.0,0.0,0.0,0.0
1778196838.775,5514.532,0.0,0.0,0.0,0.0
1778196839.277,5515.033,0.0,0.0,0.0,0.0
1778196839.778,5515.535,0.0,0.0,0.0,0.0
1778196840.280,5516.036,0.0,0.0,0.0,0.0
1778196840.781,5516.538,0.0,0.0,0.0,0.0
1778196841.283,5517.039,0.0,0.0,0.0,0.0
1778196841.784,5517.541,0.0,0.0,0.0,0.0
1778196842.287,5518.044,0.0,0.0,0.0,0.0
1778196842.789,5518.545,0.0,0.0,0.0,0.0
1778196843.290,5519.047,0.0,0.0,0.0,0.0
1778196843.792,5519.548,0.0,0.0,0.0,0.0
1778196844.243,5519.999,0.0,0.0,0.0,0.0
1778196844.744,5520.501,0.0,0.0,0.0,0.0
1778196845.247,5521.003,0.0,0.0,0.0,0.0
1778196845.748,5521.505,0.0,0.0,0.0,0.0
1778196846.249,5522.006,0.0,0.0,0.0,0.0
1778196846.751,5522.507,0.0,0.0,0.0,0.0
1778196847.253,5523.010,0.0,0.0,0.0,0.0
1778196847.755,5523.511,0.0,0.0,0.0,0.0
1778196848.256,5524.013,0.0,0.0,0.0,0.0
1778196848.757,5524.514,0.0,0.0,0.0,0.0
1778196849.259,5525.015,0.0,0.0,0.0,0.0
1778196849.760,5525.517,0.0,0.0,0.0,0.0
1778196850.262,5526.018,0.0,0.0,0.0,0.0
1778196850.763,5526.520,0.0,0.0,0.0,0.0
1778196851.264,5527.021,0.0,0.0,0.0,0.0
1778196851.766,5527.522,0.0,0.0,0.0,0.0
1778196852.268,5528.024,0.0,0.0,0.0,0.0
1778196852.769,5528.526,0.0,0.0,0.0,0.0
1778196853.271,5529.027,0.0,0.0,0.0,0.0
1778196853.772,5529.529,0.0,0.0,0.0,0.0
1778196854.274,5530.030,0.0,0.0,0.0,0.0
1778196854.776,5530.532,0.0,0.0,0.0,0.0
1778196855.277,5531.034,0.0,0.0,0.0,0.0
1778196855.779,5531.535,0.0,0.0,0.0,0.0
1778196856.280,5532.037,0.0,0.0,0.0,0.0
1778196856.782,5532.538,0.0,0.0,0.0,0.0
1778196857.283,5533.039,0.0,0.0,0.0,0.0
1778196857.784,5533.541,0.0,0.0,0.0,0.0
1778196858.286,5534.042,0.0,0.0,0.0,0.0
1778196858.787,5534.544,0.0,0.0,0.0,0.0
1778196859.289,5535.045,0.0,0.0,0.0,0.0
1778196859.791,5535.547,0.0,0.0,0.0,0.0
1778196860.292,5536.049,0.0,0.0,0.0,0.0
1778196860.744,5536.500,0.0,0.0,0.0,0.0
1778196861.245,5537.002,0.0,0.0,0.0,0.0
1778196861.747,5537.503,0.0,0.0,0.0,0.0
1778196862.248,5538.005,0.0,0.0,0.0,0.0
1778196862.750,5538.506,0.0,0.0,0.0,0.0
1778196863.251,5539.008,0.0,0.0,0.0,0.0
1778196863.752,5539.509,0.0,0.0,0.0,0.0
1778196864.254,5540.010,0.0,0.0,0.0,0.0
1778196864.755,5540.512,0.0,0.0,0.0,0.0
1778196865.257,5541.013,0.0,0.0,0.0,0.0
1778196865.758,5541.515,0.0,0.0,0.0,0.0
1778196866.259,5542.016,0.0,0.0,0.0,0.0
1778196866.761,5542.517,0.0,0.0,0.0,0.0
1778196867.262,5543.019,0.0,0.0,0.0,0.0
1778196867.764,5543.520,0.0,0.0,0.0,0.0
1778196868.265,5544.022,0.0,0.0,0.0,0.0
1778196868.767,5544.523,0.0,0.0,0.0,0.0
1778196869.268,5545.025,0.0,0.0,0.0,0.0
1778196869.770,5545.526,0.0,0.0,0.0,0.0
1778196870.271,5546.027,0.0,0.0,0.0,0.0
1778196870.773,5546.529,0.0,0.0,0.0,0.0
1778196871.274,5547.030,0.0,0.0,0.0,0.0
1778196871.775,5547.532,0.0,0.0,0.0,0.0
1778196872.277,5548.034,0.0,0.0,0.0,0.0
1778196872.779,5548.535,0.0,0.0,0.0,0.0
1778196873.280,5549.036,0.0,0.0,0.0,0.0
1778196873.781,5549.538,0.0,0.0,0.0,0.0
1778196874.283,5550.039,0.0,0.0,0.0,0.0
1778196874.784,5550.540,0.0,0.0,0.0,0.0
1778196875.285,5551.042,0.0,0.0,0.0,0.0
1778196875.787,5551.544,0.0,0.0,0.0,0.0
1778196876.289,5552.046,0.0,0.0,0.0,0.0
1778196876.791,5552.548,0.0,0.0,0.0,0.0
1778196877.243,5553.000,0.0,0.0,0.0,0.0
1778196877.744,5553.501,0.0,0.0,0.0,0.0
1778196878.246,5554.002,0.0,0.0,0.0,0.0
1778196878.747,5554.504,0.0,0.0,0.0,0.0
1778196879.249,5555.005,0.0,0.0,0.0,0.0
1778196879.750,5555.507,0.0,0.0,0.0,0.0
1778196880.252,5556.008,0.0,0.0,0.0,0.0
1778196880.753,5556.509,0.0,0.0,0.0,0.0
1778196881.255,5557.011,0.0,0.0,0.0,0.0
1778196881.756,5557.512,0.0,0.0,0.0,0.0
1778196882.257,5558.014,0.0,0.0,0.0,0.0
1778196882.759,5558.515,0.0,0.0,0.0,0.0
1778196883.260,5559.017,0.0,0.0,0.0,0.0
1778196883.761,5559.518,0.0,0.0,0.0,0.0
1778196884.263,5560.020,0.0,0.0,0.0,0.0
1778196884.764,5560.521,0.0,0.0,0.0,0.0
1778196885.266,5561.022,0.0,0.0,0.0,0.0
1778196885.767,5561.524,0.0,0.0,0.0,0.0
1778196886.269,5562.025,0.0,0.0,0.0,0.0
1778196886.771,5562.527,0.0,0.0,0.0,0.0
1778196887.272,5563.029,0.0,0.0,0.0,0.0
1778196887.773,5563.530,0.0,0.0,0.0,0.0
1778196888.275,5564.031,0.0,0.0,0.0,0.0
1778196888.776,5564.533,0.0,0.0,0.0,0.0
1778196889.278,5565.034,0.0,0.0,0.0,0.0
1778196889.779,5565.536,0.0,0.0,0.0,0.0
1778196890.281,5566.037,0.0,0.0,0.0,0.0
1778196890.782,5566.538,0.0,0.0,0.0,0.0
1778196891.284,5567.040,0.0,0.0,0.0,0.0
1778196891.785,5567.541,0.0,0.0,0.0,0.0
1778196892.286,5568.043,0.0,0.0,0.0,0.0
1778196892.788,5568.544,0.0,0.0,0.0,0.0
1778196893.289,5569.046,0.0,0.0,0.0,0.0
1778196893.791,5569.548,0.0,0.0,0.0,0.0
1778196894.243,5569.999,0.0,0.0,0.0,0.0
1778196894.744,5570.501,0.0,0.0,0.0,0.0
1778196895.246,5571.002,0.0,0.0,0.0,0.0
1778196895.747,5571.503,0.0,0.0,0.0,0.0
1778196896.248,5572.005,0.0,0.0,0.0,0.0
1778196896.750,5572.507,0.0,0.0,0.0,0.0
1778196897.251,5573.008,0.0,0.0,0.0,0.0
1778196897.753,5573.509,0.0,0.0,0.0,0.0
1778196898.254,5574.011,0.0,0.0,0.0,0.0
1778196898.756,5574.512,0.0,0.0,0.0,0.0
1778196899.257,5575.014,0.0,0.0,0.0,0.0
1778196899.759,5575.515,0.0,0.0,0.0,0.0
1778196900.260,5576.017,0.0,0.0,0.0,0.0
1778196900.762,5576.518,0.0,0.0,0.0,0.0
1778196901.263,5577.020,0.0,0.0,0.0,0.0
1778196901.765,5577.521,0.0,0.0,0.0,0.0
1778196902.266,5578.023,0.0,0.0,0.0,0.0
1778196902.768,5578.524,0.0,0.0,0.0,0.0
1778196903.269,5579.026,0.0,0.0,0.0,0.0
1778196903.771,5579.527,0.0,0.0,0.0,0.0
1778196904.272,5580.029,0.0,0.0,0.0,0.0
1778196904.774,5580.530,0.0,0.0,0.0,0.0
1778196905.275,5581.032,0.0,0.0,0.0,0.0
1778196905.777,5581.533,0.0,0.0,0.0,0.0
1778196906.279,5582.035,0.0,0.0,0.0,0.0
1778196906.780,5582.537,0.0,0.0,0.0,0.0
1778196907.282,5583.038,0.0,0.0,0.0,0.0
1778196907.783,5583.540,0.0,0.0,0.0,0.0
1778196908.285,5584.041,0.0,0.0,0.0,0.0
1778196908.786,5584.542,0.0,0.0,0.0,0.0
1778196909.288,5585.044,0.0,0.0,0.0,0.0
1778196909.789,5585.546,0.0,0.0,0.0,0.0
1778196910.291,5586.047,0.0,0.0,0.0,0.0
1778196910.792,5586.549,0.0,0.0,0.0,0.0
1778196911.244,5587.000,0.0,0.0,0.0,0.0
1778196911.746,5587.502,0.0,0.0,0.0,0.0
1778196912.247,5588.004,0.0,0.0,0.0,0.0
1778196912.748,5588.505,0.0,0.0,0.0,0.0
1778196913.250,5589.006,0.0,0.0,0.0,0.0
1778196913.751,5589.508,0.0,0.0,0.0,0.0
1778196914.253,5590.009,0.0,0.0,0.0,0.0
1778196914.754,5590.511,0.0,0.0,0.0,0.0
1778196915.256,5591.012,0.0,0.0,0.0,0.0
1778196915.757,5591.514,0.0,0.0,0.0,0.0
1778196916.259,5592.015,0.0,0.0,0.0,0.0
1778196916.760,5592.517,0.0,0.0,0.0,0.0
1778196917.262,5593.018,0.0,0.0,0.0,0.0
1778196917.763,5593.519,0.0,0.0,0.0,0.0
1778196918.264,5594.021,0.0,0.0,0.0,0.0
1778196918.766,5594.522,0.0,0.0,0.0,0.0
1778196919.267,5595.024,0.0,0.0,0.0,0.0
1778196919.769,5595.525,0.0,0.0,0.0,0.0
1778196920.270,5596.027,0.0,0.0,0.0,0.0
1778196920.772,5596.528,0.0,0.0,0.0,0.0
1778196921.273,5597.030,0.0,0.0,0.0,0.0
1778196921.775,5597.531,0.0,0.0,0.0,0.0
1778196922.276,5598.033,0.0,0.0,0.0,0.0
1778196922.778,5598.534,0.0,0.0,0.0,0.0
1778196923.280,5599.036,0.0,0.0,0.0,0.0
1778196923.781,5599.538,0.0,0.0,0.0,0.0
1778196924.283,5600.039,0.0,0.0,0.0,0.0
1778196924.784,5600.541,0.0,0.0,0.0,0.0
1778196925.286,5601.042,0.0,0.0,0.0,0.0
1778196925.787,5601.543,0.0,0.0,0.0,0.0
1778196926.288,5602.045,0.0,0.0,0.0,0.0
1778196926.790,5602.546,0.0,0.0,0.0,0.0
1778196927.291,5603.048,0.0,0.0,0.0,0.0
1778196927.743,5603.499,0.0,0.0,0.0,0.0
1778196928.245,5604.001,0.0,0.0,0.0,0.0
1778196928.748,5604.505,0.0,0.0,0.0,0.0
1778196929.250,5605.006,0.0,0.0,0.0,0.0
1778196929.751,5605.507,0.0,0.0,0.0,0.0
1778196930.252,5606.009,0.0,0.0,0.0,0.0
1778196930.754,5606.510,0.0,0.0,0.0,0.0
1778196931.255,5607.012,0.0,0.0,0.0,0.0
1778196931.757,5607.513,0.0,0.0,0.0,0.0
1778196932.258,5608.015,0.0,0.0,0.0,0.0
1778196932.760,5608.516,0.0,0.0,0.0,0.0
1778196933.261,5609.017,0.0,0.0,0.0,0.0
1778196933.762,5609.519,0.0,0.0,0.0,0.0
1778196934.264,5610.020,0.0,0.0,0.0,0.0
1778196934.765,5610.521,0.0,0.0,0.0,0.0
1778196935.266,5611.023,0.0,0.0,0.0,0.0
1778196935.768,5611.525,0.0,0.0,0.0,0.0
1778196936.269,5612.026,0.0,0.0,0.0,0.0
1778196936.771,5612.527,0.0,0.0,0.0,0.0
1778196937.272,5613.029,0.0,0.0,0.0,0.0
1778196937.773,5613.530,0.0,0.0,0.0,0.0
1778196938.275,5614.032,0.0,0.0,0.0,0.0
1778196938.777,5614.533,0.0,0.0,0.0,0.0
1778196939.278,5615.035,0.0,0.0,0.0,0.0
1778196939.780,5615.536,0.0,0.0,0.0,0.0
1778196940.281,5616.037,0.0,0.0,0.0,0.0
1778196940.783,5616.539,0.0,0.0,0.0,0.0
1778196941.284,5617.041,0.0,0.0,0.0,0.0
1778196941.786,5617.542,0.0,0.0,0.0,0.0
1778196942.287,5618.044,0.0,0.0,0.0,0.0
1778196942.788,5618.545,0.0,0.0,0.0,0.0
1778196943.290,5619.046,0.0,0.0,0.0,0.0
1778196943.791,5619.548,0.0,0.0,0.0,0.0
1778196944.293,5620.049,0.0,0.0,0.0,0.0
1778196944.744,5620.500,0.0,0.0,0.0,0.0
1778196945.246,5621.003,0.0,0.0,0.0,0.0
1778196945.748,5621.505,0.0,0.0,0.0,0.0
1778196946.250,5622.006,0.0,0.0,0.0,0.0
1778196946.751,5622.508,0.0,0.0,0.0,0.0
1778196947.252,5623.009,0.0,0.0,0.0,0.0
1778196947.754,5623.510,0.0,0.0,0.0,0.0
1778196948.256,5624.012,0.0,0.0,0.0,0.0
1778196948.757,5624.513,0.0,0.0,0.0,0.0
1778196949.258,5625.015,0.0,0.0,0.0,0.0
1778196949.760,5625.516,0.0,0.0,0.0,0.0
1778196950.261,5626.017,0.0,0.0,0.0,0.0
1778196950.763,5626.519,0.0,0.0,0.0,0.0
1778196951.264,5627.021,0.0,0.0,0.0,0.0
1778196951.765,5627.522,0.0,0.0,0.0,0.0
1778196952.267,5628.023,0.0,0.0,0.0,0.0
1778196952.768,5628.525,0.0,0.0,0.0,0.0
1778196953.270,5629.027,0.0,0.0,0.0,0.0
1778196953.772,5629.528,0.0,0.0,0.0,0.0
1778196954.273,5630.030,0.0,0.0,0.0,0.0
1778196954.774,5630.531,0.0,0.0,0.0,0.0
1778196955.276,5631.032,0.0,0.0,0.0,0.0
1778196955.778,5631.534,0.0,0.0,0.0,0.0
1778196956.279,5632.035,0.0,0.0,0.0,0.0
1778196956.780,5632.537,0.0,0.0,0.0,0.0
1778196957.282,5633.038,0.0,0.0,0.0,0.0
1778196957.783,5633.540,0.0,0.0,0.0,0.0
1778196958.285,5634.041,0.0,0.0,0.0,0.0
1778196958.786,5634.543,0.0,0.0,0.0,0.0
1778196959.287,5635.044,0.0,0.0,0.0,0.0
1778196959.789,5635.545,0.0,0.0,0.0,0.0
1778196960.290,5636.047,0.0,0.0,0.0,0.0
1778196960.792,5636.548,0.0,0.0,0.0,0.0
1778196961.243,5637.000,0.0,0.0,0.0,0.0
1778196961.745,5637.501,0.0,0.0,0.0,0.0
1778196962.246,5638.003,0.0,0.0,0.0,0.0
1778196962.748,5638.505,0.0,0.0,0.0,0.0
1778196963.250,5639.006,0.0,0.0,0.0,0.0
1778196963.751,5639.507,0.0,0.0,0.0,0.0
1778196964.252,5640.009,0.0,0.0,0.0,0.0
1778196964.754,5640.510,0.0,0.0,0.0,0.0
1778196965.256,5641.012,0.0,0.0,0.0,0.0
1778196965.757,5641.514,0.0,0.0,0.0,0.0
1778196966.259,5642.016,0.0,0.0,0.0,0.0
1778196966.761,5642.517,0.0,0.0,0.0,0.0
1778196967.262,5643.019,0.0,0.0,0.0,0.0
1778196967.764,5643.520,0.0,0.0,0.0,0.0
1778196968.265,5644.022,0.0,0.0,0.0,0.0
1778196968.767,5644.523,0.0,0.0,0.0,0.0
1778196969.268,5645.024,0.0,0.0,0.0,0.0
1778196969.769,5645.526,0.0,0.0,0.0,0.0
1778196970.271,5646.027,0.0,0.0,0.0,0.0
1778196970.772,5646.529,0.0,0.0,0.0,0.0
1778196971.274,5647.030,0.0,0.0,0.0,0.0
1778196971.775,5647.532,0.0,0.0,0.0,0.0
1778196972.277,5648.034,0.0,0.0,0.0,0.0
1778196972.779,5648.536,0.0,0.0,0.0,0.0
1778196973.280,5649.037,0.0,0.0,0.0,0.0
1778196973.782,5649.538,0.0,0.0,0.0,0.0
1778196974.283,5650.040,0.0,0.0,0.0,0.0
1778196974.785,5650.542,0.0,0.0,0.0,0.0
1778196975.287,5651.044,0.0,0.0,0.0,0.0
1778196975.789,5651.545,0.0,0.0,0.0,0.0
1778196976.290,5652.047,0.0,0.0,0.0,0.0
1778196976.792,5652.548,0.0,0.0,0.0,0.0
1778196977.243,5653.000,0.0,0.0,0.0,0.0
1778196977.745,5653.501,0.0,0.0,0.0,0.0
1778196978.246,5654.003,0.0,0.0,0.0,0.0
1778196978.748,5654.504,0.0,0.0,0.0,0.0
1778196979.250,5655.006,0.0,0.0,0.0,0.0
1778196979.752,5655.509,0.0,0.0,0.0,0.0
1778196980.254,5656.011,0.0,0.0,0.0,0.0
1778196980.756,5656.513,0.0,0.0,0.0,0.0
1778196981.258,5657.015,0.0,0.0,0.0,0.0
1778196981.759,5657.516,0.0,0.0,0.0,0.0
1778196982.261,5658.017,0.0,0.0,0.0,0.0
1778196982.762,5658.519,0.0,0.0,0.0,0.0
1778196983.264,5659.020,0.0,0.0,0.0,0.0
1778196983.765,5659.522,0.0,0.0,0.0,0.0
1778196984.267,5660.023,0.0,0.0,0.0,0.0
1778196984.768,5660.524,0.0,0.0,0.0,0.0
1778196985.269,5661.026,0.0,0.0,0.0,0.0
1778196985.771,5661.527,0.0,0.0,0.0,0.0
1778196986.272,5662.029,0.0,0.0,0.0,0.0
1778196986.773,5662.530,0.0,0.0,0.0,0.0
1778196987.277,5663.033,0.0,0.0,0.0,0.0
1778196987.778,5663.535,0.0,0.0,0.0,0.0
1778196988.280,5664.036,0.0,0.0,0.0,0.0
1778196988.781,5664.538,0.0,0.0,0.0,0.0
1778196989.283,5665.039,0.0,0.0,0.0,0.0
1778196989.784,5665.541,0.0,0.0,0.0,0.0
1778196990.286,5666.043,0.0,0.0,0.0,0.0
1778196990.788,5666.544,0.0,0.0,0.0,0.0
1778196991.289,5667.046,0.0,0.0,0.0,0.0
1778196991.791,5667.547,0.0,0.0,0.0,0.0
1778196992.292,5668.049,0.0,0.0,0.0,0.0
1778196992.744,5668.501,0.0,0.0,0.0,0.0
1778196993.246,5669.002,0.0,0.0,0.0,0.0
1778196993.748,5669.504,0.0,0.0,0.0,0.0
1778196994.249,5670.006,0.0,0.0,0.0,0.0
1778196994.751,5670.507,0.0,0.0,0.0,0.0
1778196995.252,5671.009,0.0,0.0,0.0,0.0
1778196995.753,5671.510,0.0,0.0,0.0,0.0
1778196996.255,5672.011,0.0,0.0,0.0,0.0
1778196996.757,5672.513,0.0,0.0,0.0,0.0
1778196997.258,5673.015,0.0,0.0,0.0,0.0
1778196997.760,5673.517,0.0,0.0,0.0,0.0
1778196998.262,5674.018,0.0,0.0,0.0,0.0
1778196998.763,5674.520,0.0,0.0,0.0,0.0
1778196999.265,5675.021,0.0,0.0,0.0,0.0
1778196999.766,5675.523,0.0,0.0,0.0,0.0
1778197000.268,5676.025,0.0,0.0,0.0,0.0
1778197000.769,5676.526,0.0,0.0,0.0,0.0
1778197001.271,5677.027,0.0,0.0,0.0,0.0
1778197001.772,5677.529,0.0,0.0,0.0,0.0
1778197002.274,5678.030,0.0,0.0,0.0,0.0
1778197002.776,5678.532,0.0,0.0,0.0,0.0
1778197003.277,5679.034,0.0,0.0,0.0,0.0
1778197003.779,5679.536,0.0,0.0,0.0,0.0
1778197004.281,5680.037,0.0,0.0,0.0,0.0
1778197004.782,5680.539,0.0,0.0,0.0,0.0
1778197005.284,5681.040,0.0,0.0,0.0,0.0
1778197005.786,5681.542,0.0,0.0,0.0,0.0
1778197006.288,5682.044,0.0,0.0,0.0,0.0
1778197006.789,5682.546,0.0,0.0,0.0,0.0
1778197007.291,5683.047,0.0,0.0,0.0,0.0
1778197007.743,5683.499,0.0,0.0,0.0,0.0
1778197008.245,5684.002,0.0,0.0,0.0,0.0
1778197008.747,5684.504,0.0,0.0,0.0,0.0
1778197009.249,5685.005,0.0,0.0,0.0,0.0
1778197009.751,5685.507,0.0,0.0,0.0,0.0
1778197010.252,5686.009,0.0,0.0,0.0,0.0
