time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778196762.999,5438.756,1002.5897216796875,0.0,46.1,90.27484893798828,0.0015043385792523623,0.0,0.0001274854876101017
1778196763.952,5439.708,1002.5772705078125,0.0,46.09,89.97361755371094,0.0010892143473029137,0.0,0.0001878465263871476
1778196764.954,5440.711,1002.5848388671875,0.0,46.09,89.95777130126953,0.001657978049479425,0.0,0.001102593494579196
1778196765.958,5441.714,1002.5623168945312,0.0,46.09,90.11894989013672,0.0012311347527429461,0.0,0.000484173622680828
1778196766.960,5442.717,1002.5571899414062,0.0,46.09,90.14801025390625,0.0006027026101946831,0.0,0.0003308334562461823
1778196767.963,5443.720,1002.5899658203125,0.0,46.09,90.2325668334961,0.0005202330066822469,0.0,0.0003958045272156596
1778196768.966,5444.723,1002.5748291015625,0.0,46.09,90.06346893310547,0.00048250932013615966,0.0,8.998042903840542e-05
1778196769.969,5445.726,1002.5922241210938,0.0,46.1,90.31184387207031,-0.00024755712365731597,0.0,0.0007683900184929371
1778196770.972,5446.728,1002.5772705078125,0.0,46.09,89.96041107177734,7.594010821776465e-05,0.0,0.00041470371070317924
1778196771.975,5447.731,1002.5848388671875,0.0,46.09,90.00004577636719,-3.176056270604022e-05,0.0,0.0010134874610230327
1778196772.979,5448.736,1002.562255859375,0.0,46.09,90.14801025390625,-0.0004890644922852516,0.0,0.0005292301648296416
1778196773.982,5449.739,1002.5821533203125,0.0,46.1,90.31712341308594,-0.0003931271785404533,0.0,0.0003365515440236777
1778196774.985,5450.742,1002.5700073242188,0.0,46.09,90.03175354003906,4.941863153362647e-05,0.0,0.00042894971556961536
1778196775.988,5451.745,1002.567138671875,0.0,46.09,89.91812896728516,0.0002670332323759794,0.0,0.00040093171992339194
1778196776.992,5452.748,1002.57958984375,0.0,46.1,89.81243896484375,-0.00014203863975126296,0.0,0.0011305933585390449
1778196777.995,5453.752,1002.5572509765625,0.0,46.09,90.2352066040039,5.0145594286732376e-05,0.0,0.0009902594611048698
1778196778.998,5454.755,1002.5946655273438,0.0,46.1,90.06346893310547,-0.00022147782146930695,0.0,0.0008647316717542708
