timestamp_utc,elapsed_s,mode,led,polar_deg,azimuth_deg,sample_index,dac_code,target_current_a,led_current_a,bridge_temperature_c,sgt_tia_v,sol_tia_v,external_pd_v
2026-07-29T21:14:00.860753+00:00,79.585188,current,rgb,-90.000,-90.000,15,700,0.258700,0.259005682,25.0000,3.692318201,3.731261492,1.649121642
2026-07-29T21:14:01.011110+00:00,79.735544,current,rgb,-90.000,-90.000,16,700,0.258700,0.258977273,25.0000,3.692550421,3.731317520,1.648785710
2026-07-29T21:14:01.161438+00:00,79.885871,current,rgb,-90.000,-90.000,17,700,0.258700,0.259005682,25.0000,3.692430019,3.731324673,1.648974419
2026-07-29T21:14:01.311915+00:00,80.036348,current,rgb,-90.000,-90.000,18,700,0.258700,0.259005682,25.0000,3.692591190,3.731430769,1.649078488
2026-07-29T21:14:01.462235+00:00,80.186669,current,rgb,-90.000,-90.000,19,700,0.258700,0.258977273,25.0000,3.692427635,3.731406689,1.649144173
2026-07-29T21:14:05.163381+00:00,83.887809,current,rgb,-90.000,-45.000,0,700,0.258700,0.259034091,25.0000,3.693339348,3.732520580,1.648961782
2026-07-29T21:14:05.313919+00:00,84.038351,current,rgb,-90.000,-45.000,1,700,0.258700,0.259034091,25.0000,3.693392754,3.732510090,1.649060607
2026-07-29T21:14:05.464399+00:00,84.188830,current,rgb,-90.000,-45.000,2,700,0.258700,0.258948864,25.0000,3.693546295,3.732334137,1.648962259
2026-07-29T21:14:05.614806+00:00,84.339235,current,rgb,-90.000,-45.000,3,700,0.258700,0.259005682,25.0000,3.693414211,3.732555389,1.649279118
2026-07-29T21:14:05.765307+00:00,84.489740,current,rgb,-90.000,-45.000,4,700,0.258700,0.259034091,25.0000,3.693483353,3.732567310,1.649144888
2026-07-29T21:14:05.915691+00:00,84.640125,current,rgb,-90.000,-45.000,5,700,0.258700,0.259034091,25.0000,3.693722725,3.732838392,1.649014711
2026-07-29T21:14:06.066056+00:00,84.790489,current,rgb,-90.000,-45.000,6,700,0.258700,0.258920455,25.0000,3.693649769,3.732717991,1.649147272
2026-07-29T21:14:06.216441+00:00,84.940873,current,rgb,-90.000,-45.000,7,700,0.258700,0.259034091,25.0000,3.693577290,3.732657909,1.648899198
2026-07-29T21:14:06.366797+00:00,85.091230,current,rgb,-90.000,-45.000,8,700,0.258700,0.259034091,25.0000,3.693813086,3.732858896,1.649063826
2026-07-29T21:14:06.517149+00:00,85.241583,current,rgb,-90.000,-45.000,9,700,0.258700,0.259062500,25.0000,3.693934679,3.732924461,1.649208546
2026-07-29T21:14:06.667455+00:00,85.391889,current,rgb,-90.000,-45.000,10,700,0.258700,0.259034091,25.0000,3.693845510,3.732787132,1.649084330
