time_unix,monotonic,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
1778197105.070,5780.826,0.04854686185717583,-0.03080206736922264,-1.7098467350006104,0.0007666186429560184,0.0004136509960517287,-0.0004154721973463893
1778197105.320,5781.077,0.048540640622377396,-0.03081175684928894,-1.7098560333251953,0.0014178133569657803,0.0011013278272002935,-0.00026681344024837017
1778197105.571,5781.328,0.04828688129782677,-0.03083464317023754,-1.7098578214645386,-0.002102717524394393,-0.0004669597838073969,-0.0001816761214286089
1778197105.822,5781.578,0.048280879855155945,-0.03082742542028427,-1.7098435163497925,-0.00015523542242590338,-0.0004857662133872509,0.00017943093553185463
1778197106.072,5781.829,0.04842358082532883,-0.030901025980710983,-1.7097769975662231,6.863356975372881e-05,0.00034241192042827606,-8.830172009766102e-05
1778197106.273,5782.030,0.04852079972624779,-0.030885843560099602,-1.709795355796814,0.0016467600362375379,0.0006305649876594543,-0.0003471702802926302
1778197106.524,5782.280,0.04852971434593201,-0.03089163824915886,-1.7098610401153564,-0.00012894964311271906,0.00016699731349945068,-0.0005777848418802023
1778197106.774,5782.531,0.04849183186888695,-0.03090248815715313,-1.7098666429519653,6.038218270987272e-05,4.774145781993866e-05,-0.0005014407215639949
1778197107.025,5782.782,0.048364054411649704,-0.030925840139389038,-1.709835410118103,-0.0002803961979225278,0.00019814865663647652,0.001013575354591012
1778197107.276,5783.032,0.04841417074203491,-0.030931729823350906,-1.7098208665847778,0.00023429373686667532,-0.0006085657514631748,0.00026156369131058455
1778197107.527,5783.283,0.0484330840408802,-0.030939968302845955,-1.7097800970077515,-0.0002883717243093997,-4.575634375214577e-05,0.0002421982353553176
1778197107.777,5783.534,0.04853181540966034,-0.03097360208630562,-1.709991216659546,-7.603017002111301e-05,-0.0015886265318840742,-0.000162051641382277
1778197108.028,5783.784,0.04856463149189949,-0.030876804143190384,-1.7100093364715576,-0.001032608444802463,-0.0003265568520873785,-0.00021899223793298006
1778197108.279,5784.035,0.04842120036482811,-0.030899886041879654,-1.7100032567977905,-0.0017604550812393427,-0.0009345480939373374,-0.00012675777543336153
1778197108.529,5784.286,0.04837103188037872,-0.030923476442694664,-1.709985613822937,-0.0006063401815481484,-0.0006728625157848,-0.0002549277851358056
1778197108.780,5784.537,0.048397958278656006,-0.030890995636582375,-1.709999680519104,0.005050914362072945,0.0015490084188058972,-0.00026510271709412336
1778197109.031,5784.787,0.04875970631837845,-0.0307628083974123,-1.71010422706604,-0.005935855209827423,-0.0011199245927855372,0.0007383449701592326
1778197109.281,5785.038,0.04878147318959236,-0.030772071331739426,-1.7101002931594849,-0.00045471228077076375,0.0005174160469323397,-0.0004553765757009387
1778197109.532,5785.289,0.04883936420083046,-0.03080127388238907,-1.7101130485534668,0.00038399305776692927,3.670225851237774e-05,-0.00036741408985108137
