time_unix,monotonic,voltage_24v,current_24v,voltage_12v,current_12v,voltage_5v,current_5v
1778197105.170,5780.926,22.68800163269043,0.47200003266334534,12.42400074005127,-0.004000000189989805,5.368000030517578,0.9239999651908875
1778197106.173,5781.929,22.68000030517578,0.5440000295639038,12.44800090789795,-0.00800000037997961,5.368000030517578,0.9239999651908875
1778197107.176,5782.932,22.68800163269043,0.3720000088214874,12.440000534057617,-0.004000000189989805,5.28000020980835,0.9639999866485596
1778197108.178,5783.935,22.68800163269043,0.3720000088214874,12.416000366210938,-0.004000000189989805,5.28000020980835,0.9800000190734863
1778197109.181,5784.938,22.672000885009766,0.5520000457763672,12.440000534057617,-0.004000000189989805,5.368000030517578,0.8960000276565552
1778197110.184,5785.941,22.68800163269043,0.36000001430511475,12.44800090789795,-0.012000000104308128,5.368000030517578,0.8880000114440918
1778197111.187,5786.944,22.68000030517578,0.5719999670982361,12.40000057220459,-0.004000000189989805,5.28000020980835,0.9800000190734863
1778197112.191,5787.947,22.68800163269043,0.3720000088214874,12.408000946044922,-0.004000000189989805,5.288000106811523,0.9800000190734863
1778197113.193,5788.950,22.672000885009766,0.3880000114440918,12.408000946044922,-0.004000000189989805,5.28000020980835,1.6399999856948853
1778197114.196,5789.952,22.68000030517578,0.3760000169277191,12.432000160217285,-0.004000000189989805,5.368000030517578,1.6080000400543213
1778197115.199,5790.955,22.672000885009766,0.5719999670982361,12.44800090789795,-0.004000000189989805,5.28000020980835,1.1920000314712524
1778197116.202,5791.958,22.68000030517578,0.3760000169277191,12.432000160217285,-0.00800000037997961,5.368000030517578,0.968000054359436
1778197117.205,5792.961,22.672000885009766,0.5920000076293945,12.40000057220459,-0.004000000189989805,5.28000020980835,1.0119999647140503
1778197118.207,5793.964,22.68000030517578,0.3680000305175781,12.40000057220459,-0.004000000189989805,5.368000030517578,0.968000054359436
1778197119.210,5794.967,22.68000030517578,0.3800000250339508,12.408000946044922,-0.004000000189989805,5.28000020980835,1.6399999856948853
1778197120.213,5795.969,22.68000030517578,0.3880000114440918,12.40000057220459,-0.004000000189989805,5.28000020980835,1.0200001001358032
1778197121.216,5796.973,22.672000885009766,0.3720000088214874,12.408000946044922,-0.004000000189989805,5.28000020980835,1.5640000104904175
1778197122.169,5797.926,22.68000030517578,0.3800000250339508,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6720000505447388
1778197123.172,5798.928,22.68000030517578,0.3840000033378601,12.440000534057617,-0.004000000189989805,5.28000020980835,0.9879999756813049
1778197124.175,5799.932,22.68000030517578,0.35600000619888306,12.440000534057617,-0.004000000189989805,5.368000030517578,0.9399999976158142
1778197125.178,5800.934,22.68000030517578,0.3760000169277191,12.456000328063965,-0.00800000037997961,5.28000020980835,1.0080000162124634
1778197126.181,5801.937,22.68000030517578,0.3920000195503235,12.40000057220459,-0.004000000189989805,5.28000020980835,1.0160000324249268
1778197127.185,5802.941,22.68000030517578,0.3760000169277191,12.408000946044922,-0.004000000189989805,5.28000020980835,1.6360000371932983
1778197128.188,5803.944,22.68000030517578,0.3920000195503235,12.408000946044922,0.0,5.28000020980835,1.040000081062317
1778197129.191,5804.948,22.68000030517578,0.3760000169277191,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6759999990463257
1778197130.194,5805.951,22.68000030517578,0.3760000169277191,12.44800090789795,-0.00800000037997961,5.28000020980835,0.9840000867843628
1778197131.197,5806.953,22.672000885009766,0.5120000243186951,12.42400074005127,-0.004000000189989805,5.28000020980835,1.6680001020431519
1778197132.200,5807.956,22.68000030517578,0.3800000250339508,12.40000057220459,-0.004000000189989805,5.28000020980835,1.6319999694824219
1778197133.203,5808.959,22.672000885009766,0.5839999914169312,12.416000366210938,-0.004000000189989805,5.28000020980835,1.5040000677108765
1778197134.206,5809.962,22.68000030517578,0.36000001430511475,12.416000366210938,-0.004000000189989805,5.28000020980835,1.5920000076293945
1778197135.209,5810.965,22.672000885009766,0.3880000114440918,12.408000946044922,-0.004000000189989805,5.368000030517578,0.9239999651908875
1778197136.212,5811.968,22.672000885009766,0.36400002241134644,12.416000366210938,-0.004000000189989805,5.28000020980835,1.6480001211166382
1778197137.215,5812.971,22.68000030517578,0.3720000088214874,12.408000946044922,-0.004000000189989805,5.28000020980835,0.9840000867843628
1778197138.217,5813.974,22.672000885009766,0.5920000076293945,12.408000946044922,-0.004000000189989805,5.28000020980835,1.6720000505447388
1778197139.170,5814.927,22.68000030517578,0.5520000457763672,12.456000328063965,-0.004000000189989805,5.368000030517578,0.8880000114440918
1778197140.173,5815.930,22.672000885009766,0.5559999942779541,12.40000057220459,-0.004000000189989805,5.368000030517578,1.3079999685287476
1778197141.176,5816.932,22.68000030517578,0.3680000305175781,12.416000366210938,-0.004000000189989805,5.368000030517578,0.9359999895095825
1778197142.179,5817.935,22.672000885009766,0.5760000348091125,12.408000946044922,-0.004000000189989805,5.312000274658203,1.596000075340271
1778197143.182,5818.938,22.672000885009766,0.3800000250339508,12.44800090789795,-0.00800000037997961,5.28000020980835,0.9840000867843628
1778197144.184,5819.941,22.68000030517578,0.5200000405311584,12.44800090789795,-0.004000000189989805,5.368000030517578,1.5760000944137573
1778197145.188,5820.944,22.68000030517578,0.36400002241134644,12.408000946044922,0.0,5.368000030517578,0.9160000085830688
1778197146.191,5821.948,22.68000030517578,0.36000001430511475,12.44800090789795,-0.004000000189989805,5.368000030517578,0.9120000004768372
1778197147.194,5822.951,22.68000030517578,0.3800000250339508,12.408000946044922,-0.004000000189989805,5.28000020980835,1.0
1778197148.197,5823.953,22.672000885009766,0.5839999914169312,12.440000534057617,-0.004000000189989805,5.28000020980835,1.0240000486373901
1778197149.200,5824.956,22.672000885009766,0.3800000250339508,12.440000534057617,-0.004000000189989805,5.28000020980835,1.6360000371932983
1778197150.203,5825.959,22.672000885009766,0.5680000185966492,12.44800090789795,-0.00800000037997961,5.28000020980835,0.9840000867843628
1778197151.206,5826.962,22.672000885009766,0.5719999670982361,12.440000534057617,-0.00800000037997961,5.28000020980835,1.6360000371932983
1778197152.209,5827.965,22.68000030517578,0.3760000169277191,12.44800090789795,-0.00800000037997961,5.28000020980835,0.9920000433921814
1778197153.212,5828.968,22.672000885009766,0.5680000185966492,12.40000057220459,-0.004000000189989805,5.28000020980835,1.0160000324249268
1778197154.215,5829.972,22.672000885009766,0.3720000088214874,12.408000946044922,-0.004000000189989805,5.28000020980835,0.9879999756813049
1778197155.218,5830.975,22.68000030517578,0.3760000169277191,12.408000946044922,-0.004000000189989805,5.28000020980835,1.040000081062317
1778197156.171,5831.927,22.68000030517578,0.36000001430511475,12.44800090789795,-0.00800000037997961,5.368000030517578,0.9399999976158142
1778197157.174,5832.930,22.68000030517578,0.3800000250339508,12.408000946044922,-0.004000000189989805,5.368000030517578,0.9879999756813049
1778197158.177,5833.933,22.68000030517578,0.40400001406669617,12.408000946044922,-0.004000000189989805,5.28000020980835,1.0759999752044678
1778197159.179,5834.936,22.68000030517578,0.36400002241134644,12.44800090789795,-0.004000000189989805,5.360000133514404,0.8999999761581421
1778197160.182,5835.939,22.68000030517578,0.35600000619888306,12.408000946044922,-0.004000000189989805,5.368000030517578,0.9080000519752502
