time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778197105.019,5780.776,1778197105.013102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778197105.270,5781.027,1778197105.264254,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197105.521,5781.277,1778197105.5149562,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197105.772,5781.528,1778197105.7659707,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197106.022,5781.779,1778197106.0166335,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197106.273,5782.030,1778197106.2673273,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197106.524,5782.280,1778197106.5182025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197106.774,5782.531,1778197106.768922,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197107.025,5782.782,1778197107.0201004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778197107.276,5783.032,1778197107.270863,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197107.527,5783.283,1778197107.5215392,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197107.777,5783.534,1778197107.7722368,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197108.028,5783.784,1778197108.0228896,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197108.279,5784.035,1778197108.2740166,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197108.529,5784.286,1778197108.524819,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197108.780,5784.537,1778197108.775569,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197109.031,5784.787,1778197109.0262609,4.016923940000197,24.853515625,6.201724135343278,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197109.281,5785.038,1778197109.2769327,6.036842237000201,22.8515625,6.207777770551215,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197109.532,5785.289,1778197109.5275965,6.036842237000201,22.8515625,6.207777770551215,12.0,1.0,1.0,0.0,0.0,1.0,0.0
1778197109.783,5785.540,1778197109.7783206,6.036842237000201,22.8515625,6.207777770551215,12.0,1.0,1.0,0.0,0.0,1.0,0.0
