time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778206860.526,1223.198,0.0,0.0,0.0,0.0,0.0,0
1778206861.027,1223.699,0.0,0.0,0.0,0.0,0.0,0
1778206861.528,1224.201,0.0,0.0,0.0,0.0,0.0,0
1778206862.030,1224.702,0.0,0.0,0.0,0.0,0.0,0
1778206862.531,1225.203,0.0,0.0,0.0,0.0,0.0,0
1778206863.033,1225.705,0.0,0.0,0.0,0.0,0.0,0
1778206863.534,1226.206,0.0,0.0,0.0,0.0,0.0,0
1778206864.036,1226.708,0.0,0.0,0.0,0.0,0.0,0
1778206864.537,1227.209,0.0,0.0,0.0,0.0,0.0,0
1778206865.039,1227.711,0.0,0.0,0.0,0.0,0.0,0
1778206865.540,1228.212,0.0,0.0,0.0,0.0,0.0,0
1778206866.042,1228.714,0.0,0.0,0.0,0.0,0.0,0
1778206866.544,1229.216,0.0,0.0,0.0,0.0,0.0,0
1778206867.045,1229.718,0.0,0.0,0.0,0.0,0.0,0
1778206867.547,1230.219,0.0,0.0,0.0,0.0,0.0,0
1778206868.048,1230.720,0.0,0.0,0.0,0.0,0.0,0
1778206868.549,1231.222,0.0,0.0,0.0,0.0,0.0,0
1778206869.051,1231.723,0.0,0.0,0.0,0.0,0.0,0
1778206869.552,1232.224,0.0,0.0,0.0,0.0,0.0,0
1778206870.054,1232.726,0.0,0.0,0.0,0.0,0.0,0
1778206870.555,1233.227,0.0,0.0,0.0,0.0,0.0,0
1778206871.057,1233.729,0.0,0.0,0.0,0.0,0.0,0
1778206871.558,1234.230,0.0,0.0,0.0,0.0,0.0,0
1778206872.059,1234.732,0.0,0.0,0.0,0.0,0.0,0
1778206872.561,1235.233,0.0,0.0,0.0,0.0,0.0,0
1778206873.062,1235.734,0.0,0.0,0.0,0.0,0.0,0
1778206873.563,1236.236,0.0,0.0,0.0,0.0,0.0,0
1778206874.065,1236.737,0.0,0.0,0.0,0.0,0.0,0
1778206874.566,1237.238,0.0,0.0,0.0,0.0,0.0,0
1778206875.067,1237.740,0.0,0.0,0.0,0.0,0.0,0
1778206875.569,1238.241,0.0,0.0,0.0,0.0,0.0,0
1778206876.070,1238.742,0.0,0.0,0.0,0.0,0.0,0
1778206876.572,1239.244,0.0,0.0,0.0,0.0,0.0,0
1778206877.023,1239.695,0.0,0.0,0.0,0.0,0.0,0
1778206877.524,1240.196,0.0,0.0,0.0,0.0,0.0,0
1778206878.026,1240.698,0.0,0.0,0.0,0.0,0.0,0
1778206878.527,1241.199,0.0,0.0,0.0,0.0,0.0,0
1778206879.029,1241.701,0.0,0.0,0.0,0.0,0.0,0
1778206879.530,1242.202,0.0,0.0,0.0,0.0,0.0,0
1778206880.031,1242.704,0.0,0.0,0.0,0.0,0.0,0
1778206880.533,1243.205,0.0,0.0,0.0,0.0,0.0,0
1778206881.034,1243.707,0.0,0.0,0.0,0.0,0.0,0
