time_unix,monotonic,active,lat,lon,alt_msl,speed_ms,heading_deg,fix_type,num_sv
1778206860.876,1223.549,1,0.0,0.0,0.0,0.0,0.0,0,0
1778206861.879,1224.552,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206862.882,1225.555,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206863.885,1226.558,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206864.888,1227.560,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206865.891,1228.564,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206866.895,1229.567,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206867.898,1230.570,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206868.900,1231.573,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206869.903,1232.575,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206870.856,1233.528,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206871.859,1234.531,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206872.861,1235.534,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206873.864,1236.536,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206874.867,1237.539,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206875.870,1238.542,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206876.872,1239.545,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206877.875,1240.547,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206878.878,1241.550,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206879.881,1242.553,1,0.0,0.0,-17.0,0.0,0.0,0,0
1778206880.884,1243.556,1,0.0,0.0,-17.0,0.0,0.0,0,0
