time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active
1778196408.260,5084.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196408.761,5084.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196409.263,5085.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196409.765,5085.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196410.266,5086.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196410.767,5086.524,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196411.269,5087.025,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196411.720,5087.477,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196412.221,5087.978,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196412.723,5088.479,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196413.224,5088.980,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196413.726,5089.482,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196414.227,5089.984,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196414.729,5090.485,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196415.230,5090.987,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196415.731,5091.488,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196416.233,5091.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196416.734,5092.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196417.236,5092.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196417.737,5093.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196418.239,5093.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196418.740,5094.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196419.241,5094.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196419.743,5095.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196420.244,5096.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196420.746,5096.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196421.248,5097.005,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196421.749,5097.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196422.251,5098.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196422.752,5098.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196423.256,5099.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196423.757,5099.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196424.259,5100.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196424.761,5100.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196425.262,5101.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196425.763,5101.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196426.265,5102.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196426.766,5102.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196427.268,5103.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196427.769,5103.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196428.220,5103.977,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196428.722,5104.478,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196429.223,5104.980,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196429.725,5105.481,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196430.226,5105.982,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196430.727,5106.484,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196431.229,5106.986,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196431.731,5107.487,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196432.232,5107.988,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196432.733,5108.490,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196433.235,5108.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196433.736,5109.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196434.238,5109.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196434.739,5110.495,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196435.240,5110.997,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196435.742,5111.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196436.244,5112.000,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196436.745,5112.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196437.246,5113.003,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196437.748,5113.504,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196438.249,5114.006,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196438.751,5114.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196439.252,5115.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196439.754,5115.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196440.255,5116.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196440.757,5116.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196441.258,5117.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196441.760,5117.516,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196442.261,5118.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196442.762,5118.519,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196443.264,5119.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196443.765,5119.522,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196444.267,5120.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196444.768,5120.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196445.220,5120.976,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196445.721,5121.478,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196446.223,5121.979,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196446.724,5122.481,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196447.226,5122.982,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196447.730,5123.486,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196448.231,5123.988,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196448.733,5124.489,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196449.234,5124.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196449.736,5125.492,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196450.237,5125.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196450.738,5126.495,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196451.240,5126.996,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196451.741,5127.498,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196452.243,5127.999,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196452.744,5128.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196453.246,5129.002,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196453.747,5129.504,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196454.248,5130.005,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196454.750,5130.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196455.251,5131.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196455.753,5131.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196456.254,5132.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196456.756,5132.512,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196457.258,5133.014,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196457.760,5133.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196458.262,5134.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196458.764,5134.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196459.265,5135.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196459.766,5135.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196460.268,5136.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196460.769,5136.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196461.220,5136.977,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196461.722,5137.478,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196462.223,5137.980,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196462.725,5138.481,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196463.226,5138.983,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196463.728,5139.484,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196464.229,5139.986,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196464.731,5140.487,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196465.233,5140.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196465.734,5141.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196466.236,5141.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196466.737,5142.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196467.238,5142.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196467.740,5143.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196468.241,5143.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196468.743,5144.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196469.244,5145.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196469.746,5145.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196470.247,5146.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196470.749,5146.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196471.250,5147.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196471.752,5147.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196472.253,5148.009,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196472.754,5148.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196473.256,5149.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196473.757,5149.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196474.259,5150.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196474.761,5150.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196475.263,5151.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196475.765,5151.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196476.266,5152.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196476.768,5152.524,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196477.269,5153.026,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196477.721,5153.477,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196478.222,5153.979,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196478.723,5154.480,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196479.225,5154.981,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196479.726,5155.483,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196480.228,5155.985,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196480.730,5156.486,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196481.231,5156.988,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196481.732,5157.489,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196482.234,5157.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196482.736,5158.492,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196483.237,5158.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196483.739,5159.495,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196484.240,5159.996,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196484.743,5160.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196485.244,5161.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196485.746,5161.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196486.247,5162.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196486.749,5162.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196487.250,5163.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196487.752,5163.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196488.253,5164.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196488.755,5164.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196489.256,5165.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196489.758,5165.515,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196490.260,5166.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196490.761,5166.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196491.263,5167.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196491.764,5167.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196492.266,5168.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196492.769,5168.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196493.221,5168.977,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196493.722,5169.479,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196494.224,5169.980,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196494.725,5170.481,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196495.229,5170.985,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196495.731,5171.487,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196496.233,5171.990,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196496.735,5172.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196497.236,5172.993,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196497.737,5173.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196498.239,5173.996,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196498.741,5174.497,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196499.242,5174.999,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196499.743,5175.500,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196500.245,5176.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196500.746,5176.503,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196501.248,5177.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196501.749,5177.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196502.250,5178.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196502.752,5178.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196503.253,5179.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196503.755,5179.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196504.256,5180.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196504.758,5180.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196505.259,5181.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196505.761,5181.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196506.263,5182.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196506.764,5182.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196507.266,5183.022,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196507.767,5183.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196508.268,5184.025,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196508.719,5184.476,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196509.221,5184.977,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196509.722,5185.479,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196510.224,5185.981,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196510.726,5186.482,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196511.228,5186.985,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196511.730,5187.486,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196512.231,5187.988,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196512.733,5188.489,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196513.234,5188.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196513.736,5189.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196514.238,5189.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196514.739,5190.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196515.241,5190.997,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196515.742,5191.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196516.244,5192.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196516.746,5192.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196517.247,5193.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196517.748,5193.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196518.250,5194.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196518.752,5194.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196519.254,5195.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196519.755,5195.512,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196520.257,5196.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196520.758,5196.515,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196521.260,5197.017,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196521.762,5197.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196522.263,5198.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196522.765,5198.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196523.266,5199.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196523.768,5199.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196524.220,5199.976,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196524.721,5200.478,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196525.223,5200.979,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196525.724,5201.481,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196526.227,5201.983,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196526.729,5202.485,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196527.230,5202.987,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196527.731,5203.488,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196528.233,5203.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196528.734,5204.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196529.236,5204.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196529.737,5205.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196530.239,5205.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196530.740,5206.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196531.243,5207.000,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196531.745,5207.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196532.246,5208.003,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196532.748,5208.504,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196533.249,5209.006,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196533.750,5209.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196534.252,5210.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196534.753,5210.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196535.255,5211.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196535.756,5211.513,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196536.258,5212.014,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196536.760,5212.516,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196537.261,5213.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196537.763,5213.519,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196538.264,5214.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196538.766,5214.522,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196539.267,5215.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196539.769,5215.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196540.220,5215.977,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196540.722,5216.478,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196541.223,5216.980,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196541.725,5217.482,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196542.227,5217.983,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196542.728,5218.485,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196543.229,5218.986,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196543.731,5219.487,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196544.233,5219.989,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196544.734,5220.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196545.236,5220.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196545.737,5221.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196546.238,5221.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196546.740,5222.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196547.241,5222.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196547.743,5223.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196548.244,5224.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196548.746,5224.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196549.247,5225.003,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196549.748,5225.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196550.250,5226.006,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196550.751,5226.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196551.253,5227.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196551.755,5227.512,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196552.257,5228.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196552.758,5228.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196553.259,5229.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196553.762,5229.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778196554.264,5230.020,0,0,1,0,0,0,0,0,0,0,0,0,1
