time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778196373.458,5049.214,15.3655719,-83.2205864,1498.15,0.45188695192337036,0.0,0
1778196374.461,5050.217,14.938766,-83.3252831,1417.565,0.43812331557273865,0.0,0
1778196375.464,5051.220,15.0653389,-83.2911506,1441.251,0.42587924003601074,0.0,0
1778196376.466,5052.223,15.3593805,-83.2148286,1496.969,0.41767168045043945,0.0,0
1778196377.469,5053.226,15.3520301,-83.2142393,1495.565,0.4127477705478668,0.0,0
1778196378.472,5054.229,15.193948,-83.2515925,1465.504,0.4056250751018524,0.0,0
1778196379.475,5055.232,15.0358299,-83.2889254,1435.717,0.4011543393135071,0.0,0
1778196380.428,5056.184,15.4538068,-83.181239,1515.071,0.39837411046028137,0.0,0
1778196381.431,5057.187,15.3116622,-83.2146496,1487.866,0.39576807618141174,0.0,0
1778196382.433,5058.190,15.1644909,-83.249305,1459.937,0.3885188698768616,0.0,0
1778196383.436,5059.193,15.0120099,-83.285273,1431.257,0.38153770565986633,0.0,0
1778196384.439,5060.196,15.1497616,-83.2481631,1457.158,0.37328433990478516,0.0,0
1778196385.442,5061.198,15.1423968,-83.2475926,1455.768,0.3668314814567566,0.0,0
1778196386.445,5062.202,15.1350318,-83.2470224,1454.38,0.3636054992675781,0.0,0
1778196387.448,5063.205,14.9824988,-83.2830549,1425.741,0.3571089804172516,0.0,0
1778196388.451,5064.208,14.835311,-83.3177163,1398.354,0.34841200709342957,0.0,0
1778196389.455,5065.211,14.9779317,-83.2793784,1424.889,0.34653380513191223,0.0,0
1778196390.457,5066.214,14.83071,-83.3140756,1397.503,0.34065109491348267,0.0,0
1778196391.461,5067.217,14.66253,-83.3540242,1366.518,0.3431722819805145,0.0,0
1778196392.463,5068.220,14.6380381,-83.3578037,1362.034,0.3453933000564575,0.0,0
1778196393.467,5069.223,14.9325322,-83.2811747,1416.421,0.34588223695755005,0.0,0
1778196394.470,5070.226,14.9251529,-83.2806233,1415.048,0.33280807733535767,0.0,0
