time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778196373.308,5049.064,0.0,0.0,0.0,0.0
1778196373.809,5049.566,0.0,0.0,0.0,0.0
1778196374.311,5050.067,0.0,0.0,0.0,0.0
1778196374.812,5050.568,0.0,0.0,0.0,0.0
1778196375.313,5051.070,0.0,0.0,0.0,0.0
1778196375.815,5051.571,0.0,0.0,0.0,0.0
1778196376.316,5052.073,0.0,0.0,0.0,0.0
1778196376.818,5052.574,0.0,0.0,0.0,0.0
1778196377.319,5053.076,0.0,0.0,0.0,0.0
1778196377.820,5053.577,0.0,0.0,0.0,0.0
1778196378.322,5054.078,0.0,0.0,0.0,0.0
1778196378.823,5054.580,0.0,0.0,0.0,0.0
1778196379.325,5055.081,0.0,0.0,0.0,0.0
1778196379.826,5055.583,0.0,0.0,0.0,0.0
1778196380.328,5056.084,0.0,0.0,0.0,0.0
1778196380.829,5056.585,0.0,0.0,0.0,0.0
1778196381.330,5057.087,0.0,0.0,0.0,0.0
1778196381.832,5057.588,0.0,0.0,0.0,0.0
1778196382.333,5058.090,0.0,0.0,0.0,0.0
1778196382.835,5058.591,0.0,0.0,0.0,0.0
1778196383.336,5059.092,0.0,0.0,0.0,0.0
1778196383.837,5059.594,0.0,0.0,0.0,0.0
1778196384.339,5060.095,0.0,0.0,0.0,0.0
1778196384.840,5060.597,0.0,0.0,0.0,0.0
1778196385.342,5061.098,0.0,0.0,0.0,0.0
1778196385.843,5061.599,0.0,0.0,0.0,0.0
1778196386.345,5062.102,0.0,0.0,0.0,0.0
1778196386.847,5062.603,0.0,0.0,0.0,0.0
1778196387.348,5063.104,0.0,0.0,0.0,0.0
1778196387.849,5063.606,0.0,0.0,0.0,0.0
1778196388.351,5064.108,0.0,0.0,0.0,0.0
1778196388.803,5064.559,0.0,0.0,0.0,0.0
1778196389.304,5065.061,0.0,0.0,0.0,0.0
1778196389.806,5065.562,0.0,0.0,0.0,0.0
1778196390.307,5066.064,0.0,0.0,0.0,0.0
1778196390.808,5066.565,0.0,0.0,0.0,0.0
1778196391.310,5067.067,0.0,0.0,0.0,0.0
1778196391.812,5067.568,0.0,0.0,0.0,0.0
1778196392.313,5068.069,0.0,0.0,0.0,0.0
1778196392.814,5068.571,0.0,0.0,0.0,0.0
1778196393.316,5069.073,0.0,0.0,0.0,0.0
1778196393.818,5069.574,0.0,0.0,0.0,0.0
1778196394.319,5070.076,0.0,0.0,0.0,0.0
1778196394.821,5070.577,0.0,0.0,0.0,0.0
1778196395.322,5071.079,0.0,0.0,0.0,0.0
1778196395.824,5071.580,0.0,0.0,0.0,0.0
1778196396.326,5072.082,0.0,0.0,0.0,0.0
1778196396.827,5072.584,0.0,0.0,0.0,0.0
1778196397.329,5073.085,0.0,0.0,0.0,0.0
1778196397.830,5073.587,0.0,0.0,0.0,0.0
1778196398.331,5074.088,0.0,0.0,0.0,0.0
1778196398.833,5074.589,0.0,0.0,0.0,0.0
1778196399.334,5075.091,0.0,0.0,0.0,0.0
1778196399.836,5075.592,0.0,0.0,0.0,0.0
1778196400.337,5076.094,0.0,0.0,0.0,0.0
1778196400.838,5076.595,0.0,0.0,0.0,0.0
1778196401.340,5077.096,0.0,0.0,0.0,0.0
1778196401.842,5077.598,0.0,0.0,0.0,0.0
1778196402.343,5078.099,0.0,0.0,0.0,0.0
1778196402.844,5078.601,0.0,0.0,0.0,0.0
1778196403.346,5079.102,0.0,0.0,0.0,0.0
1778196403.847,5079.604,0.0,0.0,0.0,0.0
1778196404.348,5080.105,0.0,0.0,0.0,0.0
1778196404.850,5080.606,0.0,0.0,0.0,0.0
1778196405.351,5081.108,0.0,0.0,0.0,0.0
1778196405.803,5081.559,0.0,0.0,0.0,0.0
1778196406.304,5082.061,0.0,0.0,0.0,0.0
1778196406.806,5082.563,0.0,0.0,0.0,0.0
1778196407.307,5083.064,0.0,0.0,0.0,0.0
1778196407.809,5083.565,0.0,0.0,0.0,0.0
1778196408.310,5084.067,0.0,0.0,0.0,0.0
1778196408.812,5084.568,0.0,0.0,0.0,0.0
1778196409.313,5085.070,0.0,0.0,0.0,0.0
1778196409.815,5085.571,0.0,0.0,0.0,0.0
1778196410.316,5086.073,0.0,0.0,0.0,0.0
1778196410.818,5086.574,0.0,0.0,0.0,0.0
1778196411.319,5087.075,0.0,0.0,0.0,0.0
1778196411.820,5087.577,0.0,0.0,0.0,0.0
1778196412.322,5088.078,0.0,0.0,0.0,0.0
1778196412.823,5088.579,0.0,0.0,0.0,0.0
1778196413.324,5089.081,0.0,0.0,0.0,0.0
1778196413.826,5089.583,0.0,0.0,0.0,0.0
1778196414.328,5090.084,0.0,0.0,0.0,0.0
1778196414.829,5090.585,0.0,0.0,0.0,0.0
1778196415.330,5091.087,0.0,0.0,0.0,0.0
1778196415.832,5091.588,0.0,0.0,0.0,0.0
1778196416.333,5092.090,0.0,0.0,0.0,0.0
1778196416.834,5092.591,0.0,0.0,0.0,0.0
1778196417.336,5093.092,0.0,0.0,0.0,0.0
1778196417.837,5093.594,0.0,0.0,0.0,0.0
1778196418.339,5094.095,0.0,0.0,0.0,0.0
1778196418.840,5094.597,0.0,0.0,0.0,0.0
1778196419.342,5095.098,0.0,0.0,0.0,0.0
1778196419.843,5095.599,0.0,0.0,0.0,0.0
1778196420.344,5096.101,0.0,0.0,0.0,0.0
1778196420.846,5096.602,0.0,0.0,0.0,0.0
1778196421.348,5097.105,0.0,0.0,0.0,0.0
1778196421.850,5097.606,0.0,0.0,0.0,0.0
1778196422.351,5098.108,0.0,0.0,0.0,0.0
1778196422.853,5098.609,0.0,0.0,0.0,0.0
1778196423.306,5099.062,0.0,0.0,0.0,0.0
1778196423.808,5099.564,0.0,0.0,0.0,0.0
1778196424.310,5100.066,0.0,0.0,0.0,0.0
1778196424.811,5100.567,0.0,0.0,0.0,0.0
1778196425.312,5101.069,0.0,0.0,0.0,0.0
1778196425.814,5101.570,0.0,0.0,0.0,0.0
1778196426.315,5102.072,0.0,0.0,0.0,0.0
1778196426.816,5102.573,0.0,0.0,0.0,0.0
1778196427.318,5103.074,0.0,0.0,0.0,0.0
1778196427.819,5103.576,0.0,0.0,0.0,0.0
1778196428.320,5104.077,0.0,0.0,0.0,0.0
1778196428.822,5104.579,0.0,0.0,0.0,0.0
1778196429.323,5105.080,0.0,0.0,0.0,0.0
1778196429.825,5105.581,0.0,0.0,0.0,0.0
1778196430.326,5106.083,0.0,0.0,0.0,0.0
1778196430.828,5106.584,0.0,0.0,0.0,0.0
1778196431.329,5107.086,0.0,0.0,0.0,0.0
1778196431.831,5107.587,0.0,0.0,0.0,0.0
1778196432.332,5108.089,0.0,0.0,0.0,0.0
1778196432.834,5108.590,0.0,0.0,0.0,0.0
1778196433.335,5109.092,0.0,0.0,0.0,0.0
1778196433.836,5109.593,0.0,0.0,0.0,0.0
1778196434.338,5110.094,0.0,0.0,0.0,0.0
1778196434.839,5110.596,0.0,0.0,0.0,0.0
1778196435.341,5111.097,0.0,0.0,0.0,0.0
1778196435.842,5111.599,0.0,0.0,0.0,0.0
1778196436.344,5112.100,0.0,0.0,0.0,0.0
1778196436.845,5112.602,0.0,0.0,0.0,0.0
1778196437.346,5113.103,0.0,0.0,0.0,0.0
1778196437.848,5113.605,0.0,0.0,0.0,0.0
1778196438.349,5114.106,0.0,0.0,0.0,0.0
1778196438.851,5114.607,0.0,0.0,0.0,0.0
1778196439.352,5115.109,0.0,0.0,0.0,0.0
1778196439.804,5115.560,0.0,0.0,0.0,0.0
1778196440.305,5116.062,0.0,0.0,0.0,0.0
1778196440.807,5116.564,0.0,0.0,0.0,0.0
1778196441.309,5117.065,0.0,0.0,0.0,0.0
1778196441.810,5117.566,0.0,0.0,0.0,0.0
1778196442.311,5118.068,0.0,0.0,0.0,0.0
1778196442.813,5118.569,0.0,0.0,0.0,0.0
1778196443.314,5119.070,0.0,0.0,0.0,0.0
1778196443.815,5119.572,0.0,0.0,0.0,0.0
1778196444.317,5120.073,0.0,0.0,0.0,0.0
1778196444.818,5120.575,0.0,0.0,0.0,0.0
1778196445.320,5121.077,0.0,0.0,0.0,0.0
1778196445.822,5121.578,0.0,0.0,0.0,0.0
1778196446.323,5122.080,0.0,0.0,0.0,0.0
1778196446.825,5122.581,0.0,0.0,0.0,0.0
1778196447.326,5123.083,0.0,0.0,0.0,0.0
1778196447.830,5123.586,0.0,0.0,0.0,0.0
1778196448.332,5124.088,0.0,0.0,0.0,0.0
1778196448.833,5124.590,0.0,0.0,0.0,0.0
1778196449.334,5125.091,0.0,0.0,0.0,0.0
1778196449.836,5125.592,0.0,0.0,0.0,0.0
1778196450.337,5126.094,0.0,0.0,0.0,0.0
1778196450.839,5126.595,0.0,0.0,0.0,0.0
1778196451.340,5127.097,0.0,0.0,0.0,0.0
1778196451.842,5127.598,0.0,0.0,0.0,0.0
1778196452.343,5128.099,0.0,0.0,0.0,0.0
1778196452.844,5128.601,0.0,0.0,0.0,0.0
1778196453.346,5129.102,0.0,0.0,0.0,0.0
1778196453.847,5129.604,0.0,0.0,0.0,0.0
1778196454.349,5130.105,0.0,0.0,0.0,0.0
1778196454.850,5130.607,0.0,0.0,0.0,0.0
1778196455.352,5131.108,0.0,0.0,0.0,0.0
1778196455.803,5131.560,0.0,0.0,0.0,0.0
1778196456.304,5132.061,0.0,0.0,0.0,0.0
1778196456.806,5132.562,0.0,0.0,0.0,0.0
1778196457.308,5133.065,0.0,0.0,0.0,0.0
1778196457.811,5133.567,0.0,0.0,0.0,0.0
1778196458.312,5134.069,0.0,0.0,0.0,0.0
1778196458.814,5134.570,0.0,0.0,0.0,0.0
1778196459.315,5135.072,0.0,0.0,0.0,0.0
1778196459.816,5135.573,0.0,0.0,0.0,0.0
1778196460.318,5136.074,0.0,0.0,0.0,0.0
1778196460.819,5136.576,0.0,0.0,0.0,0.0
1778196461.321,5137.077,0.0,0.0,0.0,0.0
1778196461.822,5137.579,0.0,0.0,0.0,0.0
1778196462.323,5138.080,0.0,0.0,0.0,0.0
1778196462.825,5138.582,0.0,0.0,0.0,0.0
1778196463.327,5139.083,0.0,0.0,0.0,0.0
1778196463.828,5139.584,0.0,0.0,0.0,0.0
1778196464.330,5140.086,0.0,0.0,0.0,0.0
1778196464.831,5140.588,0.0,0.0,0.0,0.0
1778196465.333,5141.090,0.0,0.0,0.0,0.0
1778196465.835,5141.591,0.0,0.0,0.0,0.0
1778196466.336,5142.092,0.0,0.0,0.0,0.0
1778196466.837,5142.594,0.0,0.0,0.0,0.0
1778196467.339,5143.095,0.0,0.0,0.0,0.0
1778196467.840,5143.597,0.0,0.0,0.0,0.0
1778196468.342,5144.098,0.0,0.0,0.0,0.0
1778196468.843,5144.599,0.0,0.0,0.0,0.0
1778196469.344,5145.101,0.0,0.0,0.0,0.0
1778196469.846,5145.602,0.0,0.0,0.0,0.0
1778196470.348,5146.104,0.0,0.0,0.0,0.0
1778196470.849,5146.606,0.0,0.0,0.0,0.0
1778196471.350,5147.107,0.0,0.0,0.0,0.0
1778196471.852,5147.608,0.0,0.0,0.0,0.0
1778196472.303,5148.060,0.0,0.0,0.0,0.0
1778196472.805,5148.561,0.0,0.0,0.0,0.0
1778196473.306,5149.062,0.0,0.0,0.0,0.0
1778196473.807,5149.564,0.0,0.0,0.0,0.0
1778196474.310,5150.066,0.0,0.0,0.0,0.0
1778196474.811,5150.568,0.0,0.0,0.0,0.0
1778196475.313,5151.070,0.0,0.0,0.0,0.0
1778196475.815,5151.571,0.0,0.0,0.0,0.0
1778196476.316,5152.073,0.0,0.0,0.0,0.0
1778196476.818,5152.574,0.0,0.0,0.0,0.0
1778196477.319,5153.076,0.0,0.0,0.0,0.0
1778196477.821,5153.577,0.0,0.0,0.0,0.0
1778196478.322,5154.079,0.0,0.0,0.0,0.0
1778196478.824,5154.580,0.0,0.0,0.0,0.0
1778196479.325,5155.082,0.0,0.0,0.0,0.0
1778196479.827,5155.583,0.0,0.0,0.0,0.0
1778196480.329,5156.085,0.0,0.0,0.0,0.0
1778196480.830,5156.587,0.0,0.0,0.0,0.0
1778196481.331,5157.088,0.0,0.0,0.0,0.0
1778196481.833,5157.589,0.0,0.0,0.0,0.0
1778196482.335,5158.091,0.0,0.0,0.0,0.0
1778196482.836,5158.593,0.0,0.0,0.0,0.0
1778196483.337,5159.094,0.0,0.0,0.0,0.0
1778196483.839,5159.595,0.0,0.0,0.0,0.0
1778196484.341,5160.098,0.0,0.0,0.0,0.0
1778196484.843,5160.599,0.0,0.0,0.0,0.0
1778196485.345,5161.101,0.0,0.0,0.0,0.0
1778196485.846,5161.602,0.0,0.0,0.0,0.0
1778196486.347,5162.104,0.0,0.0,0.0,0.0
1778196486.849,5162.605,0.0,0.0,0.0,0.0
1778196487.351,5163.107,0.0,0.0,0.0,0.0
1778196487.852,5163.609,0.0,0.0,0.0,0.0
1778196488.304,5164.060,0.0,0.0,0.0,0.0
1778196488.805,5164.562,0.0,0.0,0.0,0.0
1778196489.306,5165.063,0.0,0.0,0.0,0.0
1778196489.808,5165.565,0.0,0.0,0.0,0.0
1778196490.310,5166.066,0.0,0.0,0.0,0.0
1778196490.811,5166.568,0.0,0.0,0.0,0.0
1778196491.313,5167.069,0.0,0.0,0.0,0.0
1778196491.814,5167.571,0.0,0.0,0.0,0.0
1778196492.316,5168.073,0.0,0.0,0.0,0.0
1778196492.819,5168.576,0.0,0.0,0.0,0.0
1778196493.321,5169.077,0.0,0.0,0.0,0.0
1778196493.822,5169.579,0.0,0.0,0.0,0.0
1778196494.324,5170.080,0.0,0.0,0.0,0.0
1778196494.825,5170.582,0.0,0.0,0.0,0.0
1778196495.329,5171.086,0.0,0.0,0.0,0.0
1778196495.831,5171.588,0.0,0.0,0.0,0.0
1778196496.334,5172.090,0.0,0.0,0.0,0.0
1778196496.835,5172.591,0.0,0.0,0.0,0.0
1778196497.336,5173.093,0.0,0.0,0.0,0.0
1778196497.838,5173.594,0.0,0.0,0.0,0.0
1778196498.340,5174.096,0.0,0.0,0.0,0.0
1778196498.841,5174.597,0.0,0.0,0.0,0.0
1778196499.342,5175.099,0.0,0.0,0.0,0.0
1778196499.844,5175.600,0.0,0.0,0.0,0.0
1778196500.345,5176.101,0.0,0.0,0.0,0.0
1778196500.846,5176.603,0.0,0.0,0.0,0.0
1778196501.348,5177.104,0.0,0.0,0.0,0.0
1778196501.849,5177.606,0.0,0.0,0.0,0.0
1778196502.351,5178.107,0.0,0.0,0.0,0.0
1778196502.852,5178.608,0.0,0.0,0.0,0.0
