time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778196373.007,5048.763,0.0,0.0,0.0,22.6,0.0,0
1778196373.508,5049.265,0.0,0.0,0.0,22.6,0.0,0
1778196374.010,5049.766,0.0,0.0,0.0,22.6,0.0,0
1778196374.511,5050.268,0.0,0.0,0.0,22.6,0.0,0
1778196375.012,5050.769,0.0,0.0,0.0,22.6,0.0,0
1778196375.514,5051.270,0.0,0.0,0.0,22.6,0.0,0
1778196376.015,5051.772,0.0,0.0,0.0,22.6,0.0,0
1778196376.517,5052.273,0.0,0.0,0.0,22.6,0.0,0
1778196377.018,5052.775,0.0,0.0,0.0,22.6,0.0,0
1778196377.469,5053.226,0.0,0.0,0.0,22.6,0.0,0
1778196377.971,5053.727,0.0,0.0,0.0,22.6,0.0,0
1778196378.472,5054.229,0.0,0.0,0.0,22.6,0.0,0
1778196378.974,5054.730,0.0,0.0,0.0,22.6,0.0,0
1778196379.475,5055.232,0.0,0.0,0.0,22.6,0.0,0
1778196379.977,5055.733,0.0,0.0,0.0,22.6,0.0,0
1778196380.478,5056.235,0.0,0.0,0.0,22.6,0.0,0
1778196380.979,5056.736,0.0,0.0,0.0,22.6,0.0,0
1778196381.481,5057.237,0.0,0.0,0.0,22.6,0.0,0
1778196381.982,5057.739,0.0,0.0,0.0,22.6,0.0,0
1778196382.484,5058.240,0.0,0.0,0.0,22.6,0.0,0
1778196382.985,5058.742,0.0,0.0,0.0,22.6,0.0,0
1778196383.486,5059.243,0.0,0.0,0.0,22.6,0.0,0
1778196383.988,5059.744,0.0,0.0,0.0,22.6,0.0,0
1778196384.489,5060.246,0.0,0.0,0.0,22.6,0.0,0
1778196384.991,5060.747,0.0,0.0,0.0,22.6,0.0,0
1778196385.492,5061.249,0.0,0.0,0.0,22.6,0.0,0
1778196385.994,5061.750,0.0,0.0,0.0,22.6,0.0,0
1778196386.495,5062.252,0.0,0.0,0.0,22.6,0.0,0
1778196386.997,5062.753,0.0,0.0,0.0,22.6,0.0,0
1778196387.498,5063.255,0.0,0.0,0.0,22.6,0.0,0
1778196388.000,5063.756,0.0,0.0,0.0,22.6,0.0,0
1778196388.502,5064.258,0.0,0.0,0.0,22.6,0.0,0
1778196389.003,5064.760,0.0,0.0,0.0,22.6,0.0,0
1778196389.505,5065.261,0.0,0.0,0.0,22.6,0.0,0
1778196390.006,5065.763,0.0,0.0,0.0,22.6,0.0,0
1778196390.508,5066.264,0.0,0.0,0.0,22.6,0.0,0
1778196391.009,5066.765,0.0,0.0,0.0,22.6,0.0,0
1778196391.511,5067.267,0.0,0.0,0.0,22.6,0.0,0
1778196392.012,5067.769,0.0,0.0,0.0,22.6,0.0,0
1778196392.514,5068.270,0.0,0.0,0.0,22.6,0.0,0
1778196393.015,5068.772,0.0,0.0,0.0,22.6,0.0,0
1778196393.517,5069.274,0.0,0.0,0.0,22.6,0.0,0
1778196394.018,5069.775,0.0,0.0,0.0,22.6,0.0,0
1778196394.470,5070.226,0.0,0.0,0.0,22.6,0.0,0
1778196394.971,5070.728,0.0,0.0,0.0,22.6,0.0,0
1778196395.472,5071.229,0.0,0.0,0.0,22.6,0.0,0
1778196395.974,5071.731,0.0,0.0,0.0,22.6,0.0,0
1778196396.476,5072.233,0.0,0.0,0.0,22.6,0.0,0
1778196396.978,5072.734,0.0,0.0,0.0,22.6,0.0,0
1778196397.479,5073.236,0.0,0.0,0.0,22.6,0.0,0
1778196397.981,5073.737,0.0,0.0,0.0,22.6,0.0,0
1778196398.482,5074.238,0.0,0.0,0.0,22.6,0.0,0
1778196398.983,5074.740,0.0,0.0,0.0,22.6,0.0,0
1778196399.485,5075.241,0.0,0.0,0.0,22.6,0.0,0
1778196399.986,5075.743,0.0,0.0,0.0,22.6,0.0,0
1778196400.487,5076.244,0.0,0.0,0.0,22.6,0.0,0
1778196400.989,5076.745,0.0,0.0,0.0,22.6,0.0,0
1778196401.490,5077.247,0.0,0.0,0.0,22.6,0.0,0
1778196401.992,5077.748,0.0,0.0,0.0,22.6,0.0,0
1778196402.493,5078.250,0.0,0.0,0.0,22.6,0.0,0
1778196402.995,5078.751,0.0,0.0,0.0,22.6,0.0,0
1778196403.496,5079.253,0.0,0.0,0.0,22.6,0.0,0
1778196403.997,5079.754,0.0,0.0,0.0,22.6,0.0,0
1778196404.499,5080.255,0.0,0.0,0.0,22.6,0.0,0
1778196405.000,5080.757,0.0,0.0,0.0,22.6,0.0,0
1778196405.502,5081.258,0.0,0.0,0.0,22.6,0.0,0
1778196406.003,5081.760,0.0,0.0,0.0,22.6,0.0,0
1778196406.505,5082.262,0.0,0.0,0.0,22.6,0.0,0
1778196407.007,5082.763,0.0,0.0,0.0,22.6,0.0,0
1778196407.508,5083.265,0.0,0.0,0.0,22.6,0.0,0
1778196408.009,5083.766,0.0,0.0,0.0,22.6,0.0,0
1778196408.511,5084.267,0.0,0.0,0.0,22.6,0.0,0
