time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1774360472.071,28.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774360473.074,29.741,1003.442138671875,0.0,26.07,83.2489242553711,-0.3475492596626282,0.0,19.781471252441406
1774360474.076,30.744,1003.3860473632812,0.0,26.1,83.34932708740234,-0.3631881773471832,0.0,20.331501007080078
1774360475.079,31.746,1003.4110717773438,0.0,26.14,83.2489242553711,-0.40002304315567017,0.0,20.94122886657715
1774360476.081,32.748,1003.4124755859375,0.0,26.16,83.227783203125,-0.4369104206562042,0.0,21.7023868560791
1774360477.083,33.750,1003.378173828125,0.0,26.19,83.32026672363281,-0.43839332461357117,0.0,22.321386337280273
1778205672.093,34.765,1003.4221801757812,0.0,26.22,83.3466796875,-0.499864399433136,0.0,23.452390670776367
1778205673.095,35.767,1003.4197387695312,0.0,26.25,83.09038543701172,-0.4822482168674469,0.0,24.359756469726562
1778205674.098,36.770,1003.4051513671875,0.0,26.29,83.18022155761719,-0.4885612428188324,0.0,25.453720092773438
1778205675.100,37.773,1003.3898315429688,0.0,26.31,83.24628448486328,-0.49098095297813416,0.0,26.788015365600586
1778205676.105,38.777,1003.38427734375,0.0,26.34,83.46295166015625,-0.4798073470592499,0.0,28.07467269897461
1778205677.108,39.780,1003.3865966796875,0.0,26.37,83.27534484863281,-0.5079633593559265,0.0,29.63355255126953
1778205678.110,40.783,1003.3883666992188,0.0,26.4,83.30705261230469,-0.4932144284248352,0.0,31.087505340576172
1778205679.113,41.785,1003.4139404296875,0.0,26.44,83.28063201904297,-0.3210037648677826,0.0,1.7692244052886963
1778205680.066,42.738,1003.3975830078125,0.0,26.46,83.23571014404297,-0.30121910572052,0.0,0.5391768217086792
1778205681.068,43.741,1003.3597412109375,0.0,26.48,83.19343566894531,-0.05628792569041252,0.0,1.1462498903274536
1778205682.071,44.743,1003.4161376953125,0.0,26.52,83.13529968261719,-0.13453225791454315,0.0,2.5649330615997314
1778205683.074,45.746,1003.3938598632812,0.0,26.55,83.05339050292969,-0.08798389881849289,0.0,0.7003483176231384
1778205684.076,46.749,1003.4183349609375,0.0,26.58,83.04546356201172,-0.09434255212545395,0.0,1.1540699005126953
1778205685.079,47.752,1003.4161376953125,0.0,26.61,83.60034942626953,-0.1532261222600937,0.0,2.355865955352783
1778205686.082,48.754,1003.4264526367188,0.0,26.65,83.34932708740234,-0.2074502557516098,0.0,3.5315802097320557
1778205687.085,49.757,1003.4214477539062,0.0,26.68,83.39688873291016,-0.26914918422698975,0.0,4.851124286651611
1778205688.088,50.760,1003.3932495117188,0.0,26.7,83.227783203125,-0.2906830906867981,0.0,5.895341873168945
1778205689.091,51.763,1003.3711547851562,0.0,26.73,83.17494201660156,-0.33052754402160645,0.0,7.135790824890137
1778205690.094,52.766,1003.4102783203125,0.0,26.77,83.18814086914062,-0.33338698744773865,0.0,8.140748023986816
1778205691.096,53.768,1003.3968505859375,0.0,26.79,83.18550109863281,-0.328972190618515,0.0,9.11071491241455
1778205692.099,54.771,1003.4140625,0.0,26.82,83.28063201904297,-0.3286442160606384,0.0,10.120932579040527
1778205693.102,55.774,1003.4010620117188,0.0,26.85,83.27534484863281,-0.3020888566970825,0.0,10.850125312805176
1778205694.104,56.776,1003.3654174804688,0.0,26.87,83.10359191894531,-0.2997593879699707,0.0,11.776091575622559
1778205695.107,57.779,1003.367919921875,0.0,26.91,83.137939453125,-0.27603480219841003,0.0,12.474666595458984
1778205696.109,58.782,1003.3677978515625,0.0,26.94,83.35725402832031,-0.26020023226737976,0.0,13.217045783996582
1778205697.112,59.784,1003.372314453125,0.0,26.97,83.02168273925781,-0.2478117197751999,0.0,13.983672142028809
1778205698.065,60.737,1003.3687133789062,0.0,26.99,83.1458740234375,-0.22412312030792236,0.0,14.601805686950684
1778205699.067,61.740,1003.4021606445312,0.0,27.02,83.227783203125,-0.22570808231830597,0.0,15.430434226989746
1778205700.071,62.744,1003.349609375,0.0,27.05,83.16700744628906,-0.205966979265213,0.0,16.04532241821289
1778205701.074,63.746,1003.404052734375,0.0,27.09,83.29912567138672,-0.19831633567810059,0.0,16.773536682128906
1778205702.076,64.749,1003.38232421875,0.0,27.1,82.97412109375,-0.19377471506595612,0.0,17.48533058166504
1778205703.080,65.752,1003.3753662109375,0.0,27.14,82.9080581665039,-0.15338796377182007,0.0,0.30265241861343384
1778205704.082,66.754,1003.401123046875,0.0,27.17,83.26213073730469,-0.1459217369556427,0.0,1.3647537231445312
1778205705.085,67.757,1003.39208984375,0.0,27.2,82.66761016845703,-0.052642934024333954,0.0,0.4724152088165283
1778205706.088,68.760,1003.3983154296875,0.0,27.23,82.85256958007812,0.038752056658267975,0.0,0.20500032603740692
1778205707.091,69.763,1003.370361328125,0.0,27.26,82.89220428466797,0.027240393683314323,0.0,0.09339743107557297
1778205708.097,70.770,1003.4375610351562,0.0,27.3,82.80501556396484,0.0034662687685340643,0.0,0.14260734617710114
1778205709.103,71.775,1003.4164428710938,0.0,27.32,82.86314392089844,-0.0088184904307127,0.0,0.08057462424039841
1778205710.107,72.779,1003.4425659179688,0.0,27.35,82.81293487548828,-0.01869755983352661,0.0,0.16039228439331055
1778205711.110,73.782,1003.41748046875,0.0,27.38,82.61212158203125,-0.025546420365571976,0.0,0.05908121168613434
1778205712.114,74.786,1003.3970947265625,0.0,27.41,82.81822204589844,-0.024920068681240082,0.0,0.0976426750421524
1778205713.066,75.738,1003.3839111328125,0.0,27.44,82.9159927368164,-0.028588566929101944,0.0,0.0868937075138092
1778205714.069,76.741,1003.3848266601562,0.0,27.46,83.11944580078125,-0.02680673822760582,0.0,0.10078410059213638
1778205715.072,77.744,1003.4006958007812,0.0,27.5,83.03753662109375,-0.03616039827466011,0.0,0.14512933790683746
1778205716.075,78.747,1003.3919067382812,0.0,27.53,82.98997497558594,-0.05481122434139252,0.0,0.5934740304946899
1778205717.078,79.751,1003.3875732421875,0.0,27.55,82.99261474609375,-0.07485877722501755,0.0,1.1053996086120605
1778205718.081,80.754,1003.4169311523438,0.0,27.58,82.92127227783203,-0.11007001250982285,0.0,1.883484959602356
1778205719.084,81.757,1003.4085693359375,0.0,27.61,83.00846862792969,-0.14232958853244781,0.0,2.547452449798584
1778205720.088,82.760,1003.3976440429688,0.0,27.64,82.6438217163086,-0.16925080120563507,0.0,3.2207677364349365
1778205721.091,83.764,1003.4239501953125,0.0,27.67,82.74159240722656,-0.21697239577770233,0.0,4.096202373504639
1778205722.095,84.767,1003.3884887695312,0.0,27.69,82.76273345947266,-0.21789997816085815,0.0,4.518036365509033
1778205723.098,85.770,1003.36279296875,0.0,27.72,82.88163757324219,-0.2344844788312912,0.0,5.128925323486328
1778205724.101,86.773,1003.403564453125,0.0,27.75,82.98468780517578,-0.2197527289390564,0.0,5.438404083251953
1778205725.104,87.776,1003.4012451171875,0.0,27.78,83.05074310302734,-0.1851479709148407,0.0,5.577522277832031
1778205726.108,88.780,1003.41162109375,0.0,27.81,82.88427734375,-0.15648317337036133,0.0,5.730190277099609
1778205727.110,89.783,1003.4169311523438,0.0,27.84,83.08245086669922,-0.1144009530544281,0.0,5.8074212074279785
1778205728.114,90.786,1003.4178466796875,0.0,27.87,82.95825958251953,-0.10262782126665115,0.0,6.075378894805908
1778205729.067,91.739,1003.4036254882812,0.0,27.89,83.14058685302734,-0.07055392861366272,0.0,6.237453460693359
1778205730.070,92.742,1003.4124755859375,0.0,27.92,83.4127426147461,-0.0286445003002882,0.0,0.05646928772330284
1778205731.073,93.745,1003.3680419921875,0.0,27.95,83.32818603515625,0.011071297340095043,0.0,0.19835512340068817
1778205732.077,94.749,1003.3988647460938,0.0,27.98,83.27798461914062,-0.006521747913211584,0.0,0.5867486000061035
1778205733.080,95.752,1003.3882446289062,0.0,28.01,83.39688873291016,-0.027099546045064926,0.0,0.33179813623428345
1778205734.083,96.756,1003.3858642578125,0.0,28.03,83.43917083740234,-0.012491577304899693,0.0,0.4465743601322174
1778205735.087,97.759,1003.3934936523438,0.0,28.06,83.71924591064453,-0.01715320162475109,0.0,0.5348386168479919
1778205736.090,98.762,1003.3955078125,0.0,28.1,83.65583801269531,-0.0262132715433836,0.0,0.35046255588531494
1778205737.093,99.766,1003.3937377929688,0.0,28.12,83.3678207397461,-0.0351124182343483,0.0,0.4539751410484314
1778205738.097,100.769,1003.4052734375,0.0,28.15,83.76681518554688,-0.055622972548007965,0.0,0.7706243991851807
1778205739.101,101.774,1003.4061279296875,0.0,28.18,83.48672485351562,-0.055230170488357544,0.0,0.9430086612701416
1778205740.104,102.777,1003.415283203125,0.0,28.21,83.4814453125,-0.025366120040416718,0.0,0.09564812481403351
1778205741.107,103.779,1003.414794921875,0.0,28.24,83.59242248535156,-0.013082446530461311,0.0,0.11630021780729294
1778205742.110,104.782,1003.4254760742188,0.0,28.26,83.29647827148438,-0.02811571955680847,0.0,0.4406343102455139
