time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1774360471.570,28.237,0.0,0.0,0.0,22.5,0.0,0
1774360472.071,28.739,0.0,0.0,0.0,22.5,0.0,0
1774360472.573,29.240,0.0,0.0,0.0,22.5,0.0,0
1774360473.074,29.741,0.0,0.0,0.0,22.5,0.0,0
1774360473.575,30.242,0.0,0.0,0.0,22.5,0.0,0
1774360474.076,30.744,0.0,0.0,0.0,22.5,0.0,0
1774360474.577,31.245,0.0,0.0,0.0,22.5,0.0,0
1774360475.028,31.696,0.0,0.0,0.0,22.5,0.0,0
1774360475.530,32.197,0.0,0.0,0.0,22.5,0.0,0
1774360476.031,32.698,0.0,0.0,0.0,22.5,0.0,0
1774360476.532,33.199,0.0,0.0,0.0,22.5,0.0,0
1774360477.033,33.700,0.0,0.0,0.0,22.5,0.0,0
1774360477.534,34.202,0.0,0.0,0.0,22.5,0.0,0
1774360478.035,34.703,0.0,0.0,0.0,22.5,0.0,0
1778205672.544,35.216,0.0,0.0,0.0,22.5,0.0,0
1778205673.045,35.717,0.0,0.0,0.0,22.5,0.0,0
1778205673.547,36.219,0.0,0.0,0.0,22.5,0.0,0
1778205674.048,36.720,0.0,0.0,0.0,22.5,0.0,0
1778205674.549,37.221,0.0,0.0,0.0,22.5,0.0,0
1778205675.050,37.723,0.0,0.0,0.0,22.5,0.0,0
1778205675.552,38.225,0.0,0.0,0.0,22.4,0.0,0
1778205676.055,38.727,0.0,0.0,0.0,22.5,0.0,0
1778205676.556,39.229,0.0,0.0,0.0,22.4,0.0,0
1778205677.058,39.730,0.0,0.0,0.0,22.5,0.0,0
1778205677.559,40.231,0.0,0.0,0.0,22.5,0.0,0
1778205678.060,40.732,0.0,0.0,0.0,22.5,0.0,0
1778205678.561,41.234,0.0,0.0,0.0,22.5,0.0,0
1778205679.063,41.735,0.0,0.0,0.0,22.5,0.0,0
1778205679.564,42.237,0.0,0.0,0.0,22.5,0.0,0
1778205680.066,42.738,0.0,0.0,0.0,22.5,0.0,0
1778205680.567,43.239,0.0,0.0,0.0,22.5,0.0,0
1778205681.068,43.741,0.0,0.0,0.0,22.5,0.0,0
1778205681.570,44.242,0.0,0.0,0.0,22.5,0.0,0
1778205682.071,44.743,0.0,0.0,0.0,22.5,0.0,0
1778205682.572,45.245,0.0,0.0,0.0,22.5,0.0,0
1778205683.024,45.696,0.0,0.0,0.0,22.5,0.0,0
1778205683.525,46.197,0.0,0.0,0.0,22.5,0.0,0
1778205684.026,46.699,0.0,0.0,0.0,22.5,0.0,0
1778205684.528,47.200,0.0,0.0,0.0,22.5,0.0,0
1778205685.029,47.701,0.0,0.0,0.0,22.5,0.0,0
1778205685.531,48.203,0.0,0.0,0.0,22.5,0.0,0
1778205686.032,48.704,0.0,0.0,0.0,22.5,0.0,0
1778205686.533,49.206,0.0,0.0,0.0,22.5,0.0,0
1778205687.035,49.707,0.0,0.0,0.0,22.5,0.0,0
1778205687.536,50.209,0.0,0.0,0.0,22.5,0.0,0
1778205688.038,50.710,0.0,0.0,0.0,22.5,0.0,0
1778205688.539,51.211,0.0,0.0,0.0,22.5,0.0,0
1778205689.040,51.713,0.0,0.0,0.0,22.5,0.0,0
1778205689.542,52.214,0.0,0.0,0.0,22.5,0.0,0
1778205690.043,52.716,0.0,0.0,0.0,22.5,0.0,0
1778205690.545,53.217,0.0,0.0,0.0,22.5,0.0,0
1778205691.046,53.718,0.0,0.0,0.0,22.5,0.0,0
1778205691.547,54.220,0.0,0.0,0.0,22.5,0.0,0
1778205692.049,54.721,0.0,0.0,0.0,22.5,0.0,0
1778205692.550,55.222,0.0,0.0,0.0,22.5,0.0,0
1778205693.051,55.724,0.0,0.0,0.0,22.5,0.0,0
1778205693.553,56.225,0.0,0.0,0.0,22.4,0.0,0
1778205694.054,56.726,0.0,0.0,0.0,22.5,0.0,0
1778205694.555,57.228,0.0,0.0,0.0,22.5,0.0,0
1778205695.057,57.729,0.0,0.0,0.0,22.5,0.0,0
1778205695.558,58.230,0.0,0.0,0.0,22.5,0.0,0
1778205696.059,58.732,0.0,0.0,0.0,22.5,0.0,0
1778205696.561,59.233,0.0,0.0,0.0,22.5,0.0,0
1778205697.062,59.734,0.0,0.0,0.0,22.5,0.0,0
1778205697.563,60.236,0.0,0.0,0.0,22.5,0.0,0
1778205698.065,60.737,0.0,0.0,0.0,22.5,0.0,0
1778205698.566,61.238,0.0,0.0,0.0,22.5,0.0,0
1778205699.067,61.740,0.0,0.0,0.0,22.5,0.0,0
1778205699.569,62.241,0.0,0.0,0.0,22.5,0.0,0
1778205700.071,62.744,0.0,0.0,0.0,22.5,0.0,0
1778205700.523,63.195,0.0,0.0,0.0,22.5,0.0,0
1778205701.024,63.696,0.0,0.0,0.0,22.5,0.0,0
1778205701.525,64.197,0.0,0.0,0.0,22.5,0.0,0
1778205702.026,64.698,0.0,0.0,0.0,22.5,0.0,0
1778205702.528,65.200,0.0,0.0,0.0,22.5,0.0,0
1778205703.029,65.702,0.0,0.0,0.0,22.5,0.0,0
1778205703.531,66.203,0.0,0.0,0.0,22.5,0.0,0
1778205704.032,66.704,0.0,0.0,0.0,22.5,0.0,0
1778205704.533,67.205,0.0,0.0,0.0,22.5,0.0,0
1778205705.035,67.707,0.0,0.0,0.0,22.5,0.0,0
1778205705.536,68.209,0.0,0.0,0.0,22.5,0.0,0
1778205706.038,68.710,0.0,0.0,0.0,22.5,0.0,0
1778205706.539,69.211,0.0,0.0,0.0,22.5,0.0,0
1778205707.041,69.713,0.0,0.0,0.0,22.5,0.0,0
1778205707.544,70.217,0.0,0.0,0.0,22.5,0.0,0
1778205708.047,70.719,0.0,0.0,0.0,22.5,0.0,0
1778205708.549,71.221,0.0,0.0,0.0,22.4,0.0,0
1778205709.053,71.725,0.0,0.0,0.0,22.5,0.0,0
1778205709.555,72.227,0.0,0.0,0.0,22.5,0.0,0
1778205710.057,72.729,0.0,0.0,0.0,22.5,0.0,0
1778205710.558,73.230,0.0,0.0,0.0,22.5,0.0,0
1778205711.059,73.732,0.0,0.0,0.0,22.5,0.0,0
1778205711.561,74.233,0.0,0.0,0.0,22.5,0.0,0
1778205712.063,74.736,0.0,0.0,0.0,22.5,0.0,0
1778205712.565,75.237,0.0,0.0,0.0,22.5,0.0,0
1778205713.066,75.738,0.0,0.0,0.0,22.5,0.0,0
1778205713.567,76.240,0.0,0.0,0.0,22.5,0.0,0
1778205714.069,76.741,0.0,0.0,0.0,22.5,0.0,0
1778205714.571,77.243,0.0,0.0,0.0,22.5,0.0,0
1778205715.072,77.744,0.0,0.0,0.0,22.5,0.0,0
1778205715.523,78.196,0.0,0.0,0.0,22.5,0.0,0
1778205716.025,78.697,0.0,0.0,0.0,22.5,0.0,0
1778205716.527,79.199,0.0,0.0,0.0,22.5,0.0,0
1778205717.028,79.700,0.0,0.0,0.0,22.5,0.0,0
1778205717.530,80.202,0.0,0.0,0.0,22.5,0.0,0
1778205718.031,80.703,0.0,0.0,0.0,22.5,0.0,0
1778205718.533,81.205,0.0,0.0,0.0,22.5,0.0,0
1778205719.034,81.706,0.0,0.0,0.0,22.5,0.0,0
1778205719.536,82.208,0.0,0.0,0.0,22.5,0.0,0
1778205720.038,82.710,0.0,0.0,0.0,22.5,0.0,0
1778205720.539,83.212,0.0,0.0,0.0,22.5,0.0,0
1778205721.041,83.713,0.0,0.0,0.0,22.5,0.0,0
1778205721.543,84.215,0.0,0.0,0.0,22.5,0.0,0
1778205722.044,84.717,0.0,0.0,0.0,22.5,0.0,0
1778205722.546,85.218,0.0,0.0,0.0,22.5,0.0,0
1778205723.048,85.720,0.0,0.0,0.0,22.5,0.0,0
1778205723.550,86.222,0.0,0.0,0.0,22.5,0.0,0
1778205724.051,86.723,0.0,0.0,0.0,22.5,0.0,0
1778205724.553,87.225,0.0,0.0,0.0,22.5,0.0,0
1778205725.054,87.726,0.0,0.0,0.0,22.5,0.0,0
1778205725.556,88.228,0.0,0.0,0.0,22.5,0.0,0
1778205726.057,88.730,0.0,0.0,0.0,22.4,0.0,0
1778205726.559,89.231,0.0,0.0,0.0,22.5,0.0,0
1778205727.060,89.732,0.0,0.0,0.0,22.5,0.0,0
1778205727.562,90.234,0.0,0.0,0.0,22.5,0.0,0
1778205728.064,90.736,0.0,0.0,0.0,22.5,0.0,0
1778205728.565,91.237,0.0,0.0,0.0,22.5,0.0,0
1778205729.067,91.739,0.0,0.0,0.0,22.5,0.0,0
