time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778205700.121,62.794,0.0,0.0,0.0,0.0
1778205700.623,63.295,0.0,0.0,0.0,0.0
1778205701.124,63.796,0.0,0.0,0.0,0.0
1778205701.625,64.298,0.0,0.0,0.0,0.0
1778205702.126,64.799,0.0,0.0,0.0,0.0
1778205702.629,65.301,0.0,0.0,0.0,0.0
1778205703.130,65.802,0.0,0.0,0.0,0.0
1778205703.631,66.303,0.0,0.0,0.0,0.0
1778205704.132,66.804,0.0,0.0,0.0,0.0
1778205704.634,67.306,0.0,0.0,0.0,0.0
1778205705.135,67.807,0.0,0.0,0.0,0.0
1778205705.637,68.309,0.0,0.0,0.0,0.0
1778205706.138,68.810,0.0,0.0,0.0,0.0
1778205706.639,69.311,0.0,0.0,0.0,0.0
1778205707.141,69.814,0.0,0.0,0.0,0.0
1778205707.645,70.318,0.0,0.0,0.0,0.0
1778205708.148,70.820,0.0,0.0,0.0,0.0
1778205708.651,71.323,0.0,0.0,0.0,0.0
1778205709.153,71.825,0.0,0.0,0.0,0.0
1778205709.655,72.328,0.0,0.0,0.0,0.0
1778205710.107,72.779,0.0,0.0,0.0,0.0
1778205710.608,73.280,0.0,0.0,0.0,0.0
1778205711.110,73.782,0.0,0.0,0.0,0.0
1778205711.611,74.283,0.0,0.0,0.0,0.0
1778205712.114,74.786,0.0,0.0,0.0,0.0
1778205712.615,75.287,0.0,0.0,0.0,0.0
1778205713.116,75.788,0.0,0.0,0.0,0.0
1778205713.618,76.290,0.0,0.0,0.0,0.0
1778205714.119,76.792,0.0,0.0,0.0,0.0
1778205714.621,77.293,0.0,0.0,0.0,0.0
1778205715.122,77.795,0.0,0.0,0.0,0.0
1778205715.624,78.296,0.0,0.0,0.0,0.0
1778205716.125,78.797,0.0,0.0,0.0,0.0
1778205716.627,79.299,0.0,0.0,0.0,0.0
1778205717.129,79.801,0.0,0.0,0.0,0.0
1778205717.630,80.303,0.0,0.0,0.0,0.0
1778205718.131,80.804,0.0,0.0,0.0,0.0
1778205718.633,81.305,0.0,0.0,0.0,0.0
1778205719.135,81.807,0.0,0.0,0.0,0.0
1778205719.636,82.308,0.0,0.0,0.0,0.0
1778205720.138,82.810,0.0,0.0,0.0,0.0
1778205720.640,83.312,0.0,0.0,0.0,0.0
1778205721.142,83.814,0.0,0.0,0.0,0.0
1778205721.643,84.315,0.0,0.0,0.0,0.0
1778205722.145,84.817,0.0,0.0,0.0,0.0
1778205722.647,85.319,0.0,0.0,0.0,0.0
1778205723.148,85.821,0.0,0.0,0.0,0.0
1778205723.650,86.322,0.0,0.0,0.0,0.0
1778205724.151,86.824,0.0,0.0,0.0,0.0
1778205724.653,87.325,0.0,0.0,0.0,0.0
1778205725.154,87.827,0.0,0.0,0.0,0.0
1778205725.606,88.278,0.0,0.0,0.0,0.0
1778205726.108,88.780,0.0,0.0,0.0,0.0
1778205726.609,89.281,0.0,0.0,0.0,0.0
1778205727.110,89.783,0.0,0.0,0.0,0.0
1778205727.612,90.285,0.0,0.0,0.0,0.0
1778205728.114,90.786,0.0,0.0,0.0,0.0
1778205728.615,91.288,0.0,0.0,0.0,0.0
1778205729.117,91.789,0.0,0.0,0.0,0.0
1778205729.618,92.290,0.0,0.0,0.0,0.0
1778205730.120,92.792,0.0,0.0,0.0,0.0
1778205730.622,93.294,0.0,0.0,0.0,0.0
1778205731.123,93.795,0.0,0.0,0.0,0.0
1778205731.625,94.297,0.0,0.0,0.0,0.0
1778205732.127,94.799,0.0,0.0,0.0,0.0
1778205732.629,95.301,0.0,0.0,0.0,0.0
1778205733.130,95.803,0.0,0.0,0.0,0.0
1778205733.632,96.304,0.0,0.0,0.0,0.0
1778205734.134,96.806,0.0,0.0,0.0,0.0
1778205734.636,97.308,0.0,0.0,0.0,0.0
1778205735.137,97.809,0.0,0.0,0.0,0.0
1778205735.639,98.311,0.0,0.0,0.0,0.0
1778205736.140,98.812,0.0,0.0,0.0,0.0
1778205736.642,99.314,0.0,0.0,0.0,0.0
1778205737.143,99.816,0.0,0.0,0.0,0.0
1778205737.645,100.317,0.0,0.0,0.0,0.0
1778205738.148,100.820,0.0,0.0,0.0,0.0
1778205738.650,101.322,0.0,0.0,0.0,0.0
1778205739.152,101.824,0.0,0.0,0.0,0.0
1778205739.653,102.325,0.0,0.0,0.0,0.0
1778205740.154,102.827,0.0,0.0,0.0,0.0
1778205740.656,103.328,0.0,0.0,0.0,0.0
1778205741.107,103.779,0.0,0.0,0.0,0.0
1778205741.609,104.281,0.0,0.0,0.0,0.0
1778205742.110,104.782,0.0,0.0,0.0,0.0
1778205742.612,105.284,0.0,0.0,0.0,0.0
1778205743.114,105.786,0.0,0.0,0.0,0.0
1778205743.616,106.288,0.0,0.0,0.0,0.0
1778205744.118,106.790,0.0,0.0,0.0,0.0
1778205744.620,107.292,0.0,0.0,0.0,0.0
1778205745.121,107.793,0.0,0.0,0.0,0.0
1778205745.623,108.295,0.0,0.0,0.0,0.0
1778205746.124,108.797,0.0,0.0,0.0,0.0
1778205746.626,109.298,0.0,0.0,0.0,0.0
1778205747.128,109.800,0.0,0.0,0.0,0.0
1778205747.629,110.301,0.0,0.0,0.0,0.0
1778205748.131,110.803,0.0,0.0,0.0,0.0
1778205748.633,111.305,0.0,0.0,0.0,0.0
1778205749.134,111.807,0.0,0.0,0.0,0.0
1778205749.636,112.308,0.0,0.0,0.0,0.0
1778205750.138,112.810,0.0,0.0,0.0,0.0
1778205750.640,113.312,0.0,0.0,0.0,0.0
1778205751.141,113.813,0.0,0.0,0.0,0.0
1778205751.642,114.315,0.0,0.0,0.0,0.0
1778205752.144,114.816,0.0,0.0,0.0,0.0
1778205752.646,115.318,0.0,0.0,0.0,0.0
1778205753.148,115.820,0.0,0.0,0.0,0.0
1778205753.649,116.321,0.0,0.0,0.0,0.0
1778205754.151,116.823,0.0,0.0,0.0,0.0
1778205754.653,117.325,0.0,0.0,0.0,0.0
1778205755.155,117.827,0.0,0.0,0.0,0.0
1778205755.606,118.278,0.0,0.0,0.0,0.0
1778205756.107,118.779,0.0,0.0,0.0,0.0
1778205756.609,119.281,0.0,0.0,0.0,0.0
1778205757.111,119.783,0.0,0.0,0.0,0.0
1778205757.612,120.285,0.0,0.0,0.0,0.0
1778205758.114,120.786,0.0,0.0,0.0,0.0
1778205758.615,121.288,0.0,0.0,0.0,0.0
1778205759.117,121.789,0.0,0.0,0.0,0.0
1778205759.619,122.291,0.0,0.0,0.0,0.0
1778205760.120,122.793,0.0,0.0,0.0,0.0
1778205760.622,123.294,0.0,0.0,0.0,0.0
1778205761.123,123.796,0.0,0.0,0.0,0.0
1778205761.625,124.298,0.0,0.0,0.0,0.0
1778205762.127,124.799,0.0,0.0,0.0,0.0
1778205762.629,125.301,0.0,0.0,0.0,0.0
1778205763.130,125.803,0.0,0.0,0.0,0.0
1778205763.632,126.304,0.0,0.0,0.0,0.0
1778205764.134,126.806,0.0,0.0,0.0,0.0
1778205764.636,127.308,0.0,0.0,0.0,0.0
1778205765.137,127.810,0.0,0.0,0.0,0.0
1778205765.639,128.311,0.0,0.0,0.0,0.0
1778205766.141,128.813,0.0,0.0,0.0,0.0
1778205766.643,129.316,0.0,0.0,0.0,0.0
1778205767.145,129.817,0.0,0.0,0.0,0.0
1778205767.647,130.319,0.0,0.0,0.0,0.0
1778205768.148,130.820,0.0,0.0,0.0,0.0
1778205768.650,131.322,0.0,0.0,0.0,0.0
1778205769.152,131.824,0.0,0.0,0.0,0.0
1778205769.653,132.326,0.0,0.0,0.0,0.0
1778205770.155,132.827,0.0,0.0,0.0,0.0
1778205770.606,133.279,0.0,0.0,0.0,0.0
1778205771.108,133.780,0.0,0.0,0.0,0.0
1778205771.610,134.282,0.0,0.0,0.0,0.0
1778205772.112,134.784,0.0,0.0,0.0,0.0
1778205772.613,135.286,0.0,0.0,0.0,0.0
1778205773.115,135.787,0.0,0.0,0.0,0.0
1778205773.616,136.289,0.0,0.0,0.0,0.0
1778205774.118,136.790,0.0,0.0,0.0,0.0
1778205774.619,137.292,0.0,0.0,0.0,0.0
1778205775.121,137.793,0.0,0.0,0.0,0.0
1778205775.623,138.295,0.0,0.0,0.0,0.0
1778205776.124,138.797,0.0,0.0,0.0,0.0
1778205776.626,139.298,0.0,0.0,0.0,0.0
1778205777.128,139.800,0.0,0.0,0.0,0.0
1778205777.629,140.301,0.0,0.0,0.0,0.0
1778205778.131,140.803,0.0,0.0,0.0,0.0
1778205778.632,141.304,0.0,0.0,0.0,0.0
1778205779.134,141.806,0.0,0.0,0.0,0.0
1778205779.635,142.308,0.0,0.0,0.0,0.0
1778205780.137,142.809,0.0,0.0,0.0,0.0
1778205780.639,143.311,0.0,0.0,0.0,0.0
1778205781.140,143.813,0.0,0.0,0.0,0.0
1778205781.642,144.314,0.0,0.0,0.0,0.0
1778205782.144,144.816,0.0,0.0,0.0,0.0
1778205782.646,145.318,0.0,0.0,0.0,0.0
1778205783.147,145.820,0.0,0.0,0.0,0.0
1778205783.649,146.321,0.0,0.0,0.0,0.0
1778205784.151,146.823,0.0,0.0,0.0,0.0
1778205784.652,147.324,0.0,0.0,0.0,0.0
1778205785.154,147.826,0.0,0.0,0.0,0.0
1778205785.655,148.328,0.0,0.0,0.0,0.0
1778205786.107,148.779,0.0,0.0,0.0,0.0
1778205786.608,149.281,0.0,0.0,0.0,0.0
1778205787.110,149.782,0.0,0.0,0.0,0.0
1778205787.612,150.284,0.0,0.0,0.0,0.0
1778205788.114,150.786,0.0,0.0,0.0,0.0
1778205788.615,151.287,0.0,0.0,0.0,0.0
1778205789.117,151.789,0.0,0.0,0.0,0.0
1778205789.618,152.291,0.0,0.0,0.0,0.0
1778205790.120,152.793,0.0,0.0,0.0,0.0
1778205790.622,153.294,0.0,0.0,0.0,0.0
1778205791.123,153.796,0.0,0.0,0.0,0.0
1778205791.625,154.297,0.0,0.0,0.0,0.0
1778205792.127,154.799,0.0,0.0,0.0,0.0
1778205792.628,155.300,0.0,0.0,0.0,0.0
1778205793.130,155.802,0.0,0.0,0.0,0.0
1778205793.631,156.303,0.0,0.0,0.0,0.0
1778205794.133,156.805,0.0,0.0,0.0,0.0
1778205794.635,157.307,0.0,0.0,0.0,0.0
1778205795.137,157.809,0.0,0.0,0.0,0.0
1778205795.638,158.311,0.0,0.0,0.0,0.0
1778205796.140,158.812,0.0,0.0,0.0,0.0
1778205796.642,159.314,0.0,0.0,0.0,0.0
1778205797.144,159.816,0.0,0.0,0.0,0.0
1778205797.645,160.317,0.0,0.0,0.0,0.0
1778205798.147,160.819,0.0,0.0,0.0,0.0
1778205798.649,161.321,0.0,0.0,0.0,0.0
1778205799.151,161.823,0.0,0.0,0.0,0.0
1778205799.652,162.324,0.0,0.0,0.0,0.0
1778205800.154,162.826,0.0,0.0,0.0,0.0
1778205800.655,163.327,0.0,0.0,0.0,0.0
1778205801.106,163.779,0.0,0.0,0.0,0.0
1778205801.608,164.281,0.0,0.0,0.0,0.0
1778205802.110,164.782,0.0,0.0,0.0,0.0
1778205802.611,165.283,0.0,0.0,0.0,0.0
1778205803.113,165.785,0.0,0.0,0.0,0.0
1778205803.614,166.286,0.0,0.0,0.0,0.0
1778205804.116,166.788,0.0,0.0,0.0,0.0
1778205804.617,167.289,0.0,0.0,0.0,0.0
1778205805.118,167.791,0.0,0.0,0.0,0.0
1778205805.620,168.292,0.0,0.0,0.0,0.0
1778205806.123,168.795,0.0,0.0,0.0,0.0
1778205806.624,169.297,0.0,0.0,0.0,0.0
1778205807.126,169.798,0.0,0.0,0.0,0.0
1778205807.627,170.300,0.0,0.0,0.0,0.0
1778205808.129,170.801,0.0,0.0,0.0,0.0
1778205808.631,171.304,0.0,0.0,0.0,0.0
1778205809.134,171.806,0.0,0.0,0.0,0.0
1778205809.636,172.308,0.0,0.0,0.0,0.0
1778205810.137,172.810,0.0,0.0,0.0,0.0
1778205810.639,173.312,0.0,0.0,0.0,0.0
1778205811.141,173.814,0.0,0.0,0.0,0.0
1778205811.643,174.315,0.0,0.0,0.0,0.0
1778205812.145,174.817,0.0,0.0,0.0,0.0
1778205812.646,175.319,0.0,0.0,0.0,0.0
1778205813.148,175.820,0.0,0.0,0.0,0.0
1778205813.650,176.322,0.0,0.0,0.0,0.0
1778205814.151,176.824,0.0,0.0,0.0,0.0
1778205814.653,177.325,0.0,0.0,0.0,0.0
1778205815.155,177.827,0.0,0.0,0.0,0.0
1778205815.606,178.279,0.0,0.0,0.0,0.0
1778205816.108,178.781,0.0,0.0,0.0,0.0
1778205816.610,179.282,0.0,0.0,0.0,0.0
1778205817.112,179.784,0.0,0.0,0.0,0.0
1778205817.614,180.286,0.0,0.0,0.0,0.0
1778205818.115,180.788,0.0,0.0,0.0,0.0
1778205818.617,181.289,0.0,0.0,0.0,0.0
1778205819.119,181.791,0.0,0.0,0.0,0.0
1778205819.621,182.293,0.0,0.0,0.0,0.0
1778205820.122,182.795,0.0,0.0,0.0,0.0
1778205820.624,183.296,0.0,0.0,0.0,0.0
1778205821.126,183.798,0.0,0.0,0.0,0.0
1778205821.627,184.299,0.0,0.0,0.0,0.0
1778205822.129,184.801,0.0,0.0,0.0,0.0
1778205822.631,185.303,0.0,0.0,0.0,0.0
1778205823.133,185.805,0.0,0.0,0.0,0.0
1778205823.634,186.306,0.0,0.0,0.0,0.0
1778205824.136,186.808,0.0,0.0,0.0,0.0
1778205824.638,187.310,0.0,0.0,0.0,0.0
1778205825.139,187.811,0.0,0.0,0.0,0.0
1778205825.641,188.313,0.0,0.0,0.0,0.0
1778205826.143,188.815,0.0,0.0,0.0,0.0
1778205826.645,189.317,0.0,0.0,0.0,0.0
1778205827.147,189.819,0.0,0.0,0.0,0.0
1778205827.648,190.320,0.0,0.0,0.0,0.0
1778205828.150,190.822,0.0,0.0,0.0,0.0
1778205828.651,191.323,0.0,0.0,0.0,0.0
1778205829.154,191.826,0.0,0.0,0.0,0.0
1778205829.656,192.328,0.0,0.0,0.0,0.0
1778205830.107,192.779,0.0,0.0,0.0,0.0
1778205830.609,193.281,0.0,0.0,0.0,0.0
1778205831.110,193.783,0.0,0.0,0.0,0.0
1778205831.612,194.285,0.0,0.0,0.0,0.0
1778205832.114,194.787,0.0,0.0,0.0,0.0
1778205832.616,195.288,0.0,0.0,0.0,0.0
1778205833.118,195.790,0.0,0.0,0.0,0.0
1778205833.619,196.291,0.0,0.0,0.0,0.0
1778205834.121,196.793,0.0,0.0,0.0,0.0
1778205834.623,197.295,0.0,0.0,0.0,0.0
1778205835.125,197.797,0.0,0.0,0.0,0.0
1778205835.626,198.298,0.0,0.0,0.0,0.0
1778205836.128,198.800,0.0,0.0,0.0,0.0
1778205836.630,199.302,0.0,0.0,0.0,0.0
1778205837.131,199.803,0.0,0.0,0.0,0.0
1778205837.633,200.305,0.0,0.0,0.0,0.0
1778205838.134,200.807,0.0,0.0,0.0,0.0
1778205838.636,201.308,0.0,0.0,0.0,0.0
1778205839.138,201.810,0.0,0.0,0.0,0.0
1778205839.640,202.312,0.0,0.0,0.0,0.0
1778205840.141,202.813,0.0,0.0,0.0,0.0
1778205840.643,203.315,0.0,0.0,0.0,0.0
1778205841.144,203.817,0.0,0.0,0.0,0.0
1778205841.646,204.318,0.0,0.0,0.0,0.0
1778205842.148,204.820,0.0,0.0,0.0,0.0
1778205842.650,205.322,0.0,0.0,0.0,0.0
1778205843.151,205.824,0.0,0.0,0.0,0.0
1778205843.653,206.325,0.0,0.0,0.0,0.0
1778205844.155,206.827,0.0,0.0,0.0,0.0
1778205844.606,207.278,0.0,0.0,0.0,0.0
1778205845.108,207.780,0.0,0.0,0.0,0.0
1778205845.610,208.282,0.0,0.0,0.0,0.0
1778205846.111,208.784,0.0,0.0,0.0,0.0
1778205846.613,209.285,0.0,0.0,0.0,0.0
1778205847.115,209.787,0.0,0.0,0.0,0.0
1778205847.616,210.289,0.0,0.0,0.0,0.0
1778205848.118,210.790,0.0,0.0,0.0,0.0
1778205848.619,211.292,0.0,0.0,0.0,0.0
1778205849.121,211.793,0.0,0.0,0.0,0.0
1778205849.623,212.295,0.0,0.0,0.0,0.0
1778205850.125,212.797,0.0,0.0,0.0,0.0
1778205850.626,213.298,0.0,0.0,0.0,0.0
1778205851.128,213.800,0.0,0.0,0.0,0.0
1778205851.630,214.302,0.0,0.0,0.0,0.0
1778205852.131,214.803,0.0,0.0,0.0,0.0
1778205852.633,215.305,0.0,0.0,0.0,0.0
1778205853.134,215.806,0.0,0.0,0.0,0.0
1778205853.636,216.308,0.0,0.0,0.0,0.0
1778205854.137,216.810,0.0,0.0,0.0,0.0
1778205854.639,217.311,0.0,0.0,0.0,0.0
1778205855.140,217.813,0.0,0.0,0.0,0.0
1778205855.642,218.314,0.0,0.0,0.0,0.0
1778205856.144,218.816,0.0,0.0,0.0,0.0
1778205856.645,219.317,0.0,0.0,0.0,0.0
1778205857.147,219.819,0.0,0.0,0.0,0.0
1778205857.649,220.321,0.0,0.0,0.0,0.0
1778205858.151,220.823,0.0,0.0,0.0,0.0
1778205858.653,221.325,0.0,0.0,0.0,0.0
1778205859.154,221.827,0.0,0.0,0.0,0.0
1778205859.656,222.328,0.0,0.0,0.0,0.0
1778205860.107,222.779,0.0,0.0,0.0,0.0
1778205860.609,223.281,0.0,0.0,0.0,0.0
1778205861.110,223.782,0.0,0.0,0.0,0.0
1778205861.612,224.284,0.0,0.0,0.0,0.0
1778205862.113,224.785,0.0,0.0,0.0,0.0
1778205862.615,225.287,0.0,0.0,0.0,0.0
1778205863.116,225.788,0.0,0.0,0.0,0.0
1778205863.617,226.290,0.0,0.0,0.0,0.0
1778205864.119,226.791,0.0,0.0,0.0,0.0
1778205864.620,227.292,0.0,0.0,0.0,0.0
1778205865.122,227.794,0.0,0.0,0.0,0.0
1778205865.623,228.296,0.0,0.0,0.0,0.0
1778205866.125,228.797,0.0,0.0,0.0,0.0
1778205866.626,229.299,0.0,0.0,0.0,0.0
1778205867.128,229.800,0.0,0.0,0.0,0.0
1778205867.630,230.302,0.0,0.0,0.0,0.0
1778205868.131,230.803,0.0,0.0,0.0,0.0
1778205868.633,231.305,0.0,0.0,0.0,0.0
1778205869.134,231.807,0.0,0.0,0.0,0.0
1778205869.637,232.309,0.0,0.0,0.0,0.0
1778205870.139,232.811,0.0,0.0,0.0,0.0
1778205870.640,233.312,0.0,0.0,0.0,0.0
1778205871.142,233.814,0.0,0.0,0.0,0.0
1778205871.643,234.315,0.0,0.0,0.0,0.0
1778205872.145,234.817,0.0,0.0,0.0,0.0
1778205872.647,235.319,0.0,0.0,0.0,0.0
1778205873.148,235.821,0.0,0.0,0.0,0.0
1778205873.650,236.322,0.0,0.0,0.0,0.0
1778205874.153,236.825,0.0,0.0,0.0,0.0
1778205874.655,237.327,0.0,0.0,0.0,0.0
1778205875.107,237.779,0.0,0.0,0.0,0.0
1778205875.609,238.281,0.0,0.0,0.0,0.0
1778205876.110,238.783,0.0,0.0,0.0,0.0
1778205876.612,239.284,0.0,0.0,0.0,0.0
1778205877.114,239.786,0.0,0.0,0.0,0.0
1778205877.616,240.288,0.0,0.0,0.0,0.0
1778205878.118,240.790,0.0,0.0,0.0,0.0
1778205878.619,241.291,0.0,0.0,0.0,0.0
1778205879.121,241.793,0.0,0.0,0.0,0.0
1778205879.623,242.295,0.0,0.0,0.0,0.0
