time_unix,monotonic,target_heading_rad,heading_error_rad,source_angle_deg,source_angle_error_deg
1778205691.898,54.571,0.0,0.0,0.0,0.0
1778205692.400,55.072,0.0,0.0,0.0,0.0
1778205692.901,55.573,0.0,0.0,0.0,0.0
1778205693.402,56.075,0.0,0.0,0.0,0.0
1778205693.904,56.576,0.0,0.0,0.0,0.0
1778205694.405,57.077,0.0,0.0,0.0,0.0
1778205694.856,57.528,0.0,0.0,0.0,0.0
1778205695.358,58.030,0.0,0.0,0.0,0.0
1778205695.859,58.531,0.0,0.0,0.0,0.0
1778205696.360,59.032,0.0,0.0,0.0,0.0
1778205696.861,59.534,0.0,0.0,0.0,0.0
1778205697.363,60.035,0.0,0.0,0.0,0.0
1778205697.864,60.536,0.0,0.0,0.0,0.0
1778205698.366,61.038,0.0,0.0,0.0,0.0
1778205698.867,61.539,0.0,0.0,0.0,0.0
1778205699.368,62.040,0.0,0.0,0.0,0.0
1778205699.871,62.543,0.0,0.0,0.0,0.0
1778205700.372,63.045,0.0,0.0,0.0,0.0
1778205700.874,63.546,0.0,0.0,0.0,0.0
1778205701.375,64.047,0.0,0.0,0.0,0.0
1778205701.876,64.548,0.0,0.0,0.0,0.0
1778205702.378,65.050,0.0,0.0,0.0,0.0
1778205702.879,65.551,0.0,0.0,0.0,0.0
1778205703.380,66.053,0.0,0.0,0.0,0.0
1778205703.882,66.554,0.0,0.0,0.0,0.0
1778205704.383,67.055,0.0,0.0,0.0,0.0
1778205704.884,67.556,0.0,0.0,0.0,0.0
1778205705.386,68.058,0.0,0.0,0.0,0.0
1778205705.887,68.559,0.0,0.0,0.0,0.0
1778205706.388,69.061,0.0,0.0,0.0,0.0
1778205706.890,69.562,0.0,0.0,0.0,0.0
1778205707.394,70.066,0.0,0.0,0.0,0.0
1778205707.897,70.569,0.0,0.0,0.0,0.0
1778205708.399,71.071,0.0,0.0,0.0,0.0
1778205708.902,71.574,0.0,0.0,0.0,0.0
1778205709.404,72.077,0.0,0.0,0.0,0.0
1778205709.906,72.578,0.0,0.0,0.0,0.0
1778205710.357,73.030,0.0,0.0,0.0,0.0
1778205710.859,73.531,0.0,0.0,0.0,0.0
1778205711.361,74.033,0.0,0.0,0.0,0.0
1778205711.863,74.535,0.0,0.0,0.0,0.0
1778205712.364,75.036,0.0,0.0,0.0,0.0
1778205712.865,75.538,0.0,0.0,0.0,0.0
1778205713.367,76.039,0.0,0.0,0.0,0.0
1778205713.868,76.540,0.0,0.0,0.0,0.0
1778205714.370,77.042,0.0,0.0,0.0,0.0
1778205714.872,77.544,0.0,0.0,0.0,0.0
1778205715.373,78.045,0.0,0.0,0.0,0.0
1778205715.874,78.547,0.0,0.0,0.0,0.0
1778205716.376,79.049,0.0,0.0,0.0,0.0
1778205716.878,79.550,0.0,0.0,0.0,0.0
1778205717.380,80.052,0.0,0.0,0.0,0.0
1778205717.881,80.553,0.0,0.0,0.0,0.0
1778205718.382,81.054,0.0,0.0,0.0,0.0
1778205718.884,81.556,0.0,0.0,0.0,0.0
1778205719.385,82.058,0.0,0.0,0.0,0.0
1778205719.887,82.559,0.0,0.0,0.0,0.0
1778205720.389,83.061,0.0,0.0,0.0,0.0
1778205720.891,83.563,0.0,0.0,0.0,0.0
1778205721.392,84.065,0.0,0.0,0.0,0.0
1778205721.894,84.566,0.0,0.0,0.0,0.0
1778205722.396,85.068,0.0,0.0,0.0,0.0
1778205722.897,85.570,0.0,0.0,0.0,0.0
1778205723.399,86.071,0.0,0.0,0.0,0.0
1778205723.901,86.573,0.0,0.0,0.0,0.0
1778205724.402,87.074,0.0,0.0,0.0,0.0
1778205724.903,87.576,0.0,0.0,0.0,0.0
1778205725.405,88.077,0.0,0.0,0.0,0.0
1778205725.857,88.529,0.0,0.0,0.0,0.0
1778205726.358,89.031,0.0,0.0,0.0,0.0
1778205726.860,89.532,0.0,0.0,0.0,0.0
1778205727.361,90.033,0.0,0.0,0.0,0.0
1778205727.863,90.535,0.0,0.0,0.0,0.0
1778205728.365,91.037,0.0,0.0,0.0,0.0
1778205728.866,91.538,0.0,0.0,0.0,0.0
1778205729.367,92.040,0.0,0.0,0.0,0.0
1778205729.869,92.541,0.0,0.0,0.0,0.0
1778205730.371,93.043,0.0,0.0,0.0,0.0
1778205730.872,93.545,0.0,0.0,0.0,0.0
1778205731.374,94.046,0.0,0.0,0.0,0.0
1778205731.876,94.548,0.0,0.0,0.0,0.0
1778205732.378,95.050,0.0,0.0,0.0,0.0
1778205732.879,95.552,0.0,0.0,0.0,0.0
1778205733.381,96.053,0.0,0.0,0.0,0.0
1778205733.883,96.555,0.0,0.0,0.0,0.0
1778205734.385,97.057,0.0,0.0,0.0,0.0
1778205734.886,97.559,0.0,0.0,0.0,0.0
1778205735.388,98.060,0.0,0.0,0.0,0.0
1778205735.889,98.561,0.0,0.0,0.0,0.0
1778205736.391,99.063,0.0,0.0,0.0,0.0
1778205736.893,99.565,0.0,0.0,0.0,0.0
1778205737.395,100.067,0.0,0.0,0.0,0.0
1778205737.896,100.568,0.0,0.0,0.0,0.0
1778205738.399,101.071,0.0,0.0,0.0,0.0
1778205738.901,101.573,0.0,0.0,0.0,0.0
1778205739.402,102.074,0.0,0.0,0.0,0.0
1778205739.904,102.576,0.0,0.0,0.0,0.0
1778205740.405,103.077,0.0,0.0,0.0,0.0
1778205740.856,103.529,0.0,0.0,0.0,0.0
1778205741.358,104.030,0.0,0.0,0.0,0.0
1778205741.859,104.532,0.0,0.0,0.0,0.0
1778205742.361,105.033,0.0,0.0,0.0,0.0
1778205742.863,105.535,0.0,0.0,0.0,0.0
1778205743.365,106.037,0.0,0.0,0.0,0.0
1778205743.867,106.539,0.0,0.0,0.0,0.0
1778205744.369,107.041,0.0,0.0,0.0,0.0
1778205744.870,107.543,0.0,0.0,0.0,0.0
1778205745.372,108.044,0.0,0.0,0.0,0.0
1778205745.874,108.546,0.0,0.0,0.0,0.0
1778205746.375,109.047,0.0,0.0,0.0,0.0
1778205746.877,109.549,0.0,0.0,0.0,0.0
1778205747.378,110.051,0.0,0.0,0.0,0.0
1778205747.880,110.552,0.0,0.0,0.0,0.0
1778205748.382,111.054,0.0,0.0,0.0,0.0
1778205748.884,111.556,0.0,0.0,0.0,0.0
1778205749.385,112.057,0.0,0.0,0.0,0.0
1778205749.887,112.559,0.0,0.0,0.0,0.0
1778205750.389,113.061,0.0,0.0,0.0,0.0
1778205750.890,113.563,0.0,0.0,0.0,0.0
1778205751.392,114.064,0.0,0.0,0.0,0.0
1778205751.893,114.565,0.0,0.0,0.0,0.0
1778205752.395,115.067,0.0,0.0,0.0,0.0
1778205752.897,115.569,0.0,0.0,0.0,0.0
1778205753.398,116.071,0.0,0.0,0.0,0.0
1778205753.900,116.572,0.0,0.0,0.0,0.0
1778205754.402,117.074,0.0,0.0,0.0,0.0
1778205754.904,117.576,0.0,0.0,0.0,0.0
1778205755.406,118.078,0.0,0.0,0.0,0.0
1778205755.857,118.529,0.0,0.0,0.0,0.0
1778205756.358,119.030,0.0,0.0,0.0,0.0
1778205756.860,119.532,0.0,0.0,0.0,0.0
1778205757.362,120.034,0.0,0.0,0.0,0.0
1778205757.863,120.535,0.0,0.0,0.0,0.0
1778205758.365,121.037,0.0,0.0,0.0,0.0
1778205758.866,121.538,0.0,0.0,0.0,0.0
1778205759.368,122.040,0.0,0.0,0.0,0.0
1778205759.870,122.542,0.0,0.0,0.0,0.0
1778205760.371,123.043,0.0,0.0,0.0,0.0
1778205760.873,123.545,0.0,0.0,0.0,0.0
1778205761.374,124.047,0.0,0.0,0.0,0.0
1778205761.876,124.548,0.0,0.0,0.0,0.0
1778205762.378,125.050,0.0,0.0,0.0,0.0
1778205762.880,125.552,0.0,0.0,0.0,0.0
1778205763.381,126.053,0.0,0.0,0.0,0.0
1778205763.883,126.555,0.0,0.0,0.0,0.0
1778205764.385,127.057,0.0,0.0,0.0,0.0
1778205764.887,127.559,0.0,0.0,0.0,0.0
1778205765.388,128.060,0.0,0.0,0.0,0.0
1778205765.890,128.562,0.0,0.0,0.0,0.0
1778205766.392,129.065,0.0,0.0,0.0,0.0
1778205766.894,129.566,0.0,0.0,0.0,0.0
1778205767.396,130.068,0.0,0.0,0.0,0.0
1778205767.897,130.570,0.0,0.0,0.0,0.0
1778205768.399,131.071,0.0,0.0,0.0,0.0
1778205768.901,131.573,0.0,0.0,0.0,0.0
1778205769.403,132.075,0.0,0.0,0.0,0.0
1778205769.904,132.576,0.0,0.0,0.0,0.0
1778205770.406,133.078,0.0,0.0,0.0,0.0
1778205770.857,133.530,0.0,0.0,0.0,0.0
1778205771.359,134.031,0.0,0.0,0.0,0.0
1778205771.861,134.533,0.0,0.0,0.0,0.0
1778205772.363,135.035,0.0,0.0,0.0,0.0
1778205772.864,135.536,0.0,0.0,0.0,0.0
1778205773.365,136.038,0.0,0.0,0.0,0.0
1778205773.867,136.539,0.0,0.0,0.0,0.0
1778205774.369,137.041,0.0,0.0,0.0,0.0
1778205774.870,137.542,0.0,0.0,0.0,0.0
1778205775.372,138.044,0.0,0.0,0.0,0.0
1778205775.874,138.546,0.0,0.0,0.0,0.0
1778205776.375,139.048,0.0,0.0,0.0,0.0
1778205776.877,139.549,0.0,0.0,0.0,0.0
1778205777.378,140.050,0.0,0.0,0.0,0.0
1778205777.880,140.552,0.0,0.0,0.0,0.0
1778205778.381,141.054,0.0,0.0,0.0,0.0
1778205778.883,141.555,0.0,0.0,0.0,0.0
1778205779.385,142.057,0.0,0.0,0.0,0.0
1778205779.886,142.558,0.0,0.0,0.0,0.0
1778205780.388,143.060,0.0,0.0,0.0,0.0
1778205780.890,143.562,0.0,0.0,0.0,0.0
1778205781.391,144.063,0.0,0.0,0.0,0.0
1778205781.893,144.565,0.0,0.0,0.0,0.0
1778205782.395,145.067,0.0,0.0,0.0,0.0
1778205782.896,145.569,0.0,0.0,0.0,0.0
1778205783.398,146.071,0.0,0.0,0.0,0.0
1778205783.900,146.572,0.0,0.0,0.0,0.0
1778205784.401,147.074,0.0,0.0,0.0,0.0
1778205784.903,147.575,0.0,0.0,0.0,0.0
1778205785.405,148.077,0.0,0.0,0.0,0.0
1778205785.906,148.578,0.0,0.0,0.0,0.0
1778205786.358,149.030,0.0,0.0,0.0,0.0
1778205786.859,149.532,0.0,0.0,0.0,0.0
1778205787.361,150.033,0.0,0.0,0.0,0.0
1778205787.863,150.535,0.0,0.0,0.0,0.0
1778205788.364,151.036,0.0,0.0,0.0,0.0
1778205788.866,151.538,0.0,0.0,0.0,0.0
1778205789.367,152.040,0.0,0.0,0.0,0.0
1778205789.869,152.541,0.0,0.0,0.0,0.0
1778205790.371,153.043,0.0,0.0,0.0,0.0
1778205790.873,153.545,0.0,0.0,0.0,0.0
1778205791.374,154.046,0.0,0.0,0.0,0.0
1778205791.876,154.548,0.0,0.0,0.0,0.0
1778205792.377,155.050,0.0,0.0,0.0,0.0
1778205792.879,155.551,0.0,0.0,0.0,0.0
1778205793.380,156.053,0.0,0.0,0.0,0.0
1778205793.882,156.554,0.0,0.0,0.0,0.0
1778205794.384,157.056,0.0,0.0,0.0,0.0
1778205794.886,157.558,0.0,0.0,0.0,0.0
1778205795.388,158.060,0.0,0.0,0.0,0.0
1778205795.889,158.561,0.0,0.0,0.0,0.0
1778205796.391,159.063,0.0,0.0,0.0,0.0
1778205796.893,159.565,0.0,0.0,0.0,0.0
1778205797.394,160.066,0.0,0.0,0.0,0.0
1778205797.896,160.568,0.0,0.0,0.0,0.0
1778205798.398,161.070,0.0,0.0,0.0,0.0
1778205798.900,161.572,0.0,0.0,0.0,0.0
1778205799.401,162.073,0.0,0.0,0.0,0.0
1778205799.903,162.575,0.0,0.0,0.0,0.0
1778205800.404,163.076,0.0,0.0,0.0,0.0
1778205800.906,163.578,0.0,0.0,0.0,0.0
1778205801.357,164.030,0.0,0.0,0.0,0.0
1778205801.859,164.531,0.0,0.0,0.0,0.0
1778205802.360,165.033,0.0,0.0,0.0,0.0
1778205802.862,165.534,0.0,0.0,0.0,0.0
1778205803.363,166.036,0.0,0.0,0.0,0.0
1778205803.865,166.537,0.0,0.0,0.0,0.0
1778205804.366,167.038,0.0,0.0,0.0,0.0
1778205804.868,167.540,0.0,0.0,0.0,0.0
1778205805.369,168.041,0.0,0.0,0.0,0.0
1778205805.871,168.544,0.0,0.0,0.0,0.0
1778205806.374,169.046,0.0,0.0,0.0,0.0
1778205806.875,169.547,0.0,0.0,0.0,0.0
1778205807.377,170.049,0.0,0.0,0.0,0.0
1778205807.878,170.550,0.0,0.0,0.0,0.0
1778205808.380,171.052,0.0,0.0,0.0,0.0
1778205808.883,171.555,0.0,0.0,0.0,0.0
1778205809.385,172.057,0.0,0.0,0.0,0.0
1778205809.887,172.559,0.0,0.0,0.0,0.0
1778205810.388,173.061,0.0,0.0,0.0,0.0
1778205810.891,173.563,0.0,0.0,0.0,0.0
1778205811.392,174.065,0.0,0.0,0.0,0.0
1778205811.894,174.566,0.0,0.0,0.0,0.0
1778205812.396,175.068,0.0,0.0,0.0,0.0
1778205812.897,175.569,0.0,0.0,0.0,0.0
1778205813.399,176.071,0.0,0.0,0.0,0.0
1778205813.901,176.573,0.0,0.0,0.0,0.0
1778205814.402,177.074,0.0,0.0,0.0,0.0
1778205814.904,177.576,0.0,0.0,0.0,0.0
1778205815.406,178.078,0.0,0.0,0.0,0.0
1778205815.857,178.530,0.0,0.0,0.0,0.0
1778205816.359,179.032,0.0,0.0,0.0,0.0
1778205816.861,179.533,0.0,0.0,0.0,0.0
1778205817.363,180.035,0.0,0.0,0.0,0.0
1778205817.864,180.537,0.0,0.0,0.0,0.0
1778205818.366,181.038,0.0,0.0,0.0,0.0
1778205818.868,181.540,0.0,0.0,0.0,0.0
1778205819.370,182.042,0.0,0.0,0.0,0.0
1778205819.871,182.544,0.0,0.0,0.0,0.0
1778205820.373,183.045,0.0,0.0,0.0,0.0
1778205820.875,183.547,0.0,0.0,0.0,0.0
1778205821.376,184.049,0.0,0.0,0.0,0.0
1778205821.878,184.550,0.0,0.0,0.0,0.0
1778205822.380,185.052,0.0,0.0,0.0,0.0
1778205822.882,185.554,0.0,0.0,0.0,0.0
1778205823.383,186.056,0.0,0.0,0.0,0.0
1778205823.885,186.557,0.0,0.0,0.0,0.0
1778205824.387,187.059,0.0,0.0,0.0,0.0
1778205824.889,187.561,0.0,0.0,0.0,0.0
1778205825.390,188.062,0.0,0.0,0.0,0.0
1778205825.892,188.564,0.0,0.0,0.0,0.0
1778205826.394,189.066,0.0,0.0,0.0,0.0
1778205826.896,189.568,0.0,0.0,0.0,0.0
1778205827.397,190.070,0.0,0.0,0.0,0.0
1778205827.899,190.571,0.0,0.0,0.0,0.0
1778205828.401,191.073,0.0,0.0,0.0,0.0
1778205828.902,191.574,0.0,0.0,0.0,0.0
1778205829.405,192.077,0.0,0.0,0.0,0.0
1778205829.857,192.529,0.0,0.0,0.0,0.0
1778205830.358,193.030,0.0,0.0,0.0,0.0
1778205830.860,193.532,0.0,0.0,0.0,0.0
1778205831.361,194.033,0.0,0.0,0.0,0.0
1778205831.864,194.536,0.0,0.0,0.0,0.0
1778205832.365,195.037,0.0,0.0,0.0,0.0
1778205832.867,195.539,0.0,0.0,0.0,0.0
1778205833.368,196.041,0.0,0.0,0.0,0.0
1778205833.870,196.542,0.0,0.0,0.0,0.0
1778205834.372,197.044,0.0,0.0,0.0,0.0
1778205834.874,197.546,0.0,0.0,0.0,0.0
1778205835.375,198.048,0.0,0.0,0.0,0.0
1778205835.877,198.549,0.0,0.0,0.0,0.0
1778205836.379,199.051,0.0,0.0,0.0,0.0
1778205836.881,199.553,0.0,0.0,0.0,0.0
1778205837.382,200.054,0.0,0.0,0.0,0.0
1778205837.884,200.556,0.0,0.0,0.0,0.0
1778205838.385,201.057,0.0,0.0,0.0,0.0
1778205838.887,201.559,0.0,0.0,0.0,0.0
1778205839.389,202.061,0.0,0.0,0.0,0.0
1778205839.891,202.563,0.0,0.0,0.0,0.0
1778205840.392,203.064,0.0,0.0,0.0,0.0
1778205840.893,203.566,0.0,0.0,0.0,0.0
1778205841.395,204.067,0.0,0.0,0.0,0.0
1778205841.897,204.569,0.0,0.0,0.0,0.0
1778205842.399,205.071,0.0,0.0,0.0,0.0
1778205842.901,205.573,0.0,0.0,0.0,0.0
1778205843.402,206.074,0.0,0.0,0.0,0.0
1778205843.904,206.576,0.0,0.0,0.0,0.0
1778205844.406,207.078,0.0,0.0,0.0,0.0
1778205844.857,207.529,0.0,0.0,0.0,0.0
1778205845.359,208.031,0.0,0.0,0.0,0.0
1778205845.861,208.533,0.0,0.0,0.0,0.0
1778205846.362,209.034,0.0,0.0,0.0,0.0
1778205846.864,209.536,0.0,0.0,0.0,0.0
1778205847.366,210.038,0.0,0.0,0.0,0.0
1778205847.867,210.539,0.0,0.0,0.0,0.0
1778205848.369,211.041,0.0,0.0,0.0,0.0
1778205848.870,211.542,0.0,0.0,0.0,0.0
1778205849.372,212.044,0.0,0.0,0.0,0.0
1778205849.874,212.546,0.0,0.0,0.0,0.0
1778205850.375,213.047,0.0,0.0,0.0,0.0
1778205850.877,213.549,0.0,0.0,0.0,0.0
1778205851.379,214.051,0.0,0.0,0.0,0.0
1778205851.880,214.553,0.0,0.0,0.0,0.0
1778205852.382,215.054,0.0,0.0,0.0,0.0
1778205852.883,215.556,0.0,0.0,0.0,0.0
1778205853.385,216.057,0.0,0.0,0.0,0.0
1778205853.887,216.559,0.0,0.0,0.0,0.0
1778205854.388,217.060,0.0,0.0,0.0,0.0
1778205854.890,217.562,0.0,0.0,0.0,0.0
1778205855.391,218.063,0.0,0.0,0.0,0.0
1778205855.893,218.565,0.0,0.0,0.0,0.0
1778205856.395,219.067,0.0,0.0,0.0,0.0
1778205856.896,219.568,0.0,0.0,0.0,0.0
1778205857.398,220.070,0.0,0.0,0.0,0.0
1778205857.900,220.572,0.0,0.0,0.0,0.0
1778205858.402,221.074,0.0,0.0,0.0,0.0
1778205858.904,221.576,0.0,0.0,0.0,0.0
1778205859.405,222.077,0.0,0.0,0.0,0.0
1778205859.856,222.528,0.0,0.0,0.0,0.0
1778205860.358,223.030,0.0,0.0,0.0,0.0
1778205860.859,223.532,0.0,0.0,0.0,0.0
1778205861.361,224.033,0.0,0.0,0.0,0.0
1778205861.862,224.535,0.0,0.0,0.0,0.0
1778205862.364,225.036,0.0,0.0,0.0,0.0
1778205862.865,225.538,0.0,0.0,0.0,0.0
1778205863.367,226.039,0.0,0.0,0.0,0.0
1778205863.868,226.540,0.0,0.0,0.0,0.0
1778205864.369,227.041,0.0,0.0,0.0,0.0
1778205864.871,227.543,0.0,0.0,0.0,0.0
1778205865.373,228.045,0.0,0.0,0.0,0.0
1778205865.874,228.546,0.0,0.0,0.0,0.0
1778205866.376,229.048,0.0,0.0,0.0,0.0
1778205866.877,229.549,0.0,0.0,0.0,0.0
1778205867.379,230.051,0.0,0.0,0.0,0.0
1778205867.880,230.553,0.0,0.0,0.0,0.0
1778205868.382,231.054,0.0,0.0,0.0,0.0
1778205868.884,231.556,0.0,0.0,0.0,0.0
1778205869.386,232.058,0.0,0.0,0.0,0.0
1778205869.888,232.560,0.0,0.0,0.0,0.0
1778205870.389,233.062,0.0,0.0,0.0,0.0
1778205870.891,233.563,0.0,0.0,0.0,0.0
1778205871.392,234.064,0.0,0.0,0.0,0.0
1778205871.894,234.566,0.0,0.0,0.0,0.0
1778205872.396,235.068,0.0,0.0,0.0,0.0
1778205872.897,235.570,0.0,0.0,0.0,0.0
1778205873.399,236.072,0.0,0.0,0.0,0.0
1778205873.901,236.574,0.0,0.0,0.0,0.0
1778205874.404,237.076,0.0,0.0,0.0,0.0
1778205874.856,237.528,0.0,0.0,0.0,0.0
1778205875.358,238.030,0.0,0.0,0.0,0.0
1778205875.860,238.532,0.0,0.0,0.0,0.0
1778205876.361,239.033,0.0,0.0,0.0,0.0
1778205876.863,239.535,0.0,0.0,0.0,0.0
1778205877.365,240.037,0.0,0.0,0.0,0.0
1778205877.867,240.539,0.0,0.0,0.0,0.0
1778205878.368,241.041,0.0,0.0,0.0,0.0
1778205878.870,241.542,0.0,0.0,0.0,0.0
1778205879.372,242.044,0.0,0.0,0.0,0.0
1778205879.874,242.546,0.0,0.0,0.0,0.0
