time_unix,monotonic,press_abs,press_diff,temperature,baro_alt,climb,airspeed,groundspeed
1778205897.451,260.123,1003.4368286132812,0.0,31.96,83.16172790527344,-0.018374623730778694,0.0,0.029524661600589752
1778205898.404,261.076,1003.4314575195312,0.0,31.98,83.15115356445312,-0.017531348392367363,0.0,0.04050949588418007
1778205899.408,262.080,1003.4208374023438,0.0,31.99,82.72309875488281,-0.018049512058496475,0.0,0.028707005083560944
1778205900.411,263.083,1003.4275512695312,0.0,32.01,82.9450454711914,-0.01856233924627304,0.0,0.01194869726896286
1778205901.414,264.086,1003.4390258789062,0.0,32.03,82.87370300292969,-0.018826225772500038,0.0,0.014063353650271893
1778205902.417,265.089,1003.4612426757812,0.0,32.06,82.73895263671875,-0.019410811364650726,0.0,0.02819705754518509
1778205903.420,266.093,1003.4802856445312,0.0,32.08,82.96090698242188,-0.018505597487092018,0.0,0.03788496181368828
1778205904.424,267.096,1003.4175415039062,0.0,32.09,82.98997497558594,-0.01888037845492363,0.0,0.024973638355731964
1778205905.427,268.099,1003.439453125,0.0,32.11,83.06659698486328,-0.0180552676320076,0.0,0.009943654760718346
1778205906.430,269.102,1003.4186401367188,0.0,32.13,82.97676086425781,-0.016924023628234863,0.0,0.015461013652384281
1778205907.433,270.106,1003.440673828125,0.0,32.15,82.92391204833984,-0.01685994304716587,0.0,0.02716158889234066
1778205908.437,271.110,1003.415283203125,0.0,32.17,82.93448638916016,-0.015766765922307968,0.0,0.03542173653841019
1778205909.440,272.113,1003.444580078125,0.0,32.19,82.96619415283203,-0.016566438600420952,0.0,0.023392511531710625
1778205910.443,273.116,1003.441162109375,0.0,32.21,82.83407592773438,-0.01635747030377388,0.0,0.007206721697002649
