time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778205897.351,260.023,0.0,0.0,-17.0,-0.3043968379497528,0.0,0
1778205898.354,261.026,0.0,0.0,-17.0,-0.34814000129699707,0.0,0
1778205899.358,262.030,0.0,0.0,-17.0,-0.35232242941856384,0.0,0
1778205900.360,263.033,0.0,0.0,-17.0,-0.36091089248657227,0.0,0
1778205901.364,264.036,0.0,0.0,-17.0,-0.37571048736572266,0.0,0
1778205902.367,265.039,0.0,0.0,-17.0,-0.3927043080329895,0.0,0
1778205903.320,265.992,0.0,0.0,-17.0,-0.4094422161579132,0.0,0
1778205904.324,266.996,0.0,0.0,-17.0,-0.4276633858680725,0.0,0
1778205905.326,267.999,0.0,0.0,-17.0,-0.4327906370162964,0.0,0
1778205906.330,269.002,0.0,0.0,-17.0,-0.4377997815608978,0.0,0
1778205907.333,270.005,0.0,0.0,-17.0,-0.4415772557258606,0.0,0
1778205908.337,271.009,0.0,0.0,-17.0,-0.4445134103298187,0.0,0
1778205909.340,272.012,0.0,0.0,-17.0,-0.45143529772758484,0.0,0
1778205910.343,273.015,0.0,0.0,-17.0,-0.4578644335269928,0.0,0
