time_unix,monotonic,rpm,duty_cycle,motor_current,input_voltage,temperature,fault_code
1778205896.900,259.572,0.0,0.0,0.0,22.4,0.0,0
1778205897.401,260.073,0.0,0.0,0.0,22.4,0.0,0
1778205897.903,260.575,0.0,0.0,0.0,22.4,0.0,0
1778205898.404,261.076,0.0,0.0,0.0,22.4,0.0,0
1778205898.906,261.578,0.0,0.0,0.0,22.4,0.0,0
1778205899.408,262.080,0.0,0.0,0.0,22.4,0.0,0
1778205899.909,262.581,0.0,0.0,0.0,22.4,0.0,0
1778205900.411,263.083,0.0,0.0,0.0,22.4,0.0,0
1778205900.862,263.534,0.0,0.0,0.0,22.4,0.0,0
1778205901.364,264.036,0.0,0.0,0.0,22.4,0.0,0
1778205901.865,264.537,0.0,0.0,0.0,22.4,0.0,0
1778205902.367,265.039,0.0,0.0,0.0,22.4,0.0,0
1778205902.869,265.541,0.0,0.0,0.0,22.4,0.0,0
1778205903.370,266.043,0.0,0.0,0.0,22.4,0.0,0
1778205903.872,266.544,0.0,0.0,0.0,22.4,0.0,0
1778205904.374,267.046,0.0,0.0,0.0,22.4,0.0,0
1778205904.875,267.547,0.0,0.0,0.0,22.4,0.0,0
1778205905.376,268.049,0.0,0.0,0.0,22.4,0.0,0
1778205905.878,268.550,0.0,0.0,0.0,22.4,0.0,0
1778205906.380,269.052,0.0,0.0,0.0,22.4,0.0,0
1778205906.881,269.554,0.0,0.0,0.0,22.4,0.0,0
1778205907.383,270.055,0.0,0.0,0.0,22.4,0.0,0
1778205907.885,270.558,0.0,0.0,0.0,22.4,0.0,0
1778205908.387,271.059,0.0,0.0,0.0,22.4,0.0,0
1778205908.889,271.561,0.0,0.0,0.0,22.4,0.0,0
1778205909.390,272.062,0.0,0.0,0.0,22.4,0.0,0
1778205909.892,272.564,0.0,0.0,0.0,22.4,0.0,0
1778205910.393,273.065,0.0,0.0,0.0,22.4,0.0,0
1778205910.895,273.567,0.0,0.0,0.0,22.4,0.0,0
