time_unix,monotonic,time_unix,uptime_s,cpu_load_pct,mem_used_pct,tasks_running,pixhawk_connected,vesc_connected,power_connected,photodiode_connected,pps_synced,pps_rms_us
1778205896.749,259.421,1778205896.7398999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205897.000,259.672,1778205896.9907966,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205897.251,259.923,1778205897.2415345,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205897.501,260.174,1778205897.4924192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205897.752,260.424,1778205897.7433786,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205898.003,260.675,1778205897.994229,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205898.254,260.926,1778205898.2449265,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205898.504,261.177,1778205898.4958272,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205898.755,261.428,1778205898.746717,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205899.007,261.679,1778205898.9976814,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205899.257,261.930,1778205899.2484207,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205899.508,262.180,1778205899.4992087,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205899.759,262.431,1778205899.7499857,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205900.009,262.682,1778205900.00077,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205900.260,262.932,1778205900.2516708,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205900.511,263.183,1778205900.5025578,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205900.762,263.434,1778205900.753442,4.019907132000014,50.439453125,6.088756298157039,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205901.012,263.685,1778205901.0043232,6.042857287000004,50.439453125,6.0885561779848825,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205901.263,263.935,1778205901.255148,6.042857287000004,50.439453125,6.0885561779848825,12.0,1.0,1.0,0.0,0.0,0.0,0.0
1778205901.514,264.186,1778205901.5059354,6.042857287000004,50.439453125,6.0885561779848825,12.0,1.0,1.0,0.0,0.0,0.0,0.0
