time_unix,monotonic,channel_0,channel_1,channel_2,channel_3
1778195028.108,3703.865,0.0,0.0,0.0,0.0
1778195028.610,3704.366,0.0,0.0,0.0,0.0
1778195029.111,3704.868,0.0,0.0,0.0,0.0
1778195029.612,3705.369,0.0,0.0,0.0,0.0
1778195030.114,3705.870,0.0,0.0,0.0,0.0
1778195030.615,3706.372,0.0,0.0,0.0,0.0
1778195031.116,3706.873,0.0,0.0,0.0,0.0
1778195031.568,3707.324,0.0,0.0,0.0,0.0
1778195032.069,3707.826,0.0,0.0,0.0,0.0
1778195032.572,3708.328,0.0,0.0,0.0,0.0
1778195033.074,3708.830,0.0,0.0,0.0,0.0
1778195033.575,3709.331,0.0,0.0,0.0,0.0
1778195034.076,3709.833,0.0,0.0,0.0,0.0
1778195034.577,3710.334,0.0,0.0,0.0,0.0
1778195035.079,3710.835,0.0,0.0,0.0,0.0
1778195035.580,3711.337,0.0,0.0,0.0,0.0
1778195036.082,3711.838,0.0,0.0,0.0,0.0
1778195036.583,3712.340,0.0,0.0,0.0,0.0
1778195037.085,3712.841,0.0,0.0,0.0,0.0
1778195037.586,3713.342,0.0,0.0,0.0,0.0
1778195038.088,3713.845,0.0,0.0,0.0,0.0
1778195038.589,3714.346,0.0,0.0,0.0,0.0
1778195039.091,3714.847,0.0,0.0,0.0,0.0
1778195039.592,3715.349,0.0,0.0,0.0,0.0
1778195040.094,3715.850,0.0,0.0,0.0,0.0
1778195040.595,3716.351,0.0,0.0,0.0,0.0
1778195041.096,3716.853,0.0,0.0,0.0,0.0
1778195041.598,3717.354,0.0,0.0,0.0,0.0
1778195042.099,3717.856,0.0,0.0,0.0,0.0
1778195042.600,3718.357,0.0,0.0,0.0,0.0
1778195043.102,3718.858,0.0,0.0,0.0,0.0
1778195043.603,3719.360,0.0,0.0,0.0,0.0
1778195044.105,3719.861,0.0,0.0,0.0,0.0
1778195044.607,3720.363,0.0,0.0,0.0,0.0
1778195045.108,3720.865,0.0,0.0,0.0,0.0
1778195045.610,3721.366,0.0,0.0,0.0,0.0
1778195046.111,3721.868,0.0,0.0,0.0,0.0
1778195046.612,3722.369,0.0,0.0,0.0,0.0
1778195047.114,3722.870,0.0,0.0,0.0,0.0
1778195047.615,3723.372,0.0,0.0,0.0,0.0
1778195048.117,3723.873,0.0,0.0,0.0,0.0
1778195048.568,3724.324,0.0,0.0,0.0,0.0
1778195049.069,3724.826,0.0,0.0,0.0,0.0
1778195049.571,3725.327,0.0,0.0,0.0,0.0
1778195050.072,3725.829,0.0,0.0,0.0,0.0
1778195050.574,3726.330,0.0,0.0,0.0,0.0
1778195051.075,3726.831,0.0,0.0,0.0,0.0
1778195051.576,3727.333,0.0,0.0,0.0,0.0
1778195052.078,3727.834,0.0,0.0,0.0,0.0
1778195052.580,3728.336,0.0,0.0,0.0,0.0
1778195053.081,3728.837,0.0,0.0,0.0,0.0
1778195053.582,3729.339,0.0,0.0,0.0,0.0
1778195054.084,3729.840,0.0,0.0,0.0,0.0
1778195054.585,3730.342,0.0,0.0,0.0,0.0
1778195055.087,3730.843,0.0,0.0,0.0,0.0
1778195055.588,3731.345,0.0,0.0,0.0,0.0
1778195056.090,3731.846,0.0,0.0,0.0,0.0
1778195056.591,3732.347,0.0,0.0,0.0,0.0
1778195057.092,3732.849,0.0,0.0,0.0,0.0
1778195057.594,3733.351,0.0,0.0,0.0,0.0
1778195058.095,3733.852,0.0,0.0,0.0,0.0
1778195058.597,3734.353,0.0,0.0,0.0,0.0
1778195059.098,3734.855,0.0,0.0,0.0,0.0
1778195059.600,3735.356,0.0,0.0,0.0,0.0
1778195060.101,3735.858,0.0,0.0,0.0,0.0
1778195060.603,3736.359,0.0,0.0,0.0,0.0
1778195061.104,3736.861,0.0,0.0,0.0,0.0
1778195061.605,3737.362,0.0,0.0,0.0,0.0
1778195062.107,3737.864,0.0,0.0,0.0,0.0
1778195062.609,3738.365,0.0,0.0,0.0,0.0
1778195063.110,3738.867,0.0,0.0,0.0,0.0
1778195063.612,3739.368,0.0,0.0,0.0,0.0
1778195064.113,3739.870,0.0,0.0,0.0,0.0
1778195064.614,3740.371,0.0,0.0,0.0,0.0
1778195065.116,3740.872,0.0,0.0,0.0,0.0
1778195065.617,3741.374,0.0,0.0,0.0,0.0
1778195066.068,3741.825,0.0,0.0,0.0,0.0
1778195066.570,3742.327,0.0,0.0,0.0,0.0
1778195067.072,3742.828,0.0,0.0,0.0,0.0
1778195067.574,3743.330,0.0,0.0,0.0,0.0
1778195068.075,3743.831,0.0,0.0,0.0,0.0
1778195068.576,3744.333,0.0,0.0,0.0,0.0
1778195069.078,3744.834,0.0,0.0,0.0,0.0
1778195069.579,3745.336,0.0,0.0,0.0,0.0
1778195070.080,3745.837,0.0,0.0,0.0,0.0
1778195070.582,3746.338,0.0,0.0,0.0,0.0
1778195071.083,3746.840,0.0,0.0,0.0,0.0
1778195071.584,3747.341,0.0,0.0,0.0,0.0
1778195072.086,3747.842,0.0,0.0,0.0,0.0
1778195072.587,3748.344,0.0,0.0,0.0,0.0
1778195073.089,3748.845,0.0,0.0,0.0,0.0
1778195073.590,3749.347,0.0,0.0,0.0,0.0
1778195074.091,3749.848,0.0,0.0,0.0,0.0
1778195074.593,3750.349,0.0,0.0,0.0,0.0
1778195075.095,3750.851,0.0,0.0,0.0,0.0
1778195075.596,3751.353,0.0,0.0,0.0,0.0
1778195076.098,3751.854,0.0,0.0,0.0,0.0
1778195076.599,3752.355,0.0,0.0,0.0,0.0
1778195077.100,3752.857,0.0,0.0,0.0,0.0
1778195077.602,3753.359,0.0,0.0,0.0,0.0
1778195078.104,3753.860,0.0,0.0,0.0,0.0
1778195078.605,3754.362,0.0,0.0,0.0,0.0
1778195079.108,3754.864,0.0,0.0,0.0,0.0
1778195079.609,3755.366,0.0,0.0,0.0,0.0
1778195080.111,3755.868,0.0,0.0,0.0,0.0
1778195080.614,3756.371,0.0,0.0,0.0,0.0
1778195081.116,3756.873,0.0,0.0,0.0,0.0
1778195081.617,3757.374,0.0,0.0,0.0,0.0
1778195082.069,3757.825,0.0,0.0,0.0,0.0
1778195082.570,3758.326,0.0,0.0,0.0,0.0
1778195083.071,3758.828,0.0,0.0,0.0,0.0
1778195083.573,3759.329,0.0,0.0,0.0,0.0
1778195084.074,3759.831,0.0,0.0,0.0,0.0
1778195084.576,3760.332,0.0,0.0,0.0,0.0
1778195085.077,3760.834,0.0,0.0,0.0,0.0
1778195085.580,3761.337,0.0,0.0,0.0,0.0
1778195086.082,3761.839,0.0,0.0,0.0,0.0
1778195086.584,3762.340,0.0,0.0,0.0,0.0
1778195087.085,3762.841,0.0,0.0,0.0,0.0
1778195087.586,3763.343,0.0,0.0,0.0,0.0
1778195088.088,3763.844,0.0,0.0,0.0,0.0
1778195088.590,3764.346,0.0,0.0,0.0,0.0
1778195089.091,3764.848,0.0,0.0,0.0,0.0
1778195089.592,3765.349,0.0,0.0,0.0,0.0
1778195090.094,3765.850,0.0,0.0,0.0,0.0
1778195090.595,3766.352,0.0,0.0,0.0,0.0
1778195091.098,3766.854,0.0,0.0,0.0,0.0
1778195091.599,3767.356,0.0,0.0,0.0,0.0
1778195092.101,3767.857,0.0,0.0,0.0,0.0
1778195092.602,3768.358,0.0,0.0,0.0,0.0
1778195093.103,3768.860,0.0,0.0,0.0,0.0
1778195093.606,3769.362,0.0,0.0,0.0,0.0
1778195094.107,3769.864,0.0,0.0,0.0,0.0
1778195094.609,3770.365,0.0,0.0,0.0,0.0
1778195095.110,3770.867,0.0,0.0,0.0,0.0
1778195095.612,3771.368,0.0,0.0,0.0,0.0
1778195096.114,3771.870,0.0,0.0,0.0,0.0
1778195096.615,3772.372,0.0,0.0,0.0,0.0
1778195097.117,3772.873,0.0,0.0,0.0,0.0
1778195097.568,3773.325,0.0,0.0,0.0,0.0
1778195098.071,3773.827,0.0,0.0,0.0,0.0
1778195098.574,3774.330,0.0,0.0,0.0,0.0
1778195099.075,3774.832,0.0,0.0,0.0,0.0
1778195099.577,3775.333,0.0,0.0,0.0,0.0
1778195100.078,3775.834,0.0,0.0,0.0,0.0
1778195100.579,3776.336,0.0,0.0,0.0,0.0
1778195101.081,3776.837,0.0,0.0,0.0,0.0
1778195101.582,3777.339,0.0,0.0,0.0,0.0
1778195102.084,3777.841,0.0,0.0,0.0,0.0
1778195102.586,3778.342,0.0,0.0,0.0,0.0
1778195103.087,3778.844,0.0,0.0,0.0,0.0
1778195103.589,3779.345,0.0,0.0,0.0,0.0
1778195104.090,3779.847,0.0,0.0,0.0,0.0
1778195104.593,3780.349,0.0,0.0,0.0,0.0
1778195105.094,3780.851,0.0,0.0,0.0,0.0
1778195105.595,3781.352,0.0,0.0,0.0,0.0
1778195106.097,3781.854,0.0,0.0,0.0,0.0
1778195106.599,3782.356,0.0,0.0,0.0,0.0
1778195107.102,3782.859,0.0,0.0,0.0,0.0
1778195107.604,3783.360,0.0,0.0,0.0,0.0
1778195108.105,3783.862,0.0,0.0,0.0,0.0
1778195108.607,3784.363,0.0,0.0,0.0,0.0
1778195109.108,3784.865,0.0,0.0,0.0,0.0
1778195109.610,3785.366,0.0,0.0,0.0,0.0
1778195110.112,3785.868,0.0,0.0,0.0,0.0
1778195110.613,3786.370,0.0,0.0,0.0,0.0
1778195111.115,3786.871,0.0,0.0,0.0,0.0
1778195111.617,3787.374,0.0,0.0,0.0,0.0
1778195112.069,3787.826,0.0,0.0,0.0,0.0
1778195112.571,3788.328,0.0,0.0,0.0,0.0
1778195113.073,3788.829,0.0,0.0,0.0,0.0
1778195113.574,3789.331,0.0,0.0,0.0,0.0
1778195114.075,3789.832,0.0,0.0,0.0,0.0
1778195114.577,3790.333,0.0,0.0,0.0,0.0
1778195115.078,3790.834,0.0,0.0,0.0,0.0
1778195115.579,3791.336,0.0,0.0,0.0,0.0
1778195116.081,3791.837,0.0,0.0,0.0,0.0
1778195116.583,3792.339,0.0,0.0,0.0,0.0
1778195117.084,3792.841,0.0,0.0,0.0,0.0
1778195117.586,3793.343,0.0,0.0,0.0,0.0
1778195118.088,3793.844,0.0,0.0,0.0,0.0
1778195118.589,3794.346,0.0,0.0,0.0,0.0
1778195119.091,3794.847,0.0,0.0,0.0,0.0
1778195119.592,3795.349,0.0,0.0,0.0,0.0
1778195120.094,3795.850,0.0,0.0,0.0,0.0
1778195120.595,3796.352,0.0,0.0,0.0,0.0
1778195121.097,3796.854,0.0,0.0,0.0,0.0
1778195121.599,3797.355,0.0,0.0,0.0,0.0
1778195122.100,3797.857,0.0,0.0,0.0,0.0
1778195122.603,3798.359,0.0,0.0,0.0,0.0
1778195123.105,3798.861,0.0,0.0,0.0,0.0
1778195123.606,3799.363,0.0,0.0,0.0,0.0
1778195124.108,3799.864,0.0,0.0,0.0,0.0
1778195124.609,3800.366,0.0,0.0,0.0,0.0
1778195125.111,3800.867,0.0,0.0,0.0,0.0
1778195125.613,3801.369,0.0,0.0,0.0,0.0
1778195126.115,3801.871,0.0,0.0,0.0,0.0
1778195126.616,3802.373,0.0,0.0,0.0,0.0
1778195127.068,3802.824,0.0,0.0,0.0,0.0
1778195127.569,3803.326,0.0,0.0,0.0,0.0
1778195128.070,3803.827,0.0,0.0,0.0,0.0
1778195128.574,3804.330,0.0,0.0,0.0,0.0
1778195129.076,3804.833,0.0,0.0,0.0,0.0
1778195129.578,3805.334,0.0,0.0,0.0,0.0
1778195130.079,3805.836,0.0,0.0,0.0,0.0
1778195130.580,3806.337,0.0,0.0,0.0,0.0
1778195131.082,3806.839,0.0,0.0,0.0,0.0
1778195131.584,3807.340,0.0,0.0,0.0,0.0
1778195132.085,3807.842,0.0,0.0,0.0,0.0
1778195132.587,3808.343,0.0,0.0,0.0,0.0
1778195133.088,3808.844,0.0,0.0,0.0,0.0
1778195133.589,3809.346,0.0,0.0,0.0,0.0
1778195134.092,3809.848,0.0,0.0,0.0,0.0
1778195134.594,3810.350,0.0,0.0,0.0,0.0
1778195135.095,3810.852,0.0,0.0,0.0,0.0
1778195135.596,3811.353,0.0,0.0,0.0,0.0
1778195136.098,3811.854,0.0,0.0,0.0,0.0
1778195136.599,3812.356,0.0,0.0,0.0,0.0
1778195137.101,3812.858,0.0,0.0,0.0,0.0
1778195137.603,3813.359,0.0,0.0,0.0,0.0
1778195138.104,3813.861,0.0,0.0,0.0,0.0
1778195138.607,3814.363,0.0,0.0,0.0,0.0
1778195139.109,3814.865,0.0,0.0,0.0,0.0
1778195139.610,3815.367,0.0,0.0,0.0,0.0
1778195140.112,3815.868,0.0,0.0,0.0,0.0
1778195140.613,3816.370,0.0,0.0,0.0,0.0
1778195141.115,3816.871,0.0,0.0,0.0,0.0
1778195141.616,3817.373,0.0,0.0,0.0,0.0
1778195142.068,3817.824,0.0,0.0,0.0,0.0
1778195142.569,3818.325,0.0,0.0,0.0,0.0
1778195143.070,3818.827,0.0,0.0,0.0,0.0
1778195143.572,3819.328,0.0,0.0,0.0,0.0
1778195144.074,3819.830,0.0,0.0,0.0,0.0
1778195144.577,3820.334,0.0,0.0,0.0,0.0
1778195145.079,3820.835,0.0,0.0,0.0,0.0
1778195145.581,3821.337,0.0,0.0,0.0,0.0
1778195146.082,3821.838,0.0,0.0,0.0,0.0
1778195146.583,3822.340,0.0,0.0,0.0,0.0
1778195147.084,3822.841,0.0,0.0,0.0,0.0
1778195147.586,3823.342,0.0,0.0,0.0,0.0
1778195148.087,3823.844,0.0,0.0,0.0,0.0
1778195148.589,3824.345,0.0,0.0,0.0,0.0
1778195149.090,3824.847,0.0,0.0,0.0,0.0
1778195149.592,3825.348,0.0,0.0,0.0,0.0
1778195150.094,3825.850,0.0,0.0,0.0,0.0
1778195150.595,3826.352,0.0,0.0,0.0,0.0
1778195151.097,3826.853,0.0,0.0,0.0,0.0
1778195151.598,3827.355,0.0,0.0,0.0,0.0
1778195152.099,3827.856,0.0,0.0,0.0,0.0
1778195152.601,3828.358,0.0,0.0,0.0,0.0
1778195153.103,3828.859,0.0,0.0,0.0,0.0
1778195153.604,3829.361,0.0,0.0,0.0,0.0
1778195154.106,3829.862,0.0,0.0,0.0,0.0
1778195154.607,3830.364,0.0,0.0,0.0,0.0
1778195155.109,3830.866,0.0,0.0,0.0,0.0
1778195155.611,3831.367,0.0,0.0,0.0,0.0
1778195156.112,3831.869,0.0,0.0,0.0,0.0
1778195156.613,3832.370,0.0,0.0,0.0,0.0
1778195157.115,3832.872,0.0,0.0,0.0,0.0
1778195157.567,3833.324,0.0,0.0,0.0,0.0
1778195158.069,3833.826,0.0,0.0,0.0,0.0
1778195158.571,3834.327,0.0,0.0,0.0,0.0
1778195159.072,3834.829,0.0,0.0,0.0,0.0
1778195159.574,3835.330,0.0,0.0,0.0,0.0
1778195160.075,3835.831,0.0,0.0,0.0,0.0
1778195160.577,3836.334,0.0,0.0,0.0,0.0
1778195161.079,3836.835,0.0,0.0,0.0,0.0
1778195161.580,3837.337,0.0,0.0,0.0,0.0
1778195162.082,3837.838,0.0,0.0,0.0,0.0
1778195162.583,3838.340,0.0,0.0,0.0,0.0
1778195163.085,3838.841,0.0,0.0,0.0,0.0
1778195163.586,3839.343,0.0,0.0,0.0,0.0
1778195164.088,3839.844,0.0,0.0,0.0,0.0
1778195164.589,3840.345,0.0,0.0,0.0,0.0
1778195165.091,3840.847,0.0,0.0,0.0,0.0
1778195165.593,3841.350,0.0,0.0,0.0,0.0
1778195166.095,3841.851,0.0,0.0,0.0,0.0
1778195166.596,3842.353,0.0,0.0,0.0,0.0
1778195167.098,3842.854,0.0,0.0,0.0,0.0
1778195167.599,3843.355,0.0,0.0,0.0,0.0
1778195168.101,3843.857,0.0,0.0,0.0,0.0
1778195168.602,3844.359,0.0,0.0,0.0,0.0
1778195169.104,3844.860,0.0,0.0,0.0,0.0
1778195169.605,3845.362,0.0,0.0,0.0,0.0
1778195170.107,3845.863,0.0,0.0,0.0,0.0
1778195170.611,3846.367,0.0,0.0,0.0,0.0
1778195171.113,3846.869,0.0,0.0,0.0,0.0
1778195171.615,3847.371,0.0,0.0,0.0,0.0
1778195172.117,3847.873,0.0,0.0,0.0,0.0
1778195172.568,3848.324,0.0,0.0,0.0,0.0
1778195173.069,3848.826,0.0,0.0,0.0,0.0
1778195173.571,3849.327,0.0,0.0,0.0,0.0
1778195174.072,3849.829,0.0,0.0,0.0,0.0
1778195174.574,3850.330,0.0,0.0,0.0,0.0
1778195175.075,3850.832,0.0,0.0,0.0,0.0
1778195175.576,3851.333,0.0,0.0,0.0,0.0
1778195176.078,3851.835,0.0,0.0,0.0,0.0
1778195176.580,3852.336,0.0,0.0,0.0,0.0
1778195177.081,3852.838,0.0,0.0,0.0,0.0
1778195177.582,3853.339,0.0,0.0,0.0,0.0
1778195178.084,3853.840,0.0,0.0,0.0,0.0
1778195178.585,3854.342,0.0,0.0,0.0,0.0
1778195179.086,3854.843,0.0,0.0,0.0,0.0
1778195179.588,3855.344,0.0,0.0,0.0,0.0
1778195180.089,3855.846,0.0,0.0,0.0,0.0
1778195180.591,3856.347,0.0,0.0,0.0,0.0
1778195181.092,3856.849,0.0,0.0,0.0,0.0
1778195181.594,3857.350,0.0,0.0,0.0,0.0
1778195182.096,3857.852,0.0,0.0,0.0,0.0
1778195182.598,3858.355,0.0,0.0,0.0,0.0
1778195183.100,3858.856,0.0,0.0,0.0,0.0
1778195183.601,3859.358,0.0,0.0,0.0,0.0
1778195184.103,3859.859,0.0,0.0,0.0,0.0
1778195184.604,3860.361,0.0,0.0,0.0,0.0
1778195185.107,3860.864,0.0,0.0,0.0,0.0
1778195185.609,3861.365,0.0,0.0,0.0,0.0
1778195186.110,3861.867,0.0,0.0,0.0,0.0
1778195186.612,3862.368,0.0,0.0,0.0,0.0
1778195187.113,3862.870,0.0,0.0,0.0,0.0
1778195187.615,3863.371,0.0,0.0,0.0,0.0
1778195188.116,3863.873,0.0,0.0,0.0,0.0
1778195188.567,3864.324,0.0,0.0,0.0,0.0
1778195189.069,3864.825,0.0,0.0,0.0,0.0
1778195189.571,3865.327,0.0,0.0,0.0,0.0
1778195190.072,3865.829,0.0,0.0,0.0,0.0
1778195190.574,3866.331,0.0,0.0,0.0,0.0
1778195191.076,3866.832,0.0,0.0,0.0,0.0
1778195191.577,3867.334,0.0,0.0,0.0,0.0
1778195192.079,3867.835,0.0,0.0,0.0,0.0
1778195192.580,3868.336,0.0,0.0,0.0,0.0
1778195193.083,3868.839,0.0,0.0,0.0,0.0
1778195193.585,3869.341,0.0,0.0,0.0,0.0
1778195194.086,3869.843,0.0,0.0,0.0,0.0
1778195194.587,3870.344,0.0,0.0,0.0,0.0
1778195195.089,3870.845,0.0,0.0,0.0,0.0
1778195195.590,3871.347,0.0,0.0,0.0,0.0
1778195196.092,3871.849,0.0,0.0,0.0,0.0
1778195196.594,3872.350,0.0,0.0,0.0,0.0
1778195197.095,3872.852,0.0,0.0,0.0,0.0
1778195197.597,3873.353,0.0,0.0,0.0,0.0
1778195198.099,3873.855,0.0,0.0,0.0,0.0
1778195198.600,3874.357,0.0,0.0,0.0,0.0
1778195199.102,3874.858,0.0,0.0,0.0,0.0
1778195199.603,3875.360,0.0,0.0,0.0,0.0
1778195200.104,3875.861,0.0,0.0,0.0,0.0
1778195200.606,3876.362,0.0,0.0,0.0,0.0
1778195201.107,3876.864,0.0,0.0,0.0,0.0
1778195201.609,3877.366,0.0,0.0,0.0,0.0
1778195202.110,3877.867,0.0,0.0,0.0,0.0
1778195202.612,3878.369,0.0,0.0,0.0,0.0
1778195203.115,3878.871,0.0,0.0,0.0,0.0
1778195203.617,3879.374,0.0,0.0,0.0,0.0
1778195204.069,3879.826,0.0,0.0,0.0,0.0
1778195204.571,3880.327,0.0,0.0,0.0,0.0
1778195205.072,3880.829,0.0,0.0,0.0,0.0
1778195205.574,3881.330,0.0,0.0,0.0,0.0
1778195206.075,3881.831,0.0,0.0,0.0,0.0
1778195206.577,3882.333,0.0,0.0,0.0,0.0
1778195207.078,3882.835,0.0,0.0,0.0,0.0
1778195207.579,3883.336,0.0,0.0,0.0,0.0
1778195208.082,3883.838,0.0,0.0,0.0,0.0
1778195208.584,3884.340,0.0,0.0,0.0,0.0
1778195209.086,3884.842,0.0,0.0,0.0,0.0
1778195209.587,3885.344,0.0,0.0,0.0,0.0
1778195210.089,3885.845,0.0,0.0,0.0,0.0
1778195210.590,3886.347,0.0,0.0,0.0,0.0
1778195211.092,3886.848,0.0,0.0,0.0,0.0
1778195211.593,3887.350,0.0,0.0,0.0,0.0
1778195212.095,3887.851,0.0,0.0,0.0,0.0
1778195212.596,3888.352,0.0,0.0,0.0,0.0
1778195213.097,3888.854,0.0,0.0,0.0,0.0
1778195213.599,3889.355,0.0,0.0,0.0,0.0
1778195214.100,3889.856,0.0,0.0,0.0,0.0
1778195214.601,3890.358,0.0,0.0,0.0,0.0
1778195215.103,3890.859,0.0,0.0,0.0,0.0
1778195215.604,3891.361,0.0,0.0,0.0,0.0
1778195216.106,3891.862,0.0,0.0,0.0,0.0
1778195216.607,3892.364,0.0,0.0,0.0,0.0
1778195217.109,3892.865,0.0,0.0,0.0,0.0
1778195217.610,3893.367,0.0,0.0,0.0,0.0
1778195218.112,3893.868,0.0,0.0,0.0,0.0
1778195218.613,3894.370,0.0,0.0,0.0,0.0
1778195219.115,3894.871,0.0,0.0,0.0,0.0
1778195219.617,3895.374,0.0,0.0,0.0,0.0
1778195220.069,3895.825,0.0,0.0,0.0,0.0
1778195220.570,3896.327,0.0,0.0,0.0,0.0
1778195221.072,3896.828,0.0,0.0,0.0,0.0
1778195221.574,3897.330,0.0,0.0,0.0,0.0
1778195222.076,3897.832,0.0,0.0,0.0,0.0
1778195222.577,3898.334,0.0,0.0,0.0,0.0
1778195223.079,3898.835,0.0,0.0,0.0,0.0
1778195223.580,3899.336,0.0,0.0,0.0,0.0
1778195224.081,3899.838,0.0,0.0,0.0,0.0
1778195224.584,3900.340,0.0,0.0,0.0,0.0
1778195225.086,3900.842,0.0,0.0,0.0,0.0
1778195225.587,3901.344,0.0,0.0,0.0,0.0
1778195226.089,3901.845,0.0,0.0,0.0,0.0
1778195226.590,3902.347,0.0,0.0,0.0,0.0
1778195227.091,3902.848,0.0,0.0,0.0,0.0
1778195227.593,3903.350,0.0,0.0,0.0,0.0
1778195228.095,3903.851,0.0,0.0,0.0,0.0
1778195228.596,3904.353,0.0,0.0,0.0,0.0
1778195229.098,3904.854,0.0,0.0,0.0,0.0
1778195229.600,3905.357,0.0,0.0,0.0,0.0
1778195230.102,3905.859,0.0,0.0,0.0,0.0
1778195230.604,3906.360,0.0,0.0,0.0,0.0
1778195231.105,3906.862,0.0,0.0,0.0,0.0
1778195231.607,3907.363,0.0,0.0,0.0,0.0
1778195232.108,3907.865,0.0,0.0,0.0,0.0
1778195232.610,3908.366,0.0,0.0,0.0,0.0
1778195233.112,3908.868,0.0,0.0,0.0,0.0
1778195233.614,3909.370,0.0,0.0,0.0,0.0
1778195234.115,3909.871,0.0,0.0,0.0,0.0
1778195234.567,3910.324,0.0,0.0,0.0,0.0
1778195235.071,3910.828,0.0,0.0,0.0,0.0
1778195235.576,3911.332,0.0,0.0,0.0,0.0
1778195236.078,3911.834,0.0,0.0,0.0,0.0
1778195236.580,3912.337,0.0,0.0,0.0,0.0
1778195237.083,3912.840,0.0,0.0,0.0,0.0
1778195237.585,3913.341,0.0,0.0,0.0,0.0
1778195238.086,3913.843,0.0,0.0,0.0,0.0
1778195238.587,3914.344,0.0,0.0,0.0,0.0
1778195239.089,3914.845,0.0,0.0,0.0,0.0
1778195239.590,3915.346,0.0,0.0,0.0,0.0
1778195240.091,3915.848,0.0,0.0,0.0,0.0
1778195240.593,3916.349,0.0,0.0,0.0,0.0
1778195241.094,3916.851,0.0,0.0,0.0,0.0
1778195241.596,3917.352,0.0,0.0,0.0,0.0
1778195242.098,3917.854,0.0,0.0,0.0,0.0
1778195242.599,3918.355,0.0,0.0,0.0,0.0
1778195243.100,3918.857,0.0,0.0,0.0,0.0
1778195243.602,3919.358,0.0,0.0,0.0,0.0
1778195244.103,3919.860,0.0,0.0,0.0,0.0
1778195244.605,3920.362,0.0,0.0,0.0,0.0
