time_unix,monotonic,lat,lon,alt,relative_alt,hdg,num_sv
1778194996.969,3672.726,20.2828281,-60.3298807,2597.71,1.4343254566192627,0.0,0
1778194997.972,3673.728,20.2828281,-60.3298807,2597.71,1.428101897239685,0.0,0
1778194998.975,3674.731,20.2828281,-60.3298807,2597.71,1.423875331878662,0.0,0
1778194999.977,3675.734,20.2828281,-60.3298807,2597.71,1.4243937730789185,0.0,0
1778195000.980,3676.737,20.2828281,-60.3298807,2597.71,1.417593002319336,0.0,0
1778195001.983,3677.739,20.2828281,-60.3298807,2597.71,1.4045732021331787,0.0,0
1778195002.985,3678.742,20.2828281,-60.3298807,2597.71,1.4058725833892822,0.0,0
1778195003.988,3679.745,20.2828281,-60.3298807,2597.71,1.4093422889709473,0.0,0
1778195004.991,3680.747,20.2828281,-60.3298807,2597.71,1.413988709449768,0.0,0
1778195005.944,3681.700,20.2828281,-60.3298807,2597.71,1.4216105937957764,0.0,0
1778195006.946,3682.703,20.2828281,-60.3298807,2597.71,1.4239972829818726,0.0,0
1778195007.949,3683.706,20.2828281,-60.3298807,2597.71,1.4212727546691895,0.0,0
1778195008.952,3684.709,20.2828281,-60.3298807,2597.71,1.428021788597107,0.0,0
1778195009.955,3685.712,20.2828281,-60.3298807,2597.71,1.43198823928833,0.0,0
1778195010.958,3686.715,20.2828281,-60.3298807,2597.71,1.4331283569335938,0.0,0
1778195011.961,3687.718,20.2828281,-60.3298807,2597.71,1.429425835609436,0.0,0
1778195012.964,3688.720,20.2828281,-60.3298807,2597.71,1.4250273704528809,0.0,0
1778195013.967,3689.723,20.2828281,-60.3298807,2597.71,1.4199320077896118,0.0,0
1778195014.970,3690.727,20.2828281,-60.3298807,2597.71,1.4208357334136963,0.0,0
1778195015.973,3691.730,20.2828281,-60.3298807,2597.71,1.4246175289154053,0.0,0
1778195016.976,3692.732,20.2828281,-60.3298807,2597.71,1.4260615110397339,0.0,0
1778195017.979,3693.735,20.2828281,-60.3298807,2597.71,1.428118348121643,0.0,0
1778195018.981,3694.738,20.2828281,-60.3298807,2597.71,1.425583839416504,0.0,0
1778195019.984,3695.741,20.2828281,-60.3298807,2597.71,1.4277710914611816,0.0,0
1778195020.987,3696.744,20.2828281,-60.3298807,2597.71,1.4240882396697998,0.0,0
1778195021.990,3697.746,20.2828281,-60.3298807,2597.71,1.4153530597686768,0.0,0
1778195022.943,3698.699,20.2828281,-60.3298807,2597.71,1.4082245826721191,0.0,0
1778195023.945,3699.702,20.2828281,-60.3298807,2597.71,1.4025624990463257,0.0,0
1778195024.949,3700.705,20.2828281,-60.3298807,2597.71,1.396438717842102,0.0,0
1778195025.951,3701.708,20.2828281,-60.3298807,2597.71,1.3966443538665771,0.0,0
1778195026.955,3702.711,20.2828281,-60.3298807,2597.71,1.3965085744857788,0.0,0
1778195027.958,3703.714,20.2828281,-60.3298807,2597.71,1.3970521688461304,0.0,0
1778195028.961,3704.717,20.2828281,-60.3298807,2597.71,1.3882169723510742,0.0,0
1778195029.963,3705.720,20.2828281,-60.3298807,2597.71,1.3811686038970947,0.0,0
1778195030.966,3706.722,20.2828281,-60.3298807,2597.71,1.373817801475525,0.0,0
1778195031.969,3707.726,20.2828281,-60.3298807,2597.71,1.3659234046936035,0.0,0
1778195032.973,3708.730,20.2828281,-60.3298807,2597.71,1.354909062385559,0.0,0
1778195033.976,3709.732,20.2828281,-60.3298807,2597.71,1.3507623672485352,0.0,0
1778195034.978,3710.735,20.2828281,-60.3298807,2597.71,1.3466572761535645,0.0,0
1778195035.982,3711.738,20.2828281,-60.3298807,2597.71,1.3315374851226807,0.0,0
1778195036.984,3712.741,20.2828281,-60.3298807,2597.71,1.3216509819030762,0.0,0
1778195037.988,3713.744,20.2828281,-60.3298807,2597.71,1.31989586353302,0.0,0
1778195038.990,3714.747,20.2828281,-60.3298807,2597.71,1.325185775756836,0.0,0
1778195039.943,3715.700,20.2828281,-60.3298807,2597.71,1.3308264017105103,0.0,0
