time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active
1778195018.781,3694.537,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195019.282,3695.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195019.784,3695.540,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195020.235,3695.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195020.736,3696.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195021.238,3696.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195021.739,3697.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195022.240,3697.997,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195022.742,3698.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195023.244,3699.000,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195023.745,3699.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195024.246,3700.003,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195024.748,3700.504,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195025.249,3701.006,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195025.751,3701.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195026.252,3702.009,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195026.754,3702.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195027.255,3703.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195027.757,3703.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195028.259,3704.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195028.760,3704.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195029.261,3705.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195029.763,3705.519,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195030.264,3706.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195030.765,3706.522,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195031.267,3707.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195031.769,3707.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195032.270,3708.027,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195032.773,3708.529,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195033.274,3709.031,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195033.775,3709.532,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195034.277,3710.033,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195034.778,3710.534,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195035.280,3711.036,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195035.781,3711.538,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195036.282,3712.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195036.784,3712.540,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195037.235,3712.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195037.737,3713.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195038.238,3713.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195038.740,3714.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195039.241,3714.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195039.743,3715.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195040.244,3716.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195040.745,3716.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195041.247,3717.003,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195041.748,3717.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195042.249,3718.006,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195042.751,3718.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195043.252,3719.009,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195043.754,3719.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195044.255,3720.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195044.757,3720.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195045.259,3721.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195045.760,3721.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195046.261,3722.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195046.763,3722.519,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195047.264,3723.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195047.766,3723.522,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195048.267,3724.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195048.768,3724.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195049.270,3725.026,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195049.771,3725.528,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195050.273,3726.029,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195050.774,3726.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195051.276,3727.032,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195051.777,3727.533,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195052.279,3728.035,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195052.780,3728.537,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195053.281,3729.038,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195053.783,3729.539,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195054.234,3729.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195054.736,3730.492,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195055.237,3730.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195055.739,3731.495,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195056.240,3731.997,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195056.741,3732.498,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195057.243,3733.000,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195057.745,3733.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195058.246,3734.002,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195058.747,3734.504,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195059.249,3735.005,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195059.750,3735.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195060.252,3736.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195060.753,3736.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195061.254,3737.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195061.756,3737.513,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195062.258,3738.014,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195062.759,3738.516,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195063.261,3739.017,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195063.762,3739.519,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195064.264,3740.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195064.765,3740.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195065.266,3741.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195065.768,3741.524,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195066.269,3742.025,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195066.771,3742.527,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195067.273,3743.029,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195067.774,3743.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195068.275,3744.032,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195068.777,3744.533,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195069.278,3745.035,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195069.780,3745.536,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195070.281,3746.037,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195070.782,3746.539,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195071.284,3747.040,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195071.735,3747.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195072.236,3747.993,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195072.738,3748.494,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195073.239,3748.996,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195073.740,3749.497,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195074.242,3749.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195074.743,3750.500,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195075.245,3751.002,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195075.747,3751.503,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195076.248,3752.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195076.749,3752.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195077.251,3753.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195077.753,3753.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195078.254,3754.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195078.756,3754.512,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195079.258,3755.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195079.760,3755.516,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195080.262,3756.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195080.765,3756.521,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195081.266,3757.023,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195081.768,3757.524,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195082.269,3758.026,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195082.770,3758.527,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195083.272,3759.028,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195083.773,3759.530,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195084.275,3760.031,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195084.776,3760.533,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195085.278,3761.035,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195085.781,3761.537,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195086.283,3762.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195086.734,3762.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195087.235,3762.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195087.737,3763.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195088.238,3763.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195088.740,3764.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195089.241,3764.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195089.743,3765.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195090.244,3766.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195090.746,3766.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195091.248,3767.005,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195091.750,3767.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195092.251,3768.007,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195092.752,3768.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195093.254,3769.010,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195093.756,3769.513,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195094.258,3770.014,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195094.759,3770.516,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195095.261,3771.017,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195095.763,3771.519,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195096.264,3772.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195096.766,3772.522,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195097.267,3773.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195097.769,3773.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195098.272,3774.029,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195098.774,3774.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195099.276,3775.032,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195099.777,3775.534,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195100.278,3776.035,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195100.780,3776.536,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195101.282,3777.038,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195101.783,3777.540,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195102.235,3777.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195102.736,3778.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195103.238,3778.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195103.739,3779.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195104.241,3779.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195104.743,3780.500,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195105.244,3781.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195105.746,3781.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195106.248,3782.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195106.750,3782.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195107.253,3783.009,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195107.754,3783.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195108.256,3784.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195108.757,3784.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195109.259,3785.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195109.760,3785.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195110.262,3786.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195110.764,3786.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195111.265,3787.021,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195111.768,3787.524,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195112.270,3788.027,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195112.772,3788.528,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195113.273,3789.030,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195113.775,3789.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195114.276,3790.032,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195114.777,3790.534,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195115.279,3791.035,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195115.780,3791.536,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195116.282,3792.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195116.783,3792.540,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195117.235,3792.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195117.737,3793.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195118.238,3793.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195118.740,3794.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195119.241,3794.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195119.743,3795.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195120.244,3796.000,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195120.746,3796.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195121.248,3797.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195121.749,3797.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195122.252,3798.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195122.753,3798.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195123.255,3799.012,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195123.757,3799.513,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195124.258,3800.015,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195124.760,3800.516,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195125.261,3801.018,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195125.763,3801.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195126.265,3802.022,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195126.767,3802.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195127.268,3803.025,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195127.770,3803.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195128.273,3804.029,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195128.775,3804.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195129.277,3805.033,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195129.778,3805.535,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195130.280,3806.036,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195130.781,3806.538,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195131.283,3807.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195131.734,3807.491,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195132.235,3807.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195132.737,3808.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195133.238,3808.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195133.740,3809.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195134.242,3809.999,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195134.744,3810.501,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195135.245,3811.002,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195135.747,3811.503,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195136.248,3812.005,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195136.750,3812.507,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195137.252,3813.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195137.753,3813.510,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195138.255,3814.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195138.757,3814.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195139.259,3815.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195139.761,3815.517,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195140.262,3816.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195140.764,3816.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195141.265,3817.022,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195141.767,3817.523,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195142.268,3818.025,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195142.769,3818.526,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195143.271,3819.027,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195143.772,3819.529,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195144.275,3820.031,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195144.778,3820.534,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195145.279,3821.036,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195145.781,3821.538,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195146.282,3822.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195146.784,3822.540,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195147.235,3822.991,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195147.736,3823.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195148.238,3823.994,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195148.739,3824.495,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195149.240,3824.997,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195149.742,3825.499,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195150.244,3826.001,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195150.746,3826.502,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195151.247,3827.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195151.749,3827.505,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195152.250,3828.006,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195152.752,3828.508,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195153.253,3829.009,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195153.755,3829.511,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195154.256,3830.013,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195154.758,3830.514,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195155.260,3831.016,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195155.761,3831.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195156.263,3832.019,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195156.764,3832.520,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195157.266,3833.022,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195157.768,3833.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195158.270,3834.026,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195158.771,3834.528,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195159.273,3835.029,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195159.774,3835.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195160.276,3836.033,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195160.778,3836.534,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195161.279,3837.036,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195161.781,3837.537,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195162.282,3838.039,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195162.784,3838.540,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195163.235,3838.992,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195163.737,3839.493,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195164.238,3839.995,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195164.739,3840.496,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195165.241,3840.998,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195165.743,3841.500,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195166.245,3842.002,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195166.747,3842.503,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195167.248,3843.004,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195167.749,3843.506,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195168.251,3844.008,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195168.753,3844.509,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195169.254,3845.011,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195169.756,3845.512,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195170.257,3846.014,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195170.761,3846.518,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195171.263,3847.020,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195171.765,3847.522,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195172.267,3848.024,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195172.768,3848.525,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195173.270,3849.026,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195173.771,3849.528,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195174.273,3850.029,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195174.774,3850.531,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195175.276,3851.032,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195175.777,3851.534,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195176.279,3852.035,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195176.780,3852.537,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195177.282,3853.038,0,0,1,0,0,0,0,0,0,0,0,0,1
1778195177.783,3853.539,0,0,1,0,0,0,0,0,0,0,0,0,1
